COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
OCTUBRE 2023",OBSERVACIÓN
CCF050,COMFAORIENTE,900635297,UNIDAD DE MEDICINA MATERNOFETAL NORFETUS SOCIEDAD POR ACCIONES SIMPLIFICADA,Evento,42585477.0,
CCF050,COMFAORIENTE,900704446,ECOIMAGEN SALUD S.A.S.,Evento,530724914.0,
CCF050,COMFAORIENTE,900717202,CENTRO INTEGRAL DE DIAGNOSTICO MEDICO I.P.S. S.A.S.,Evento,54814789.0,
CCF050,COMFAORIENTE,900752620,IPS CLINICAL HOUSE S.A.S.,Evento,166149925.0,
CCF050,COMFAORIENTE,900900693,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD DOMICILIARIOS SANARTE CLÍNICA DE HERIDAS Y OSTOMIAS S.A.S.,Evento,54644662.0,
CCF050,COMFAORIENTE,900958564,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,Evento,1716281.0,
CCF050,COMFAORIENTE,900959048,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,Evento,6734997.0,
CCF050,COMFAORIENTE,900959051,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,Evento,5717990.0,
CCF050,COMFAORIENTE,901127399,NEUMOLOGIA Y SERVICIOS DE REHABILITACION S.A.S,Evento,45825210.0,
CCF050,COMFAORIENTE,901139193,MIRED BARRANQUILLA IPS S.A.S.,Evento,8693909.0,
CCF050,COMFAORIENTE,901222235,UNIDAD DE HEMODINAMIA Y TERAPIA ENDOVASCULAR DEL NORTE DE SANTANDER S.A.S,Evento,19880462.0,
CCF050,COMFAORIENTE,901254971,CENTRO DE ATENCION MI RENACER S.A.S.,Evento,25707360.0,
CCF050,COMFAORIENTE,901313049,RED SALUD INTEGRAL IPS S.A.S.,Evento,32976000.0,
CCF050,COMFAORIENTE,901315238,IMAGEN DENTAL INTEGRAL IPS S.A.S.,Evento,100502079.0,
CCF050,COMFAORIENTE,901383010,UCIS DE COLOMBIA S.A.S.,Evento,986974452.0,
CCF050,COMFAORIENTE,901417815,SOLUCIONES MEDICAS AVANZADAS S.A.S,Evento,3369421.0,
CCF055,CAJACOPI,800006850,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Evento,8321345.0,
CCF055,CAJACOPI,800018233,SOMECA SAS BIC,Evento,10830613.0,
CCF055,CAJACOPI,800025755,IPS CLINICA SAN IGNACIO LTDA,Evento,72318974.0,
CCF055,CAJACOPI,800030924,E.S.E. HOSPITAL LA BUENA ESPERANZA,Evento,1241653.0,
CCF055,CAJACOPI,800037021,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,Evento,281655744.0,
CCF055,CAJACOPI,800037979,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,Evento,3721855.0,
CCF055,CAJACOPI,800058016,EMPRESA SOCIAL DEL ESTADO METROSALUD,Evento,15025503.0,
CCF055,CAJACOPI,800066001,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SIGLA COLCAN S.A.S.,Evento,99403983.0,
CCF055,CAJACOPI,800074112,CLINICA ZAYMA S.A.S,Evento,3489928.0,
CCF055,CAJACOPI,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,Evento,2585599.0,
CCF055,CAJACOPI,800112725,FUNDACION OFTALMOLOGICA DEL CARIBE,Evento,126000094.0,
CCF055,CAJACOPI,800129856,CLINICA DE LA COSTA S.A.S.,Evento,10418467.0,
CCF055,CAJACOPI,800130625,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,Evento,51698346.0,
CCF055,CAJACOPI,800138311,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,Evento,1501557.0,
CCF055,CAJACOPI,800142353,CENTRO MEDICO EL PILAR LTDA,Evento,5576661.0,
CCF055,CAJACOPI,800149384,CLINICA COLSANITAS SA,Evento,25905402.0,
CCF055,CAJACOPI,800154347,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA,Evento,97227610.0,
CCF055,CAJACOPI,800162035,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS,Evento,86961085.0,
CCF055,CAJACOPI,800175901,CLINICA EMPERATRIZ SAS,Evento,250000001.0,
CCF055,CAJACOPI,800183943,CLINICA SANTA MARIA SAS,Evento,7369272.0,
CCF055,CAJACOPI,800191643,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,Evento,73893683.0,
CCF055,CAJACOPI,800193912,ESE HOSPITAL SAN RAFAEL DE CHINU,Evento,51208359.0,
CCF055,CAJACOPI,800193989,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,Evento,86029319.0,
CCF055,CAJACOPI,800194798,ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.,Evento,124999995.0,
CCF055,CAJACOPI,800197217,CLINICA DE ESPECIALISTAS MARIA AUXILIADORA S.A.S.,Evento,72018862.0,
CCF055,CAJACOPI,800197424,ASOCIACION MEDICA DE MEDICINA NUCLEAR LTDA NUCLEAR 2000 LTDA,Evento,7427898.0,
CCF055,CAJACOPI,800201726,FUNDACION POLICLINICA CIENAGA,Evento,18299932.0,
CCF055,CAJACOPI,800204153,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,Evento,114860725.0,
CCF055,CAJACOPI,800213942,E.S.E. HOSPITAL SANTA CRUZ,Evento,15815450.0,
CCF055,CAJACOPI,800222844,RADIOIMAGENES RADIOLOGOS ASOCIADOS S.A.S.,Evento,14488812.0,
CCF055,CAJACOPI,800227279,TECNITRAUMA S.A.,Evento,1000000003.0,
CCF055,CAJACOPI,800231038,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,Evento,150000000.0,
CCF055,CAJACOPI,800231215,HOSPITAL DEL SARARE ESE,Evento,4612440.0,
CCF055,CAJACOPI,800234860,LITOTRICIA S.A.,Evento,33079250.0,
CCF055,CAJACOPI,800235973,CENTRO DE DIALISIS SANTA MARGARITA,Evento,100000000.0,
CCF055,CAJACOPI,802000909,CLINICA LOS ALMENDROS SAS,Evento,84218607.0,
CCF055,CAJACOPI,802001084,IPS CLINICA SANTA ANA DE BARANOA,Evento,60411120.0,
CCF055,CAJACOPI,802009463,ESE CENTRO DE SALUD DE TUBARÁ,Evento,51289628.0,
CCF055,CAJACOPI,802009914,VISION DEL LITORAL SAS,Evento,26252464.0,
CCF055,CAJACOPI,802010728,UROCENTRO LTDA,Evento,300000000.0,
CCF055,CAJACOPI,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,Evento,603590912.0,
CCF055,CAJACOPI,802014132,INSTITUTO DE TRASPLANTE DE MÉDULA OSEA DE LA COSTA IPS S.A.S,Evento,300000000.0,
CCF055,CAJACOPI,802019573,CLINICA PORVENIR LIMITADA,Evento,108226138.0,
CCF055,CAJACOPI,802019914,MAXIVISION S.A.S IPS,Evento,184711311.0,
CCF055,CAJACOPI,802019932,I.P.S SALUD PLENA S.A.S,Evento,19999995.0,
CCF055,CAJACOPI,802020334,QUIMIOSALUD S.A.S,Evento,1100000006.0,
CCF055,CAJACOPI,802021332,CLINICA CENTRO S.A,Evento,400000007.0,
CCF055,CAJACOPI,802022337,CENTRO DE ALERGIA ASMA E INMUNOLOGIA S.A.S.,Evento,25000000.0,
CCF055,CAJACOPI,805010659,AMANECER MEDICO SAS,Evento,34778022.0,
CCF055,CAJACOPI,806001061,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,Evento,155958738.0,
CCF055,CAJACOPI,806004548,CENTROMEDICO CRECER LTDA,Evento,12227554.0,
CCF055,CAJACOPI,806008828,FUNDACIÓN CENTRO MEDICO PARA EL DESARROLLO HUMANO EN SALUD,Evento,400000012.0,
CCF055,CAJACOPI,806013598,EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE,Evento,73152103.0,
CCF055,CAJACOPI,806015513,CENTRO DE REHABILITACION FISICA LUCY ORDOÑEZ SAS,Evento,4044149.0,
CCF055,CAJACOPI,807004352,EMPRESA SOCIAL DEL ESTADO IMSALUD,Evento,4648272.0,
CCF055,CAJACOPI,812000317,ESE HOSPITAL SAN JOSE DE TIERRALTA,Evento,302679609.0,
CCF055,CAJACOPI,812000344,E.S.E. HOSPITAL MONTELIBANO,Evento,424686193.0,
CCF055,CAJACOPI,812000527,CLINICA SAHAGUN I.P.S. S.A,Evento,39837950.0,
CCF055,CAJACOPI,812001579,ESE CAMU SAN RAFAEL,Evento,161249445.0,
CCF055,CAJACOPI,812002958,CLINICA LA TRINIDAD I.P.S. LTDA,Evento,55851904.0,
CCF055,CAJACOPI,812003851,ESE HOSPITAL SAN JUAN DE SAHAGUN,Evento,36454399.0,
CCF055,CAJACOPI,812004935,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,Evento,173673818.0,
CCF055,CAJACOPI,812005522,FUNDACION AMIGOS DE LA SALUD,Evento,300000000.0,
CCF055,CAJACOPI,812005644,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,Evento,49087395.0,
CCF055,CAJACOPI,812007194,ONCOMEDICA S.A.S,Evento,1202784536.0,
CCF055,CAJACOPI,813001952,CLINICA MEDILASER S.A.S.,Evento,100000000.0,
CCF055,CAJACOPI,813005265,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,Evento,1230847.0,
CCF055,CAJACOPI,813008574,MEGASALUD IPS SAS,Evento,40000000.0,
CCF055,CAJACOPI,813011577,CLINICA UROS S.A.S - TORRE A,Evento,5342698.0,
CCF055,CAJACOPI,816001182,AUDIFARMA S.A.,Evento,1277209613.0,
CCF055,CAJACOPI,819001309,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,Evento,56761484.0,
CCF055,CAJACOPI,819001483,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,Evento,30498172.0,
CCF055,CAJACOPI,819001712,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,Evento,34024929.0,
CCF055,CAJACOPI,819002025,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,Evento,124887389.0,
CCF055,CAJACOPI,819002176,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,Evento,120908072.0,
CCF055,CAJACOPI,819002228,CENTRO DE IMÁGENES DIAGNOSTICAS SANTA MARTA S.A.S,Evento,1752962.0,
CCF055,CAJACOPI,819002363,ESE HOSPITAL 7 DE AGOSTO,Evento,6659842.0,
CCF055,CAJACOPI,819003863,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,Evento,10276361.0,
CCF055,CAJACOPI,819004070,ESE ALEJANDRO PROSPERO REVEREND,Evento,220821728.0,
CCF055,CAJACOPI,819005439,CARDIOSALUD S.A.S,Evento,164388025.0,
CCF055,CAJACOPI,819006193,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,Evento,67628219.0,
CCF055,CAJACOPI,819006461,GASTROMAG SAS,Evento,2720939.0,
CCF055,CAJACOPI,820001277,CENTRO DE CANCEROLOGÍA DE BOYACÁ SAS.,Evento,76567734.0,
CCF055,CAJACOPI,820002608,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN SEBASTIAN DE SOMONDOCO,Evento,7150431.0,
CCF055,CAJACOPI,820002928,NEFROBOYACA SAS,Evento,75281280.0,
CCF055,CAJACOPI,820003850,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,Evento,16934593.0,
CCF055,CAJACOPI,820005389,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,Evento,73357071.0,
CCF055,CAJACOPI,822000327,COOPERATIVA DE UROLOGOS DEL META Y LA ORINOQUIA CUMO,Evento,8465060.0,
CCF055,CAJACOPI,822000946,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,Evento,20955099.0,
CCF055,CAJACOPI,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,Evento,169746316.0,
CCF055,CAJACOPI,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",Evento,233098202.0,
CCF055,CAJACOPI,822007351,CENTRO OFTALMOLOGICO DEL LLANO S.A.,Evento,108158725.0,
CCF055,CAJACOPI,822007837,AMBULANCIAS DEL LLANO SAS,Evento,100000007.0,
CCF055,CAJACOPI,823002227,INSTITUTO DE CANCEROLOGIA DE SUCRE S.A.S.,Evento,23589141.0,
CCF055,CAJACOPI,823002342,IPS CLINICA DE VARICES S.A.S.,Evento,149999999.0,
CCF055,CAJACOPI,823002991,CLINICA SALUD SOCIAL S.A.S,Evento,63117583.0,
CCF055,CAJACOPI,823003836,IPS SALUD A TU LADO SAS,Evento,1183632.0,
CCF055,CAJACOPI,823004710,IPS DE LA COSTA S.A,Evento,400000000.0,
CCF055,CAJACOPI,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,Evento,34719269.0,
CCF055,CAJACOPI,824000425,ESE HOSPITAL SAN JOSE,Evento,29764491.0,
CCF055,CAJACOPI,824000426,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES,Evento,230086710.0,
CCF055,CAJACOPI,824000440,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E,Evento,127841795.0,
CCF055,CAJACOPI,824000441,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,Evento,19257344.0,
CCF055,CAJACOPI,824000450,HOSPITAL SAN JUAN BOSCO E.S.E,Evento,212047354.0,
CCF055,CAJACOPI,824000543,ESE HOSPITAL JORGE ISAAC RINCON TORRES,Evento,10953000.0,
CCF055,CAJACOPI,824001041,CLINICA MEDICOS S.A.,Evento,1026892162.0,
CCF055,CAJACOPI,824001252,CLINICA ERASMO LTDA,Evento,138723057.0,
CCF055,CAJACOPI,824002277,CLINICA BUENOS AIRES S.A:S,Evento,216475901.0,
CCF055,CAJACOPI,824004330,MEDICINA NUCLEAR SA,Evento,70000007.0,
CCF055,CAJACOPI,824006480,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,Evento,14257776.0,
CCF055,CAJACOPI,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,Evento,17435170.0,
CCF055,CAJACOPI,825001037,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,Evento,25199588.0,
CCF055,CAJACOPI,825001800,CLINICA SOMEDA S.A.S,Evento,47112534.0,
CCF055,CAJACOPI,825002525,ESE HOSPITAL SAN RAFAEL DE ALBANIA,Evento,22449502.0,
CCF055,CAJACOPI,825003080,UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA,Evento,484549713.0,
CCF055,CAJACOPI,825003378,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,Evento,42634631.0,
CCF055,CAJACOPI,825003685,URMEDICAS VIP S.A.S,Evento,124026451.0,
CCF055,CAJACOPI,826000261,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,Evento,59118640.0,
CCF055,CAJACOPI,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Evento,7712612.0,
CCF055,CAJACOPI,826002031,E.S.E. SALUD PESCA,Evento,1101273.0,
CCF055,CAJACOPI,828002423,DISCOLMEDICA S. A. S,Evento,633471313.0,
CCF055,CAJACOPI,830085763,FUNDACION CLINICA MEGASALUD,Evento,16523300.0,
CCF055,CAJACOPI,830120157,COLOMBIANA DE TRASPLANTES SAS,Evento,450000017.0,
CCF055,CAJACOPI,830124110,SALUD VITAL DE COLOMBIA IPS SAS,Evento,39956839.0,
CCF055,CAJACOPI,830509497,MEDICINA INTEGRAL IPS S.A,Evento,1200000000.0,
CCF055,CAJACOPI,830510991,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,Evento,64812839.0,
CCF055,CAJACOPI,830511549,RESONANCIA E IMÁGENES SANTA MARIA S.A,Evento,25308831.0,
CCF055,CAJACOPI,830512772,SIKUANY S.A.S,Evento,33994154.0,
CCF055,CAJACOPI,832001411,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,Evento,16007275.0,
CCF055,CAJACOPI,832001966,ESE HOSPITAL SAN JOSE DEL GUAVIARE,Evento,90716375.0,
CCF055,CAJACOPI,832002436,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,Evento,1078344.0,
CCF055,CAJACOPI,832010436,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,Evento,2367226.0,
CCF055,CAJACOPI,835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Evento,2238564.0,
CCF055,CAJACOPI,839000145,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,Evento,65853481.0,
CCF055,CAJACOPI,839000356,SOCIEDAD MEDICA CLINICA MAICAO S.A,Evento,109908682.0,
CCF055,CAJACOPI,844004197,RED SALUD CASANARE E.S.E.,Evento,5191432.0,
CCF055,CAJACOPI,846000471,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Evento,3302937.0,
CCF055,CAJACOPI,860005114,MESSER COLOMBIA S.A.,Evento,87339240.0,
CCF055,CAJACOPI,860007373,FUNDACION HOSPITAL SAN CARLOS,Evento,17493185.0,
CCF055,CAJACOPI,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Evento,1852111.0,
CCF055,CAJACOPI,860013779,ASOCIACIÓN PROFAMILIA,Evento,21067610.0,
CCF055,CAJACOPI,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,Evento,600000024.0,
CCF055,CAJACOPI,890102992,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,Evento,86593631.0,
CCF055,CAJACOPI,890200500,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,Evento,2000544.0,
CCF055,CAJACOPI,890202024,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,Evento,5102179.0,
CCF055,CAJACOPI,890212568,FUNDACION CARDIOVASCULAR DE COLOMBIA,Evento,700000000.0,
CCF055,CAJACOPI,890303461,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,Evento,8785000.0,
CCF055,CAJACOPI,890303841,HOSPITAL DE SAN JUAN DE DIOS,Evento,1066408.0,
CCF055,CAJACOPI,890324177,FUNDACION VALLE DEL LILI,Evento,4136347.0,
CCF055,CAJACOPI,890480113,HOSPITAL REGIONAL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.,Evento,49147698.0,
CCF055,CAJACOPI,890480135,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,Evento,1500000000.0,
CCF055,CAJACOPI,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Evento,27882187.0,
CCF055,CAJACOPI,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,Evento,3534601.0,
CCF055,CAJACOPI,890680027,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,Evento,1622581.0,
CCF055,CAJACOPI,890700666,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,Evento,1059441.0,
CCF055,CAJACOPI,890706833,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,Evento,24936588.0,
CCF055,CAJACOPI,890904646,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",Evento,50378756.0,
CCF055,CAJACOPI,890907254,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,Evento,2246229.0,
CCF055,CAJACOPI,890980757,ESE HOSPITAL CESAR URIBE PIEDRAHITA,Evento,3283679.0,
CCF055,CAJACOPI,890981268,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,Evento,2039660.0,
CCF055,CAJACOPI,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Evento,1988964.0,
CCF055,CAJACOPI,890985603,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,Evento,1725061.0,
CCF055,CAJACOPI,890985703,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,Evento,4648907.0,
CCF055,CAJACOPI,891079999,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,Evento,90777590.0,
CCF055,CAJACOPI,891080015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Evento,48680344.0,
CCF055,CAJACOPI,891180134,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,Evento,7300011.0,
CCF055,CAJACOPI,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Evento,3714124.0,
CCF055,CAJACOPI,891411663,ESE HOSPITAL SANTA MÓNICA,Evento,3551726.0,
CCF055,CAJACOPI,891501676,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",Evento,18038548.0,
CCF055,CAJACOPI,891701664,SOCIEDAD MEDICA DE SANTA MARTA S.A.S.,Evento,500000014.0,
CCF055,CAJACOPI,891702882,CENTRO DE CIRUGIA OCULAR LTDA,Evento,79999998.0,
CCF055,CAJACOPI,891780008,E.S.E. HOSPITAL SAN RAFAEL,Evento,319161339.0,
CCF055,CAJACOPI,891780185,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,Evento,296904602.0,
CCF055,CAJACOPI,891800231,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,Evento,2024181611.0,
CCF055,CAJACOPI,891800395,HOSPITAL REGIONAL DE MONIQUIRA ESE,Evento,86908207.0,
CCF055,CAJACOPI,891800611,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Evento,477690620.0,
CCF055,CAJACOPI,891800906,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,Evento,2984597.0,
CCF055,CAJACOPI,891800982,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,Evento,12617608.0,
CCF055,CAJACOPI,891855029,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,Evento,10141597.0,
CCF055,CAJACOPI,891855039,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Evento,32447660.0,
CCF055,CAJACOPI,891855438,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,Evento,233094161.0,
CCF055,CAJACOPI,892000264,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,Evento,5749174.0,
CCF055,CAJACOPI,892000401,INVERSIONES CLINICA DEL META S.A.,Evento,18063481.0,
CCF055,CAJACOPI,892000458,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,Evento,2580117.0,
CCF055,CAJACOPI,892000501,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,Evento,1694322754.0,
CCF055,CAJACOPI,892001990,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,Evento,1114630.0,
CCF055,CAJACOPI,892115006,CAJA DE COMPENSACION FAMILIAR DE LA GUAJIRA,Evento,22701096.0,
CCF055,CAJACOPI,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,Evento,325957807.0,
CCF055,CAJACOPI,892120115,ESE HOSPITAL SAN JOSE DE MAICAO,Evento,375543084.0,
CCF055,CAJACOPI,892280033,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,Evento,197905578.0,
CCF055,CAJACOPI,892300175,HOSPITAL REGIONAL SAN ANDRES ESE,Evento,523011461.0,
CCF055,CAJACOPI,892300387,ESE HOSPITAL OLAYA HERRERA,Evento,39297385.0,
CCF055,CAJACOPI,892300445,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,Evento,63084824.0,
CCF055,CAJACOPI,892300979,CLINICA DEL CESAR S.A.,Evento,292713117.0,
CCF055,CAJACOPI,892399994,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,Evento,1231578481.0,
CCF055,CAJACOPI,899999017,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,Evento,37224571.0,
CCF055,CAJACOPI,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Evento,131502209.0,
CCF055,CAJACOPI,899999123,FUNDACION HOSPITAL DE LA MISERICORDIA,Evento,900000000.0,
CCF055,CAJACOPI,899999151,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Evento,7867294.0,
CCF055,CAJACOPI,900002780,FUNDACIÓN CAMPBELL,Evento,250000000.0,
CCF055,CAJACOPI,900004059,HOSPITAL DE CASTILLA LA NUEVA ESE,Evento,42807222.0,
CCF055,CAJACOPI,900004894,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Evento,48004813.0,
CCF055,CAJACOPI,900006037,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,Evento,179598393.0,
CCF055,CAJACOPI,900008328,OHI ORGANIZACIÓN HUMANA INTEGRAL S.A.,Evento,2500000005.0,
CCF055,CAJACOPI,900008376,CLINICA MEDICA AGUACHICA S.A.S.,Evento,5551770.0,
CCF055,CAJACOPI,900012660,CARDENAS VISION S.A.S,Evento,48683135.0,
CCF055,CAJACOPI,900012819,DIAC S.A.S,Evento,50784544.0,
CCF055,CAJACOPI,900016598,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,Evento,1200000019.0,
CCF055,CAJACOPI,900023199,CENTRO ESPECIALIZADO ECOVIDA SAS,Evento,30000000.0,
CCF055,CAJACOPI,900027397,CLINICA HIGEA IPS S.A.,Evento,214063337.0,
CCF055,CAJACOPI,900036695,INTENSIVISTAS MRC IPS S.A,Evento,63708395.0,
CCF055,CAJACOPI,900042103,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,Evento,690738779.0,
CCF055,CAJACOPI,900054563,UNIDAD DE CUIDADOS INTENSIVOS NEONATAL DEL BAJO SINU,Evento,25449389.0,
CCF055,CAJACOPI,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,Evento,5970401.0,
CCF055,CAJACOPI,900077520,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,Evento,1537641.0,
CCF055,CAJACOPI,900078998,AMBULANCIAS MEDICAS DEL ATLANTICO S.A.S.,Evento,80000000.0,
CCF055,CAJACOPI,900081880,INVERSIONES Y COMERCIALIZADORA DIAYCA Y CIA S EN C,Evento,40000000.0,
CCF055,CAJACOPI,900090247,CLINICA CARDIO INTEGRAL IPS. SAS,Evento,89739211.0,
