DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO JUNIO 2023,OBSERVACIÓN
05658,ANTIOQUIA,SAN JOSE DE LA MONTANA,EPSS40,SAVIA SALUD,890984427,E.S.E. HOSPITAL LAUREANO PINO,21873148,
05659,ANTIOQUIA,SAN JUAN DE URABA,CCF033,EPS FAMILIAR DE COLOMBIA,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,29479011,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS37,NUEVA EPS,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,43202241,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS40,SAVIA SALUD,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,311898916,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS41,NUEVA EPS,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,47428992,
05660,ANTIOQUIA,SAN LUIS,EPSS37,NUEVA EPS,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,25491110,
05660,ANTIOQUIA,SAN LUIS,EPSS40,SAVIA SALUD,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,175252637,
05664,ANTIOQUIA,SAN PEDRO,EPSS37,NUEVA EPS,800014405,ESE HOSPITAL SANTA ISABEL,30187674,
05664,ANTIOQUIA,SAN PEDRO,EPSS40,SAVIA SALUD,800014405,ESE HOSPITAL SANTA ISABEL,172628451,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS40,SAVIA SALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,592950050,
05665,ANTIOQUIA,SAN PEDRO DE URABA,ESS024,COOSALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,25599045,
05667,ANTIOQUIA,SAN RAFAEL,EPSS37,NUEVA EPS,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,18604740,
05667,ANTIOQUIA,SAN RAFAEL,EPSS40,SAVIA SALUD,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,198073914,
05670,ANTIOQUIA,SAN ROQUE,EPSS37,NUEVA EPS,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,23975428,
05670,ANTIOQUIA,SAN ROQUE,EPSS40,SAVIA SALUD,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,243370330,
05674,ANTIOQUIA,SAN VICENTE,EPSS37,NUEVA EPS,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,11577852,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,SAVIA SALUD,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,241486814,
05679,ANTIOQUIA,SANTA BARBARA,EPSS37,NUEVA EPS,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,26365098,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,SAVIA SALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,162267158,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,COOSALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,80836166,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,NUEVA EPS,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,10146686,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,SAVIA SALUD,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",273716086,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,SAVIA SALUD,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,120816092,
05697,ANTIOQUIA,SANTUARIO,EPSS37,NUEVA EPS,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,53265321,
05697,ANTIOQUIA,SANTUARIO,EPSS40,SAVIA SALUD,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,313614830,
05736,ANTIOQUIA,SEGOVIA,EPSS37,NUEVA EPS,800080586,ESE HOSPITAL SAN JUAN DE DIOS,41541672,
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,163720280,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,228329100,
05756,ANTIOQUIA,SONSON,EPSS37,NUEVA EPS,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,44110128,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,438681602,
05761,ANTIOQUIA,SOPETRAN,EPSS37,NUEVA EPS,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,18880000,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,158794978,
05789,ANTIOQUIA,TAMESIS,EPSS37,NUEVA EPS,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,8821613,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,27350736,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,155039770,
05790,ANTIOQUIA,TARAZA,EPSS37,NUEVA EPS,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,7511250,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,131910812,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,316338244,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,51113018,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,62347630,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,69476080,
05837,ANTIOQUIA,TURBO,CCF033,EPS FAMILIAR DE COLOMBIA,901028845,CAPF CINETICA IPS S.A.S.,1179900,
05837,ANTIOQUIA,TURBO,EPSI03,A.I.C.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,81602072,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,811045925,SALUD DARIEN I.P.S. S.A.,100251945,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,438621040,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,857985810,
05837,ANTIOQUIA,TURBO,EPSS41,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,281433152,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,158047549,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,86016291,
05847,ANTIOQUIA,URRAO,EPSS37,NUEVA EPS,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,31436244,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,547546532,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,250766151,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,46357198,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,226087355,
05861,ANTIOQUIA,VENECIA,EPSS37,NUEVA EPS,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,19587433,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,95811886,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSI03,A.I.C.,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,26248167,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,155712480,
05887,ANTIOQUIA,YARUMAL,EPSS37,NUEVA EPS,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,30416800,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,306505548,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,139378726,
05890,ANTIOQUIA,YOLOMBO,EPSS37,NUEVA EPS,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,19860200,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,153872915,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,110016894,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,193551055,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,A.I.C.,818002571,CENTRO MEDICO CUBIS LIMITADA,40417741,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,8254246,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,84560503,
05895,ANTIOQUIA,ZARAGOZA,ESS024,COOSALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,227187422,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,136995859,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,901139193,MIRED BARRANQUILLA IPS S.A.S.,2754543370,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,43506120,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,220779466,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,802012266,UNIGASTRO S.A.S.,29117525,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,5325168,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900219120,VIVA 1A IPS SA,1642511695,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900227720,CENTRO NEUROLOGICO DEL NORTE,21457192,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901139193,MIRED BARRANQUILLA IPS S.A.S.,99285246,
08001,ATLANTICO,BARRANQUILLA,EPSS37,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,122579478,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,1063709640,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD,901139193,MIRED BARRANQUILLA IPS S.A.S.,2480878557,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,7250070,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802014538,VITAL SALUD DEL CARIBE IPS S.A.,5414281,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,107110549,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,4128855196,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,95273010,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6823817,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,16067401,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,901104576,CEMEGS IPS S.A.S,15691318,
08078,ATLANTICO,BARANOA,EPSS37,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,9200015,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,230236810,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,320906228,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,32305331,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,23368725,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,564564,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,147383587,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,137500750,
08141,ATLANTICO,CANDELARIA,EPSS41,NUEVA EPS,802010301,ESE HOSPITAL DE CANDELARIA,21047936,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,802010301,ESE HOSPITAL DE CANDELARIA,17038374,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,198773920,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,105123112,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7483476,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,12139287,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,278561983,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,15546006,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,503503,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,3430180,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,900317865,IPS MARIA DEL MAR S.A.S,2161888,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,82652960,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,34385926,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,165441353,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,890103025,ESE HOSPITAL LOCAL DE LURUACO,28384002,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1757756,
08421,ATLANTICO,LURUACO,EPSS37,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,4881723,
08421,ATLANTICO,LURUACO,EPSS41,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,109028227,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,890103025,ESE HOSPITAL LOCAL DE LURUACO,316056820,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,194169472,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,12874862,
08433,ATLANTICO,MALAMBO,EPSS37,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,8695732,
08433,ATLANTICO,MALAMBO,EPSS41,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,192027314,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,391809310,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,459340832,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,900874631,INTEGRAL DE COLOMBIA IPS S.A.S,58813900,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,802010401,HOSPITAL DE MANATI ESE,10332309,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,516516,
08436,ATLANTICO,MANATI,EPSS37,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,3722830,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,43360020,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,802010401,HOSPITAL DE MANATI ESE,310818624,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,97988776,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6588582,
08520,ATLANTICO,PALMAR DE VARELA,EPSS41,NUEVA EPS,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,181943909,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,14416480,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,15033128,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,719719,
08549,ATLANTICO,PIOJO,EPSS41,NUEVA EPS,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,34077676,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,31673738,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2422420,
08558,ATLANTICO,POLO NUEVO,EPSS37,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7289450,
08558,ATLANTICO,POLO NUEVO,EPSS41,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,170527700,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,6906552,
08558,ATLANTICO,POLO NUEVO,ESS207,MUTUAL SER,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,9251000,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,4299603,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,291291,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,277549817,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,317044285,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,11181170,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900978672,PUERTO SALUD UNIDAD MEDICA INTEGRAL S.A.S,8701513,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS37,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,4241568,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS41,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,74185856,
08573,ATLANTICO,PUERTO COLOMBIA,ESS207,MUTUAL SER,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,17971744,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,14238403,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,914914,
08606,ATLANTICO,REPELON,ESS207,MUTUAL SER,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,326078622,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,4232482,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,353353,
08634,ATLANTICO,SABANAGRANDE,EPSS37,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,7172517,
08634,ATLANTICO,SABANAGRANDE,EPSS41,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,83975750,
08634,ATLANTICO,SABANAGRANDE,ESS024,COOSALUD,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,7506972,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,256332297,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,900561703,FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO SAS,10552251,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,88406112,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,8575567,
08638,ATLANTICO,SABANALARGA,EPSS41,NUEVA EPS,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,126708408,
08638,ATLANTICO,SABANALARGA,ESS024,COOSALUD,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,196875141,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,106993607,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802017561,PROSALUDSA SAS,21613825,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,8025465,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,420420,
08675,ATLANTICO,SANTA LUCIA,EPSS41,NUEVA EPS,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,27441117,
08675,ATLANTICO,SANTA LUCIA,ESS024,COOSALUD,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,158536224,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,800174123,ESE HOSPITAL DE SANTO TOMAS,29576496,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1758757,
08685,ATLANTICO,SANTO TOMAS,EPSS37,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,8640078,
08685,ATLANTICO,SANTO TOMAS,EPSS41,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,89207585,
08685,ATLANTICO,SANTO TOMAS,ESS024,COOSALUD,800174123,ESE HOSPITAL DE SANTO TOMAS,249663198,
08685,ATLANTICO,SANTO TOMAS,ESS207,MUTUAL SER,800174123,ESE HOSPITAL DE SANTO TOMAS,16170700,
08758,ATLANTICO,SOLEDAD,CCF033,EPS FAMILIAR DE COLOMBIA,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,23803115,
08758,ATLANTICO,SOLEDAD,CCF033,EPS FAMILIAR DE COLOMBIA,900639881,CAMBIARSALUD S.A.S,5636250,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,592053691,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900219120,VIVA 1A IPS SA,61049852,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,67259192,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900423126,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,142033651,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900639234,GUADALUPE IPS S.A.S,29398600,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,901175519,IPS CHIDES S.A.S,1866184,
08758,ATLANTICO,SOLEDAD,EPSS41,NUEVA EPS,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,525957693,
