DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO MAYO 2023,OBSERVACIÓN
05674,ANTIOQUIA,SAN VICENTE,EPSS37,NUEVA EPS,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,12448215,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,SAVIA SALUD,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,213758126,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,SAVIA SALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,140022870,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,COOSALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,105399297,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,NUEVA EPS,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,8667021,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,SAVIA SALUD,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",247438888,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,SAVIA SALUD,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,103430317,
05697,ANTIOQUIA,SANTUARIO,EPSS40,SAVIA SALUD,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,270040279,
05736,ANTIOQUIA,SEGOVIA,EPSI03,A.I.C.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,57207794,
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,141106523,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,324730072,
05756,ANTIOQUIA,SONSON,EPSS37,NUEVA EPS,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,45839538,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,380437646,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,149660812,
05789,ANTIOQUIA,TAMESIS,EPSS37,NUEVA EPS,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,9896040,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,24076119,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,187326309,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,128611560,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,359039868,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,50218686,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,56621880,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,68539057,
05837,ANTIOQUIA,TURBO,CCF033,EPS FAMILIAR DE COLOMBIA,901028845,CAPF CINETICA IPS S.A.S.,1179900,
05837,ANTIOQUIA,TURBO,EPSI03,A.I.C.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,81602072,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,811045925,SALUD DARIEN I.P.S. S.A.,107706615,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,796461706,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,214714209,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,108101173,
05847,ANTIOQUIA,URRAO,EPSS37,NUEVA EPS,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,32406108,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,478244507,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,264295627,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,43356238,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,193756336,
05861,ANTIOQUIA,VENECIA,EPSS37,NUEVA EPS,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,20691223,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,94929644,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSI03,A.I.C.,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,26908173,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,153171480,
05887,ANTIOQUIA,YARUMAL,EPSS37,NUEVA EPS,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,31145700,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,286668974,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,169085517,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,152530207,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,141530907,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,170068174,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,A.I.C.,818002571,CENTRO MEDICO CUBIS LIMITADA,40417741,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,8581958,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,72269724,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,136995859,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,901139193,MIRED BARRANQUILLA IPS S.A.S.,2754543370,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,43308037,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,222298719,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,802012266,UNIGASTRO S.A.S.,58544244,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102992,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,45706733,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,4821715,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900219120,VIVA 1A IPS SA,919583876,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900227720,CENTRO NEUROLOGICO DEL NORTE,21564576,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901139193,MIRED BARRANQUILLA IPS S.A.S.,99998398,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901340450,YEPES RESTREPO OTORRINOS S.A.S.,62679836,
08001,ATLANTICO,BARRANQUILLA,EPSS37,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,126310615,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,1025158469,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD,901139193,MIRED BARRANQUILLA IPS S.A.S.,2527702394,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,7187245,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802014538,VITAL SALUD DEL CARIBE IPS S.A.,10824114,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,156163485,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,4109425940,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,95273010,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6823817,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,16067401,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,901104576,CEMEGS IPS S.A.S,15691318,
08078,ATLANTICO,BARANOA,EPSS37,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,9271195,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,268028290,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,319909382,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,29532618,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,23368725,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,564564,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,155785358,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,144632552,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,802010301,ESE HOSPITAL DE CANDELARIA,17879725,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,203387734,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,105123112,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7483476,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,14320247,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,299300701,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,15546006,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,503503,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,3450720,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,900317865,IPS MARIA DEL MAR S.A.S,2354914,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,82632420,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,34347836,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,176190358,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,890103025,ESE HOSPITAL LOCAL DE LURUACO,28384002,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1757756,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,890103025,ESE HOSPITAL LOCAL DE LURUACO,328578805,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,194169472,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,12874862,
08433,ATLANTICO,MALAMBO,EPSS37,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,9128458,
08433,ATLANTICO,MALAMBO,EPSS41,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,194046702,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,402202945,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,466717952,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,900874631,INTEGRAL DE COLOMBIA IPS S.A.S,143474603,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,802010401,HOSPITAL DE MANATI ESE,10332309,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,516516,
08436,ATLANTICO,MANATI,EPSS37,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,3679032,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,43776101,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,802010401,HOSPITAL DE MANATI ESE,313453477,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,97988776,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6588582,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,14856240,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,15033128,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,719719,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,31673738,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2422420,
08558,ATLANTICO,POLO NUEVO,EPSS37,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7310100,
08558,ATLANTICO,POLO NUEVO,EPSS41,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,170920050,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7439638,
08558,ATLANTICO,POLO NUEVO,ESS207,MUTUAL SER,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,9072536,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,4299603,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,291291,
08560,ATLANTICO,PONEDERA,EPSS37,NUEVA EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,4277616,
08560,ATLANTICO,PONEDERA,EPSS41,NUEVA EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,83466192,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,266253335,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,317044285,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,11181170,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900978672,PUERTO SALUD UNIDAD MEDICA INTEGRAL S.A.S,8701513,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS37,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,4698992,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS41,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,73686848,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,14238403,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,914914,
08606,ATLANTICO,REPELON,EPSS37,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,4141610,
08606,ATLANTICO,REPELON,EPSS41,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,102469135,
08606,ATLANTICO,REPELON,ESS207,MUTUAL SER,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,326177493,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,4232482,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,353353,
08634,ATLANTICO,SABANAGRANDE,EPSS37,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,7310867,
08634,ATLANTICO,SABANAGRANDE,EPSS41,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,83976175,
08634,ATLANTICO,SABANAGRANDE,ESS024,COOSALUD,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,10052922,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,262111423,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,900561703,FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO SAS,10615665,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,88406112,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,8575567,
08638,ATLANTICO,SABANALARGA,ESS024,COOSALUD,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,205373540,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,117493867,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802017561,PROSALUDSA SAS,21908473,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,8025465,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,420420,
08675,ATLANTICO,SANTA LUCIA,ESS024,COOSALUD,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,159491574,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,800174123,ESE HOSPITAL DE SANTO TOMAS,29576496,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1758757,
08685,ATLANTICO,SANTO TOMAS,EPSS37,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,9250253,
08685,ATLANTICO,SANTO TOMAS,EPSS41,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,88841480,
08685,ATLANTICO,SANTO TOMAS,ESS024,COOSALUD,800174123,ESE HOSPITAL DE SANTO TOMAS,251988279,
08685,ATLANTICO,SANTO TOMAS,ESS207,MUTUAL SER,800174123,ESE HOSPITAL DE SANTO TOMAS,16050755,
08758,ATLANTICO,SOLEDAD,CCF033,EPS FAMILIAR DE COLOMBIA,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,23803115,
08758,ATLANTICO,SOLEDAD,CCF033,EPS FAMILIAR DE COLOMBIA,900639881,CAMBIARSALUD S.A.S,5636250,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,592053691,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900219120,VIVA 1A IPS SA,61049852,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,67259192,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900423126,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,142033651,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900639234,GUADALUPE IPS S.A.S,29398600,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,901175519,IPS CHIDES S.A.S,1866184,
08758,ATLANTICO,SOLEDAD,ESS024,COOSALUD,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,866000814,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,1654822118,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,802024061,NOVASALUD CARIBE IPS SA,210107180,
08770,ATLANTICO,SUAN,EPSS37,NUEVA EPS,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,6344688,
08770,ATLANTICO,SUAN,EPSS41,NUEVA EPS,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,145041955,
08770,ATLANTICO,SUAN,ESS207,MUTUAL SER,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,69753861,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,802009463,ESE CENTRO DE SALUD DE TUBARÁ,146278010,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4905901,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,3457957,
08832,ATLANTICO,TUBARA,EPSS10,SURAMERICANA,802009463,ESE CENTRO DE SALUD DE TUBARÁ,4335938,
08832,ATLANTICO,TUBARA,EPSS37,NUEVA EPS,802009463,ESE CENTRO DE SALUD DE TUBARÁ,2435098,
08832,ATLANTICO,TUBARA,EPSS41,NUEVA EPS,802009463,ESE CENTRO DE SALUD DE TUBARÁ,43007282,
08849,ATLANTICO,USIACURI,EPSS37,NUEVA EPS,802009049,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH,7796443,
08849,ATLANTICO,USIACURI,EPSS41,NUEVA EPS,802009049,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH,153498495,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,3146503249,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,31494040,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,29488328,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,73490400,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,82395000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,81562500,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,73794000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,900750333,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,12090000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS10,SURAMERICANA,830017969,UNIDAD MEDICA SANTAFE SAS,84354303,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS10,SURAMERICANA,830018305,FUNDACIÓN JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS INTERUNIVERSITARIOS CARLOS MARQUEZ VILLEGAS-JAVESALUD,82138544,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS10,SURAMERICANA,860007336,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,1959015490,
