COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
JUNIO 2023",OBSERVACIÓN
CCF055,CAJACOPI,800175901.0,CLINICA EMPERATRIZ SAS,300000001.0,
CCF055,CAJACOPI,800183943.0,CLINICA SANTA MARIA SAS,12773480.0,
CCF055,CAJACOPI,800187260.0,INSTITUTO DE ENFERMEDADES DIGESTIVAS DE COLOMBIA S.A.S,99599554.0,
CCF055,CAJACOPI,800191643.0,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,80884019.0,
CCF055,CAJACOPI,800193912.0,ESE HOSPITAL SAN RAFAEL DE CHINU,2509397.0,
CCF055,CAJACOPI,800193989.0,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,100000000.0,
CCF055,CAJACOPI,800194798.0,ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.,249999994.0,
CCF055,CAJACOPI,800197217.0,CLINICA DE ESPECIALISTAS MARIA AUXILIADORA S.A.S.,72018868.0,
CCF055,CAJACOPI,800197424.0,ASOCIACION MEDICA DE MEDICINA NUCLEAR LTDA NUCLEAR 2000 LTDA,44999999.0,
CCF055,CAJACOPI,800201197.0,E.S.E. HOSPITAL SAN FRANCISCO,1594612.0,
CCF055,CAJACOPI,800201726.0,FUNDACION POLICLINICA CIENAGA,18861780.0,
CCF055,CAJACOPI,800204153.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,82305209.0,
CCF055,CAJACOPI,800213942.0,E.S.E. HOSPITAL SANTA CRUZ,1827730.0,
CCF055,CAJACOPI,800222844.0,RADIOIMAGENES RADIOLOGOS ASOCIADOS S.A.S.,41431927.0,
CCF055,CAJACOPI,800227279.0,TECNITRAUMA S.A.,500000010.0,
CCF055,CAJACOPI,800231038.0,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,125850603.0,
CCF055,CAJACOPI,800234339.0,LABORATORIO CLINICO PROCESAR IPS SAS,20000000.0,
CCF055,CAJACOPI,800234860.0,LITOTRICIA S.A.,31088811.0,
CCF055,CAJACOPI,800235973.0,CENTRO DE DIALISIS SANTA MARGARITA,39789597.0,
CCF055,CAJACOPI,801001440.0,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,1132519.0,
CCF055,CAJACOPI,802000909.0,CLINICA LOS ALMENDROS SAS,299999995.0,
CCF055,CAJACOPI,802003081.0,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,2566021.0,
CCF055,CAJACOPI,802006267.0,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,82413814.0,
CCF055,CAJACOPI,802007650.0,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,63686851.0,
CCF055,CAJACOPI,802010728.0,UROCENTRO LTDA,239373630.0,
CCF055,CAJACOPI,802013023.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,20809767.0,
CCF055,CAJACOPI,802014132.0,INSTITUTO DE TRASPLANTE DE MÉDULA OSEA DE LA COSTA IPS S.A.S,200000001.0,
CCF055,CAJACOPI,802016357.0,MEDICINA ALTA COMPLEJIDAD S.A,33893619.0,
CCF055,CAJACOPI,802019573.0,CLINICA PORVENIR LIMITADA,300000003.0,
CCF055,CAJACOPI,802019914.0,MAXIVISION LTDA IPS,184711326.0,
CCF055,CAJACOPI,802019932.0,I.P.S SALUD PLENA S.A.S,1546715.0,
CCF055,CAJACOPI,802020334.0,QUIMIOSALUD S.A.S,1000000006.0,
CCF055,CAJACOPI,802021332.0,CLINICA CENTRO S.A,400000001.0,
CCF055,CAJACOPI,802022337.0,CENTRO DE ALERGIA ASMA E INMUNOLOGIA S.A.S.,50000000.0,
CCF055,CAJACOPI,805010659.0,AMANECER MEDICO SAS,32569216.0,
CCF055,CAJACOPI,805023423.0,SOCIEDAD N.S.D.R. S.A.S,1413133.0,
CCF055,CAJACOPI,805027337.0,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,3745569.0,
CCF055,CAJACOPI,806001061.0,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,36473196.0,
CCF055,CAJACOPI,806005602.0,ESE HOSPITAL LOCAL TURBACO,1288214.0,
CCF055,CAJACOPI,806007343.0,ESE HOSPITAL SAN NICOLAS DE TOLENTINO,2300777.0,
CCF055,CAJACOPI,806007813.0,ESE HOSPITAL LOCAL SAN JOSE DEACHI,3725054.0,
CCF055,CAJACOPI,806008828.0,FUNDACIÓN CENTRO MEDICO PARA EL DESARROLLO HUMANO EN SALUD,500000006.0,
CCF055,CAJACOPI,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,34090769.0,
CCF055,CAJACOPI,806013609.0,ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA,1659516.0,
CCF055,CAJACOPI,806015513.0,CENTRO DE REHABILITACION FISICA LUCY ORDOÑEZ SAS,6588161.0,
CCF055,CAJACOPI,807004352.0,EMPRESA SOCIAL DEL ESTADO IMSALUD,1964340.0,
CCF055,CAJACOPI,811002429.0,CLINICA PAJONAL S.A.S,2220488.0,
CCF055,CAJACOPI,812000300.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS,1825837.0,
CCF055,CAJACOPI,812000344.0,E.S.E. HOSPITAL MONTELIBANO,3174998.0,
CCF055,CAJACOPI,812000527.0,CLINICA SAHAGUN I.P.S. S.A,58464865.0,
CCF055,CAJACOPI,812001332.0,ESE SAN ANDRES APOSTOL,1053993.0,
CCF055,CAJACOPI,812001520.0,E.S.E. CAMU DE PUEBLO NUEVO,1658504.0,
CCF055,CAJACOPI,812002836.0,ESE CAMU DEL PRADO,62696770.0,
CCF055,CAJACOPI,812002958.0,CLINICA LA TRINIDAD I.P.S. LTDA,170000004.0,
CCF055,CAJACOPI,812003726.0,E.S.E. CENTRO DE SALUD DE COTORRA,13559682.0,
CCF055,CAJACOPI,812003851.0,ESE HOSPITAL SAN JUAN DE SAHAGUN,74833566.0,
CCF055,CAJACOPI,812004935.0,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,500000011.0,
CCF055,CAJACOPI,812005323.0,TERAPIAS INTEGRALES S.A.S.,1962202.0,
CCF055,CAJACOPI,812005522.0,FUNDACION AMIGOS DE LA SALUD,325257213.0,
CCF055,CAJACOPI,812005644.0,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,90925407.0,
CCF055,CAJACOPI,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,5430928.0,
CCF055,CAJACOPI,812007194.0,ONCOMEDICA S.A.S,799999994.0,
CCF055,CAJACOPI,812007222.0,CENTRO DE CIRUGIA S.A.S,23812514.0,
CCF055,CAJACOPI,813001952.0,CLINICA MEDILASER S.A.S.,9041147.0,
CCF055,CAJACOPI,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,3016004.0,
CCF055,CAJACOPI,813011577.0,CLINICA UROS S.A.S - TORRE A,5342698.0,
CCF055,CAJACOPI,816001182.0,AUDIFARMA S.A.,250000000.0,
CCF055,CAJACOPI,819000736.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,3596110.0,
CCF055,CAJACOPI,819001107.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,169289003.0,
CCF055,CAJACOPI,819001483.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,54545271.0,
CCF055,CAJACOPI,819001796.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE EL RETEN,2739291.0,
CCF055,CAJACOPI,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,180914400.0,
CCF055,CAJACOPI,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,23392661.0,
CCF055,CAJACOPI,819002228.0,CENTRO DE IMÁGENES DIAGNOSTICAS SANTA MARTA S.A.S,8035814.0,
CCF055,CAJACOPI,819002534.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,1481424.0,
CCF055,CAJACOPI,819002551.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,5427591.0,
CCF055,CAJACOPI,819003863.0,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,287661074.0,"Del valor programado no se aplicó $146.417,48 en virtud de la Resolución 1716 de 2019 modificada por la 995 de 2022. Direción de Otras Prestaciones - ADRES"
CCF055,CAJACOPI,819004070.0,ESE ALEJANDRO PROSPERO REVEREND,181714240.0,
CCF055,CAJACOPI,819004276.0,CLÍNICA LA ESPERANZA IPS S.A.S.,1465037.0,
CCF055,CAJACOPI,819004280.0,SAMUEL VILLANUEVA VALEST EMPRESA SOCIAL DEL ESTADO,56846552.0,
CCF055,CAJACOPI,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,12698034.0,
CCF055,CAJACOPI,819006461.0,GASTROMAG SAS,2689582.0,
CCF055,CAJACOPI,820001277.0,CENTRO DE CANCEROLOGÍA DE BOYACÁ SAS.,222364718.0,
CCF055,CAJACOPI,820002928.0,NEFROBOYACA SAS,60101674.0,
CCF055,CAJACOPI,820003431.0,ESE CENTRO DE SALUD SAN VICENTE FERRER,9491672.0,
CCF055,CAJACOPI,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,41484921.0,
CCF055,CAJACOPI,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,171532074.0,
CCF055,CAJACOPI,822000327.0,COOPERATIVA DE UROLOGOS DEL META Y LA ORINOQUIA CUMO,188289922.0,
CCF055,CAJACOPI,822000946.0,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,10871663.0,
CCF055,CAJACOPI,822001570.0,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTE DE ORO,1419948.0,
CCF055,CAJACOPI,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,492702044.0,
CCF055,CAJACOPI,822006595.0,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",258460667.0,
CCF055,CAJACOPI,822007351.0,CENTRO OFTALMOLOGICO DEL LLANO S.A.,84258111.0,
CCF055,CAJACOPI,822007837.0,AMBULANCIAS DEL LLANO SAS,80000005.0,
CCF055,CAJACOPI,823002044.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,1530138.0,
CCF055,CAJACOPI,823002227.0,INSTITUTO DE CANCEROLOGIA DE SUCRE S.A.S.,200000003.0,
CCF055,CAJACOPI,823002342.0,IPS CLINICA DE VARICES S.A.S.,50000000.0,
CCF055,CAJACOPI,823002991.0,CLINICA SALUD SOCIAL S.A.S,7765700.0,
CCF055,CAJACOPI,823003836.0,IPS SALUD A TU LADO SAS,5072394.0,
CCF055,CAJACOPI,823004710.0,IPS DE LA COSTA S.A,239958000.0,
CCF055,CAJACOPI,823004881.0,I.P.S. CLINICA GUARANDA SANA S.A.S.,60017958.0,
CCF055,CAJACOPI,824000204.0,ESE HOSPITAL MARINO ZULETA RAMIREZ,2078634.0,
CCF055,CAJACOPI,824000425.0,ESE HOSPITAL SAN JOSE,31421430.0,
CCF055,CAJACOPI,824000426.0,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES,39073697.0,
CCF055,CAJACOPI,824000440.0,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E,5917767.0,
CCF055,CAJACOPI,824000441.0,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,105609990.0,
CCF055,CAJACOPI,824000442.0,ESE HOSPITAL SAN MARTIN,2657384.0,
CCF055,CAJACOPI,824000449.0,ESE HOSPITAL LOCAL DE RIO DE ORO,1128233.0,
CCF055,CAJACOPI,824000450.0,HOSPITAL SAN JUAN BOSCO E.S.E,7091470.0,
CCF055,CAJACOPI,824000462.0,ESE HOSPITAL JOSE ANTONIO SOCARRAS,29784248.0,
CCF055,CAJACOPI,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,60551282.0,
CCF055,CAJACOPI,824000472.0,ESE HOSPITAL SAN JUAN CRISOSTOMO,31296399.0,
CCF055,CAJACOPI,824000543.0,ESE HOSPITAL JORGE ISAAC RINCON TORRES,20188140.0,
CCF055,CAJACOPI,824000586.0,ESE HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,1533570.0,
CCF055,CAJACOPI,824000687.0,SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR S.A.S.,1260551780.0,
CCF055,CAJACOPI,824000725.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,17249341.0,
CCF055,CAJACOPI,824000785.0,ESE HOSPITAL LOCAL DE AGUACHICA,4999787.0,
CCF055,CAJACOPI,824001041.0,CLINICA MEDICOS S.A.,647578540.0,
CCF055,CAJACOPI,824002277.0,CLINICA BUENOS AIRES S.A:S,210701020.0,
CCF055,CAJACOPI,824002672.0,ESE HOSPITAL CAMILO VILLAZON PUMAREJO,33192773.0,
CCF055,CAJACOPI,824004330.0,MEDICINA NUCLEAR SA,60000008.0,
CCF055,CAJACOPI,824005651.0,SALUD HUMANA EMPRESA S.A.S,98918530.0,
CCF055,CAJACOPI,824006480.0,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,47335838.0,
CCF055,CAJACOPI,825000147.0,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,4099444.0,
CCF055,CAJACOPI,825000620.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,1647590.0,
CCF055,CAJACOPI,825000834.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,5818521.0,
CCF055,CAJACOPI,825001037.0,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,30110296.0,
CCF055,CAJACOPI,825001119.0,ESE HOSPITAL DONALDO SAUL MORON MANJARREZ,1582899.0,
CCF055,CAJACOPI,825001800.0,CLINICA SOMEDA S.A.S,100061720.0,
CCF055,CAJACOPI,825002525.0,ESE HOSPITAL SAN RAFAEL DE ALBANIA,3638204.0,
CCF055,CAJACOPI,825003080.0,UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA,687615980.0,
CCF055,CAJACOPI,825003378.0,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,42634630.0,
CCF055,CAJACOPI,825003685.0,URMEDICAS VIP S.A.S,200000010.0,
CCF055,CAJACOPI,826002304.0,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,1552292.0,
CCF055,CAJACOPI,826002963.0,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA,1424850.0,
CCF055,CAJACOPI,828002423.0,DISCOLMEDICA S. A. S,835696768.0,
CCF055,CAJACOPI,829000940.0,E.S.E. HOSPITAL LOCAL SAN PABLO,4603932.0,
CCF055,CAJACOPI,829001256.0,ESE HOSPITAL MANUEL ELKIN PATARROYO,160782487.0,
CCF055,CAJACOPI,830120157.0,COLOMBIANA DE TRASPLANTES SAS,300000000.0,
CCF055,CAJACOPI,830507718.0,CLINICA MEDICAL SAS,960257603.0,
CCF055,CAJACOPI,830509497.0,MEDICINA INTEGRAL IPS S.A,1200000000.0,
CCF055,CAJACOPI,830510991.0,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,23842637.0,
CCF055,CAJACOPI,830511549.0,RESONANCIA E IMÁGENES SANTA MARIA S.A,22682411.0,
CCF055,CAJACOPI,830512772.0,SIKUANY S.A.S,69389104.0,
CCF055,CAJACOPI,832001411.0,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,23627844.0,
CCF055,CAJACOPI,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,75984421.0,
CCF055,CAJACOPI,835000972.0,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,1740225.0,
CCF055,CAJACOPI,839000145.0,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,46315344.0,
CCF055,CAJACOPI,839000356.0,SOCIEDAD MEDICA CLINICA MAICAO S.A,493247816.0,
CCF055,CAJACOPI,839000794.0,IPS INDIGENA SUMUYWAJAT,14700000.0,
CCF055,CAJACOPI,844001355.0,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,2093853.0,
CCF055,CAJACOPI,844003225.0,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,2223078.0,
CCF055,CAJACOPI,860005114.0,MESSER COLOMBIA S.A.,154099501.0,
CCF055,CAJACOPI,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,17743026.0,
CCF055,CAJACOPI,860013779.0,ASOCIACIÓN PROFAMILIA,20207706.0,
CCF055,CAJACOPI,860013874.0,INSTITUTO ROOSEVELT,200000000.0,
CCF055,CAJACOPI,860023878.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,4539550.0,
CCF055,CAJACOPI,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,2033590.0,
CCF055,CAJACOPI,860024766.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,1229868.0,
CCF055,CAJACOPI,860060016.0,ESE HOSPITAL SAN FRANCISCO,35143667.0,
CCF055,CAJACOPI,890102768.0,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,470641282.0,
CCF055,CAJACOPI,890102992.0,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,90790387.0,
CCF055,CAJACOPI,890103002.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,9606779.0,
CCF055,CAJACOPI,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,4927648.0,
CCF055,CAJACOPI,890112801.0,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE,65742633.0,
CCF055,CAJACOPI,890200500.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,2292570.0,
CCF055,CAJACOPI,890201724.0,E.S.E EDMUNDO GERMAN ARIAS DUARTE,1201084.0,
CCF055,CAJACOPI,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,32182614.0,
CCF055,CAJACOPI,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,700000000.0,
CCF055,CAJACOPI,890303461.0,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,9687390.0,
CCF055,CAJACOPI,890306950.0,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,1473483.0,
CCF055,CAJACOPI,890480113.0,HOSPITAL REGIONAL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.,102096853.0,
CCF055,CAJACOPI,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,250000000.0,
CCF055,CAJACOPI,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,117719142.0,
CCF055,CAJACOPI,890680025.0,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,2897043.0,
CCF055,CAJACOPI,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,25899122.0,
CCF055,CAJACOPI,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,2441822.0,
CCF055,CAJACOPI,890706067.0,HOSPITAL SAN JOSÉ,4557948.0,
CCF055,CAJACOPI,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,4695996.0,
CCF055,CAJACOPI,890902922.0,UNIVERSIDAD PONTIFICIA BOLIVARIANA,29467289.0,
CCF055,CAJACOPI,890905166.0,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",2923881.0,
CCF055,CAJACOPI,890906347.0,ESE HOSPITAL MANUEL URIBE ANGEL,3808464.0,
CCF055,CAJACOPI,890939936.0,SOCIEDAD MEDICA RIONEGRO SA,4280126.0,
CCF055,CAJACOPI,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,19067522.0,
CCF055,CAJACOPI,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,4079847.0,
CCF055,CAJACOPI,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,4540620.0,
CCF055,CAJACOPI,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,2890317.0,
CCF055,CAJACOPI,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,1478104.0,
CCF055,CAJACOPI,890984670.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,2578689.0,
CCF055,CAJACOPI,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,14301113.0,
CCF055,CAJACOPI,891000736.0,E.S.E. HOSPITAL SAN NICOLAS,5610496.0,
CCF055,CAJACOPI,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,246459882.0,
CCF055,CAJACOPI,891080015.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,318933939.0,
CCF055,CAJACOPI,891180098.0,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,16541637.0,
CCF055,CAJACOPI,891180134.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,6416458.0,
CCF055,CAJACOPI,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,4653776.0,
CCF055,CAJACOPI,891411663.0,ESE HOSPITAL SANTA MÓNICA,8265165.0,
CCF055,CAJACOPI,891701664.0,SOCIEDAD MEDICA DE SANTA MARTA S.A.S.,159103332.0,
CCF055,CAJACOPI,891702882.0,CENTRO DE CIRUGIA OCULAR LTDA,64999994.0,
CCF055,CAJACOPI,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,391564609.0,
CCF055,CAJACOPI,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,522058351.0,
CCF055,CAJACOPI,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,1623812814.0,
CCF055,CAJACOPI,891800335.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,1428209.0,
CCF055,CAJACOPI,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,233891873.0,
CCF055,CAJACOPI,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,10205119.0,
CCF055,CAJACOPI,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,500000000.0,
CCF055,CAJACOPI,891800644.0,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,2247944.0,
CCF055,CAJACOPI,891800857.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,1237911.0,
CCF055,CAJACOPI,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,7517820.0,
CCF055,CAJACOPI,891800982.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,9532109.0,
CCF055,CAJACOPI,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,31192863.0,
CCF055,CAJACOPI,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,65878935.0,
CCF055,CAJACOPI,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,4980001.0,
CCF055,CAJACOPI,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,294658164.0,
CCF055,CAJACOPI,891855439.0,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,6545498.0,
CCF055,CAJACOPI,891855719.0,ESE HOSPITAL SAN JOSE DEL COCUY,10107368.0,
CCF055,CAJACOPI,892000264.0,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,8655105.0,
CCF055,CAJACOPI,892000401.0,INVERSIONES CLINICA DEL META S.A.,208334639.0,
CCF055,CAJACOPI,892000458.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,2845676.0,
CCF055,CAJACOPI,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,4166666651.0,
CCF055,CAJACOPI,892001990.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,1153137.0,
CCF055,CAJACOPI,892115009.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,162634702.0,
CCF055,CAJACOPI,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,298335583.0,
CCF055,CAJACOPI,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,221871428.0,
CCF055,CAJACOPI,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,61345176.0,
CCF055,CAJACOPI,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,258041552.0,
CCF055,CAJACOPI,892300343.0,HOSPITAL SAN JOSE ESE,12702908.0,
CCF055,CAJACOPI,892300358.0,E.S.E HOSPITAL AGUSTIN CODAZZI,34855419.0,
CCF055,CAJACOPI,892300387.0,ESE HOSPITAL OLAYA HERRERA,8944493.0,
CCF055,CAJACOPI,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,86016431.0,
CCF055,CAJACOPI,892300979.0,CLINICA DEL CESAR S.A.,392713116.0,
CCF055,CAJACOPI,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,765302133.0,
CCF055,CAJACOPI,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,40926578.0,
CCF055,CAJACOPI,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA,500000000.0,
CCF055,CAJACOPI,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,5860589.0,
CCF055,CAJACOPI,900002780.0,FUNDACIÓN CAMPBELL,249999999.0,
CCF055,CAJACOPI,900004059.0,HOSPITAL DE CASTILLA LA NUEVA ESE,11708413.0,
CCF055,CAJACOPI,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,83393912.0,
CCF055,CAJACOPI,900005594.0,ESE PRIMER NIVEL GRANADA SALUD,85010488.0,
CCF055,CAJACOPI,900005955.0,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,400000008.0,
CCF055,CAJACOPI,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,141172238.0,
