DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
NOVIEMBRE 2023",OBSERVACIÓN
05607,ANTIOQUIA,RETIRO,EPSS40,SAVIA SALUD,890982124,FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO,Capitacion,57537844,
05615,ANTIOQUIA,RIONEGRO,EPSS40,SAVIA SALUD,890907254,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,Capitacion,354673876,
05628,ANTIOQUIA,SABANALARGA,EPSS40,SAVIA SALUD,890982140,E.S.E. HOSPITAL SAN PEDRO,Capitacion,136540242,
05628,ANTIOQUIA,SABANALARGA,ESS024,COOSALUD,890982140,E.S.E. HOSPITAL SAN PEDRO,Capitacion,9273577,
05631,ANTIOQUIA,SABANETA,EPSS40,SAVIA SALUD,800123106,ESE HOSPITAL VENANCIO DIAZ DIAZ,Capitacion,159794932,
05642,ANTIOQUIA,SALGAR,EPSS40,SAVIA SALUD,890981424,E.S.E. HOSPITAL SAN JOSE,Capitacion,172692940,
05647,ANTIOQUIA,SAN ANDRES,EPSS40,SAVIA SALUD,890982113,EMPRESA SOCIAL DEL ESTADO HOSPITAL GUSTAVO GONZALEZ OCHOA,Capitacion,79019096,
05649,ANTIOQUIA,SAN CARLOS,EPSS10,SURAMERICANA,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,50822346,
05649,ANTIOQUIA,SAN CARLOS,EPSS37,NUEVA EPS,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,16123162,
05649,ANTIOQUIA,SAN CARLOS,EPSS40,SAVIA SALUD,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,143573249,
05652,ANTIOQUIA,SAN FRANCISCO,EPSS40,SAVIA SALUD,800133887,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,Capitacion,102317485,
05656,ANTIOQUIA,SAN JERONIMO,EPSS10,SURAMERICANA,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,29453184,
05656,ANTIOQUIA,SAN JERONIMO,EPSS37,NUEVA EPS,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,34486790,
05656,ANTIOQUIA,SAN JERONIMO,EPSS40,SAVIA SALUD,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,109035569,
05658,ANTIOQUIA,SAN JOSE DE LA MONTANA,EPSS40,SAVIA SALUD,890984427,E.S.E. HOSPITAL LAUREANO PINO,Capitacion,21127848,
05659,ANTIOQUIA,SAN JUAN DE URABA,CCF033,EPS FAMILIAR DE COLOMBIA,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,34502404,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS40,SAVIA SALUD,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,354137376,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS41,NUEVA EPS,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,91291862,
05660,ANTIOQUIA,SAN LUIS,EPSS37,NUEVA EPS,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,Capitacion,26946450,
05660,ANTIOQUIA,SAN LUIS,EPSS40,SAVIA SALUD,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,Capitacion,198882145,
05664,ANTIOQUIA,SAN PEDRO,EPSS37,NUEVA EPS,800014405,ESE HOSPITAL SANTA ISABEL,Capitacion,39903078,
05664,ANTIOQUIA,SAN PEDRO,EPSS40,SAVIA SALUD,800014405,ESE HOSPITAL SANTA ISABEL,Capitacion,170818306,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS37,NUEVA EPS,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,20268800,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS40,SAVIA SALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,669294780,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS41,NUEVA EPS,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,72055584,
05665,ANTIOQUIA,SAN PEDRO DE URABA,ESS024,COOSALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,37372853,
05667,ANTIOQUIA,SAN RAFAEL,EPSS10,SURAMERICANA,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,11823958,
05667,ANTIOQUIA,SAN RAFAEL,EPSS37,NUEVA EPS,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,23847657,
05667,ANTIOQUIA,SAN RAFAEL,EPSS40,SAVIA SALUD,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,195751310,
05670,ANTIOQUIA,SAN ROQUE,EPSS37,NUEVA EPS,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,Capitacion,27533760,
05670,ANTIOQUIA,SAN ROQUE,EPSS40,SAVIA SALUD,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,Capitacion,276086806,
05674,ANTIOQUIA,SAN VICENTE,EPSS37,NUEVA EPS,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,Capitacion,12691107,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,SAVIA SALUD,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,Capitacion,239478544,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,SAVIA SALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,Capitacion,160671237,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,COOSALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,Capitacion,88288143,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,NUEVA EPS,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,Capitacion,9983556,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,SAVIA SALUD,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",Capitacion,264808200,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,SAVIA SALUD,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,Capitacion,120552020,
05697,ANTIOQUIA,SANTUARIO,EPSS37,NUEVA EPS,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,Capitacion,64701267,
05697,ANTIOQUIA,SANTUARIO,EPSS40,SAVIA SALUD,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,Capitacion,309368400,
05736,ANTIOQUIA,SEGOVIA,EPSI03,A.I.C.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,28755766,
05736,ANTIOQUIA,SEGOVIA,EPSS37,NUEVA EPS,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,41755071,
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,166981558,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,265734648,
05756,ANTIOQUIA,SONSON,EPSS37,NUEVA EPS,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Capitacion,52427616,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Capitacion,428365545,
05761,ANTIOQUIA,SOPETRAN,EPSS37,NUEVA EPS,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,Capitacion,18540000,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,Capitacion,169378457,
05789,ANTIOQUIA,TAMESIS,EPSS37,NUEVA EPS,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,12629012,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,28594630,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,158165856,
05790,ANTIOQUIA,TARAZA,EPSS37,NUEVA EPS,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,8052060,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,142544999,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,338614191,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,Capitacion,58364466,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,Capitacion,61245900,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,Capitacion,69340100,
05837,ANTIOQUIA,TURBO,CCF033,EPS FAMILIAR DE COLOMBIA,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,25500000,
05837,ANTIOQUIA,TURBO,CCF033,EPS FAMILIAR DE COLOMBIA,901028845,CAPF CINETICA IPS S.A.S.,Capitacion,8640000,
05837,ANTIOQUIA,TURBO,EPSI03,A.I.C.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,60795068,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,811045925,SALUD DARIEN I.P.S. S.A.,Capitacion,81140072,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,136269848,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,885825622,
05837,ANTIOQUIA,TURBO,EPSS41,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,642328544,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,195334212,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,Capitacion,98573813,
05847,ANTIOQUIA,URRAO,EPSS37,NUEVA EPS,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,Capitacion,40287864,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,Capitacion,543519620,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,Capitacion,252802644,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,Capitacion,45882219,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,Capitacion,224869501,
05861,ANTIOQUIA,VENECIA,EPSS37,NUEVA EPS,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,Capitacion,19444536,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,Capitacion,107743476,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,Capitacion,171562362,
05887,ANTIOQUIA,YARUMAL,EPSS37,NUEVA EPS,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,35398762,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,298553376,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,142638225,
05890,ANTIOQUIA,YOLOMBO,EPSS37,NUEVA EPS,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,22943968,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,150403048,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,127484850,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,Capitacion,175812581,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,A.I.C.,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,40417741,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,8110872,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,84491681,
05895,ANTIOQUIA,ZARAGOZA,ESS024,COOSALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,272261248,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,61966124,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,2724482200,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,1306580955,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,Capitacion,43836257,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,265073387,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,Capitacion,126348872,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,Capitacion,9068763,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900219120,VIVA 1A IPS SA,Capitacion,899172217,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900227720,CENTRO NEUROLOGICO DEL NORTE,Capitacion,25446612,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,96577687,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901340450,YEPES RESTREPO OTORRINOS S.A.S.,Capitacion,63391423,
08001,ATLANTICO,BARRANQUILLA,EPSS37,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,127890647,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,1131273168,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,2489169209,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,Capitacion,6502447,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802014538,VITAL SALUD DEL CARIBE IPS S.A.,Capitacion,4616560,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,Capitacion,112448405,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,4018268876,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,52158657,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6687341,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,Capitacion,13139937,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,901104576,CEMEGS IPS S.A.S,Capitacion,14441595,
08078,ATLANTICO,BARANOA,EPSS37,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,12068490,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,317066715,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,320906228,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,523840,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,33278499,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,8284221,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,553273,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,220616832,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,334464,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,56595387,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,802010301,ESE HOSPITAL DE CANDELARIA,Capitacion,17375319,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,49568,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,Capitacion,176170524,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,108301576,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,7333806,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,11583426,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,21888,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,204840386,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,8578520,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,493433,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,4285848,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,900317865,IPS MARIA DEL MAR S.A.S,Capitacion,2213361,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,94421208,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,33886320,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,48000,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,169246825,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,28277676,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1722601,
08421,ATLANTICO,LURUACO,EPSS41,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,75055030,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,317755816,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,468576,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802002886,PRONTASALUD SAS,Capitacion,4428130,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,190896577,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,12617365,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,390669893,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,674784,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,500283109,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,802010401,HOSPITAL DE MANATI ESE,Capitacion,12234925,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,506186,
08436,ATLANTICO,MANATI,EPSS37,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,Capitacion,4445497,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,Capitacion,45221435,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,802010401,HOSPITAL DE MANATI ESE,Capitacion,316512132,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,472032,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,Capitacion,95483070,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6456810,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,Capitacion,14416480,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,24192,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,Capitacion,14517772,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,705325,
08549,ATLANTICO,PIOJO,EPSS41,NUEVA EPS,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,Capitacion,68527542,
08549,ATLANTICO,PIOJO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,224,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,32681466,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2373972,
08558,ATLANTICO,POLO NUEVO,EPSS37,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,7685869,
08558,ATLANTICO,POLO NUEVO,EPSS41,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,182936746,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,6331006,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,9600,
08558,ATLANTICO,POLO NUEVO,ESS207,MUTUAL SER,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,2043180,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,Capitacion,3021492,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,285465,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,Capitacion,273653503,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,473632,
