DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,TOTAL GIRO ENERO2024,OBSERVACIÓN
05604,ANTIOQUIA,REMEDIOS,EPSS40,SAVIA SALUD,890985092,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,Capitacion,128419912,
05604,ANTIOQUIA,REMEDIOS,ESS024,COOSALUD,890985092,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,Capitacion,313517520,
05607,ANTIOQUIA,RETIRO,EPSS37,LA NUEVA EPS S.A.,890982124,FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO,Capitacion,23275420,
05607,ANTIOQUIA,RETIRO,EPSS40,SAVIA SALUD,890982124,FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO,Capitacion,59038165,
05615,ANTIOQUIA,RIONEGRO,EPSS40,SAVIA SALUD,890907254,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,Capitacion,359586203,
05628,ANTIOQUIA,SABANALARGA,EPSS40,SAVIA SALUD,890982140,E.S.E. HOSPITAL SAN PEDRO,Capitacion,135898850,
05628,ANTIOQUIA,SABANALARGA,ESS024,COOSALUD,890982140,E.S.E. HOSPITAL SAN PEDRO,Capitacion,9273577,
05631,ANTIOQUIA,SABANETA,EPSS37,LA NUEVA EPS S.A.,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,Capitacion,9517500,
05631,ANTIOQUIA,SABANETA,EPSS40,SAVIA SALUD,800123106,ESE HOSPITAL VENANCIO DIAZ DIAZ,Capitacion,159212694,
05642,ANTIOQUIA,SALGAR,EPSS40,SAVIA SALUD,890981424,E.S.E. HOSPITAL SAN JOSE,Capitacion,175606615,
05647,ANTIOQUIA,SAN ANDRES,EPSS40,SAVIA SALUD,890982113,EMPRESA SOCIAL DEL ESTADO HOSPITAL GUSTAVO GONZALEZ OCHOA,Capitacion,78653348,
05649,ANTIOQUIA,SAN CARLOS,EPSS10,EPS SURA,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,50642188,
05649,ANTIOQUIA,SAN CARLOS,EPSS37,LA NUEVA EPS S.A.,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,16714187,
05649,ANTIOQUIA,SAN CARLOS,EPSS40,SAVIA SALUD,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,145355557,
05652,ANTIOQUIA,SAN FRANCISCO,EPSS40,SAVIA SALUD,800133887,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,Capitacion,101957677,
05656,ANTIOQUIA,SAN JERONIMO,EPSS37,LA NUEVA EPS S.A.,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,34398078,
05656,ANTIOQUIA,SAN JERONIMO,EPSS40,SAVIA SALUD,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,109842694,
05658,ANTIOQUIA,SAN JOSE DE LA MONTANA,EPSS40,SAVIA SALUD,890984427,E.S.E. HOSPITAL LAUREANO PINO,Capitacion,21278156,
05659,ANTIOQUIA,SAN JUAN DE URABA,CCF033,COMFASUCRE,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,30525005,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS40,SAVIA SALUD,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,351917888,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS41,NUEVA EPSS,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,93470758,
05660,ANTIOQUIA,SAN LUIS,EPSS37,LA NUEVA EPS S.A.,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,Capitacion,25928730,
05660,ANTIOQUIA,SAN LUIS,EPSS40,SAVIA SALUD,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,Capitacion,198634607,
05664,ANTIOQUIA,SAN PEDRO,EPSS37,LA NUEVA EPS S.A.,800014405,ESE HOSPITAL SANTA ISABEL,Capitacion,38427918,
05664,ANTIOQUIA,SAN PEDRO,EPSS40,SAVIA SALUD,800014405,ESE HOSPITAL SANTA ISABEL,Capitacion,169023056,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS37,LA NUEVA EPS S.A.,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,37431020,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS40,SAVIA SALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,665433720,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS41,NUEVA EPSS,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,75171912,
05665,ANTIOQUIA,SAN PEDRO DE URABA,ESS024,COOSALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,37372853,
05667,ANTIOQUIA,SAN RAFAEL,EPSS37,LA NUEVA EPS S.A.,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,22583809,
05667,ANTIOQUIA,SAN RAFAEL,EPSS40,SAVIA SALUD,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,197428372,
05670,ANTIOQUIA,SAN ROQUE,EPSS37,LA NUEVA EPS S.A.,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,Capitacion,27866640,
05670,ANTIOQUIA,SAN ROQUE,EPSS40,SAVIA SALUD,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,Capitacion,276286431,
05674,ANTIOQUIA,SAN VICENTE,EPSS37,LA NUEVA EPS S.A.,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,Capitacion,12873276,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,SAVIA SALUD,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,Capitacion,240632442,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,SAVIA SALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,Capitacion,159690835,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,COOSALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,Capitacion,88288143,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,LA NUEVA EPS S.A.,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,Capitacion,10848145,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,SAVIA SALUD,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",Capitacion,266774240,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,SAVIA SALUD,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,Capitacion,119025036,
05697,ANTIOQUIA,SANTUARIO,EPSS37,LA NUEVA EPS S.A.,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,Capitacion,66453924,
05697,ANTIOQUIA,SANTUARIO,EPSS40,SAVIA SALUD,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,Capitacion,307751364,
05736,ANTIOQUIA,SEGOVIA,EPSI03,AIC,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,29322671,
05736,ANTIOQUIA,SEGOVIA,EPSS37,LA NUEVA EPS S.A.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,43248864,
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,168208544,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,265734648,
05756,ANTIOQUIA,SONSON,EPSS10,EPS SURA,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Capitacion,64100112,
05756,ANTIOQUIA,SONSON,EPSS37,LA NUEVA EPS S.A.,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Capitacion,52545856,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Capitacion,433355251,
05761,ANTIOQUIA,SOPETRAN,EPSS37,LA NUEVA EPS S.A.,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,Capitacion,21502550,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,Capitacion,170267066,
05789,ANTIOQUIA,TAMESIS,EPSS37,LA NUEVA EPS S.A.,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,11244046,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,28182814,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,158165856,
05790,ANTIOQUIA,TARAZA,EPSS37,LA NUEVA EPS S.A.,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,9289119,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,141356944,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,338614191,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,Capitacion,58633530,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,Capitacion,61398180,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,Capitacion,68871830,
05837,ANTIOQUIA,TURBO,CCF033,COMFASUCRE,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,22117500,
05837,ANTIOQUIA,TURBO,CCF033,COMFASUCRE,901028845,CAPF CINETICA IPS S.A.S.,Capitacion,7668000,
05837,ANTIOQUIA,TURBO,EPSI03,AIC,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,60795068,
05837,ANTIOQUIA,TURBO,EPSS37,LA NUEVA EPS S.A.,811045925,SALUD DARIEN I.P.S. S.A.,Capitacion,82639916,
05837,ANTIOQUIA,TURBO,EPSS37,LA NUEVA EPS S.A.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,136559280,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,889889743,
05837,ANTIOQUIA,TURBO,EPSS41,NUEVA EPSS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,641775992,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,195334212,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,Capitacion,98573813,
05847,ANTIOQUIA,URRAO,EPSS37,LA NUEVA EPS S.A.,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,Capitacion,39871262,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,Capitacion,544674176,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,Capitacion,252802644,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,Capitacion,47097282,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,Capitacion,222770359,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,Capitacion,106504910,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,Capitacion,172702020,
05887,ANTIOQUIA,YARUMAL,EPSS37,LA NUEVA EPS S.A.,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,35352968,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,297033156,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,227980445,
05890,ANTIOQUIA,YOLOMBO,EPSS37,LA NUEVA EPS S.A.,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,23129000,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,150382161,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,202052486,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,Capitacion,181869066,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,AIC,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,40417741,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,LA NUEVA EPS S.A.,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,8418102,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,86127874,
05895,ANTIOQUIA,ZARAGOZA,ESS024,COOSALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,272261248,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,134255942,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,2743654480,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,1312546436,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,Capitacion,43752222,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,263622003,
08001,ATLANTICO,BARRANQUILLA,EPSS10,EPS SURA,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,Capitacion,282065228,
08001,ATLANTICO,BARRANQUILLA,EPSS10,EPS SURA,890102992,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,Capitacion,8580756,
08001,ATLANTICO,BARRANQUILLA,EPSS10,EPS SURA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,Capitacion,7723691,
08001,ATLANTICO,BARRANQUILLA,EPSS10,EPS SURA,900219120,VIVA 1A IPS SA,Capitacion,1555015821,
08001,ATLANTICO,BARRANQUILLA,EPSS10,EPS SURA,900227720,CENTRO NEUROLOGICO DEL NORTE,Capitacion,25827306,
08001,ATLANTICO,BARRANQUILLA,EPSS10,EPS SURA,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,95562352,
08001,ATLANTICO,BARRANQUILLA,EPSS37,LA NUEVA EPS S.A.,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,131191738,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPSS,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,1133530689,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,2489169209,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,Capitacion,5666867,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,Capitacion,106417624,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,3762453226,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,52341364,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6687341,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,Capitacion,12726853,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,901104576,CEMEGS IPS S.A.S,Capitacion,14195491,
08078,ATLANTICO,BARANOA,EPSS37,LA NUEVA EPS S.A.,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,12187980,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPSS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,318181955,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,320906228,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,523840,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,31847644,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,8280624,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,553273,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,147813278,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,334464,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,125535286,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,802010301,ESE HOSPITAL DE CANDELARIA,Capitacion,14736148,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,49568,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,Capitacion,165513321,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,104890258,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,7333806,
08296,ATLANTICO,GALAPA,EPSS37,LA NUEVA EPS S.A.,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,9650605,
08296,ATLANTICO,GALAPA,EPSS41,NUEVA EPSS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,86816135,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,11583426,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,21888,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,257758168,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,9004561,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,493433,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,LA NUEVA EPS S.A.,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,4153296,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,LA NUEVA EPS S.A.,900317865,IPS MARIA DEL MAR S.A.S,Capitacion,2522202,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPSS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,96696684,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,33886320,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,48000,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,152466750,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,35299409,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1722601,
08421,ATLANTICO,LURUACO,EPSS41,NUEVA EPSS,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,100850376,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,317755816,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,468576,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802002886,PRONTASALUD SAS,Capitacion,4039599,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,227467416,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,12617365,
08433,ATLANTICO,MALAMBO,EPSS37,LA NUEVA EPS S.A.,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,9808456,
08433,ATLANTICO,MALAMBO,EPSS41,NUEVA EPSS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,191429740,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,390669893,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,674784,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,502751541,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,802010401,HOSPITAL DE MANATI ESE,Capitacion,12796009,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,506186,
08436,ATLANTICO,MANATI,EPSS37,LA NUEVA EPS S.A.,802010401,HOSPITAL DE MANATI ESE,Capitacion,4773982,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPSS,802010401,HOSPITAL DE MANATI ESE,Capitacion,45265233,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,802010401,HOSPITAL DE MANATI ESE,Capitacion,316512132,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,472032,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,Capitacion,93876505,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6456810,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,Capitacion,14416480,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,24192,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,Capitacion,16232648,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,705325,
08549,ATLANTICO,PIOJO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,224,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,33047700,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2373972,
08558,ATLANTICO,POLO NUEVO,EPSS37,LA NUEVA EPS S.A.,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,8491470,
08558,ATLANTICO,POLO NUEVO,EPSS41,NUEVA EPSS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,181521501,
