COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
ENERO 2024",OBSERVACIÓN
CCF055,CAJACOPI,CENTRO DE REHABILITACION TERAPEUTICO INTEGRAL S.A.S.,Evento,900734605.0,30000000,
CCF055,CAJACOPI,CENTRO DE REHABILITACION Y EDUCACION DE LA COSTA SAS,Evento,900580653.0,80000000,
CCF055,CAJACOPI,CENTRO DE RESONANCIA MAGNETICA DEL NORTE S.A.S,Evento,900468210.0,150000004,
CCF055,CAJACOPI,CENTRO DE SALUD MENTAL Y REHABILITACION SAN ROQUE S.A.S.,Evento,901258669.0,41400000,
CCF055,CAJACOPI,CENTRO DE TERAPIAS INTEGRALES MISALUD S.A.S.,Evento,900719048.0,60000000,
CCF055,CAJACOPI,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,Evento,800193989.0,360229558,
CCF055,CAJACOPI,CENTRO ESPECIALIZADO ECOVIDA SAS,Evento,900023199.0,30000000,
CCF055,CAJACOPI,CENTRO HOSPITALARIO REGIONAL SANTA MONICA SAS,Evento,901049966.0,1400000014,
CCF055,CAJACOPI,CENTRO INTEGRAL DE DIABETES Y CORAZÓN DE LA GUAJIRA IPS S.A.S,Evento,901069255.0,50000000,
CCF055,CAJACOPI,CENTRO MEDICO ATLANTA SG SAS,Evento,901545217.0,50000000,
CCF055,CAJACOPI,CENTRO MEDICO DE REHABILITACIÓN INTEGRAL HERPA S.A.S.,Evento,901161982.0,150000001,
CCF055,CAJACOPI,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA COLCAN S.A.S.,Evento,800066001.0,268665550,
CCF055,CAJACOPI,CENTRO MEDICO SAN JUAN EU,Evento,802013209.0,100000000,
CCF055,CAJACOPI,CENTRO NEURORADIONCOLOGICO DE CARTAGENA SAS,Evento,900439009.0,5184000,
CCF055,CAJACOPI,CENTRO OFTALMOLOGICO DEL LLANO S.A.,Evento,822007351.0,108158725,
CCF055,CAJACOPI,CENTRO RADIOLOGICO DE ALTA TECNOLOGIA S.A.S.,Evento,901099286.0,65000003,
CCF055,CAJACOPI,CENTRO RADIOLOGICO DEL CARIBE S.A.S.,Evento,900765131.0,52272727,
CCF055,CAJACOPI,CENTRO VASCULAR DE BOYACA S.A.S,Evento,901158635.0,20000003,
CCF055,CAJACOPI,CENTROS HOSPITALARIOS DEL CARIBE SAS,Evento,900520510.0,1500000009,
CCF055,CAJACOPI,CER CLINICAL IPS S.A.S,Evento,901189770.0,7743909,
CCF055,CAJACOPI,CLINICA ABATON IPS SAS,Evento,901627949.0,200000002,
CCF055,CAJACOPI,CLINICA ALTA COMPLEJIDAD DE AGUACHICA S.A.S.,Evento,900772387.0,96399902,
CCF055,CAJACOPI,CLINICA ALTA COMPLEJIDAD SAN JUAN BAUTISTA S.A.S,Evento,900272582.0,323608686,
CCF055,CAJACOPI,CLINICA BENEDICTO S.A,Evento,900099151.0,199979594,
CCF055,CAJACOPI,CLINICA BUENOS AIRES S.A:S,Evento,824002277.0,270909723,
CCF055,CAJACOPI,CLINICA CARDIO INTEGRAL IPS. SAS,Evento,900090247.0,141387409,
CCF055,CAJACOPI,CLINICA CARDIODAJUD SAS,Evento,900718559.0,24999998,
CCF055,CAJACOPI,CLINICA CARDIOVASCULAR JESUS DE NAZARETH E.U,Evento,806012426.0,69999999,
CCF055,CAJACOPI,CLINICA CENTRO S.A,Evento,802021332.0,400000002,
CCF055,CAJACOPI,CLINICA DE ESPECIALISTAS GUAJIRA S.A.,Evento,900214926.0,270849785,
CCF055,CAJACOPI,CLINICA DE ESPECIALISTAS MARIA AUXILIADORA S.A.S.,Evento,800197217.0,72018861,
CCF055,CAJACOPI,CLINICA DE LA COSTA S.A.S.,Evento,800129856.0,96154263,
CCF055,CAJACOPI,CLINICA DE SALUD MENTAL MEDICAR S.A.S,Evento,901274992.0,49999999,
CCF055,CAJACOPI,CLINICA EMPERATRIZ SAS,Evento,800175901.0,300000001,
CCF055,CAJACOPI,CLINICA GENERAL DEL CARIBE S.A.,Evento,900233294.0,799997417,
CCF055,CAJACOPI,CLINICA GENERAL SAN DIEGO S.A.S.,Evento,900600256.0,199992654,
CCF055,CAJACOPI,CLINICA HIGEA IPS S.A.,Evento,900027397.0,214063341,
CCF055,CAJACOPI,CLINICA LA ERMITA DE CARTAGENA S.A.S.,Evento,900491883.0,263379830,
CCF055,CAJACOPI,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,Evento,900005955.0,300000006,
CCF055,CAJACOPI,CLÍNICA LA ESPERANZA IPS S.A.S.,Evento,819004276.0,13984323,
CCF055,CAJACOPI,CLINICA LA TRINIDAD I.P.S. LTDA,Evento,812002958.0,120000002,
CCF055,CAJACOPI,CLINICA LOS ALMENDROS SAS,Evento,802000909.0,95823618,
CCF055,CAJACOPI,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,Evento,812004935.0,233911481,
CCF055,CAJACOPI,CLINICA MEDICOS S.A.,Evento,824001041.0,999893675,
CCF055,CAJACOPI,CLINICA MEDILASER S.A.S.,Evento,813001952.0,72585285,
CCF055,CAJACOPI,CLINICA ODONTOLOGICA ESPECIALIZADA P&P S.A.S.,Evento,900547188.0,30000001,
CCF055,CAJACOPI,CLINICA OFTALMOLOGICA DE SUCRE S.A.S,Evento,900217343.0,99999995,
CCF055,CAJACOPI,CLINICA PEDIATRICA NIÑO JESUS S.A.S,Evento,900164946.0,200308249,
CCF055,CAJACOPI,CLINICA PORVENIR LIMITADA,Evento,802019573.0,200000001,
CCF055,CAJACOPI,CLINICA REGIONAL DE ESPECIALISTAS SINAIS VITAIS SAS,Evento,900498069.0,2000000007,
CCF055,CAJACOPI,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,Evento,812005644.0,88371656,
CCF055,CAJACOPI,CLINICA SAHAGUN I.P.S. S.A,Evento,812000527.0,42395214,
CCF055,CAJACOPI,CLINICA SALUD SOCIAL S.A.S,Evento,823002991.0,31024816,
CCF055,CAJACOPI,CLINICA SAN FRANCISCO DE ASIS SAS,Evento,900613550.0,5674104,
CCF055,CAJACOPI,CLINICA SANTA MARIA SAS,Evento,800183943.0,99999637,
CCF055,CAJACOPI,CLINICA SOMEDA S.A.S,Evento,825001800.0,146466457,
CCF055,CAJACOPI,CLINICA VIVE LTDA,Evento,900450008.0,350161707,
CCF055,CAJACOPI,CLINICA ZAYMA S.A.S,Evento,800074112.0,3489928,
CCF055,CAJACOPI,CLINIMEDIC IPS S.A.S,Evento,900849578.0,20000000,
CCF055,CAJACOPI,CLINIVIDA Y SALUD IPS SAS,Evento,901336751.0,800000001,
CCF055,CAJACOPI,COLOMBIANA DE TRASPLANTES SAS,Evento,830120157.0,400000018,
CCF055,CAJACOPI,COMITÉ MUNICIPAL DE LA CRUZ ROJA DE MAICAO,Evento,800067514.0,15089867,
CCF055,CAJACOPI,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,Evento,819002176.0,141054406,
CCF055,CAJACOPI,COOPERATIVA DE UROLOGOS DEL META Y LA ORINOQUIA CUMO,Evento,822000327.0,11081591,
CCF055,CAJACOPI,CURE LATAM SAS,Evento,901362153.0,250000000,
CCF055,CAJACOPI,DAVITA S.A.S.,Evento,900532504.0,1199999976,
CCF055,CAJACOPI,DELTA SALUD S.A.S,Evento,900957660.0,5133501,
CCF055,CAJACOPI,DENTAL ART PLUSS S.A.S,Evento,901609048.0,50000000,
CCF055,CAJACOPI,DIAC S.A.S,Evento,900012819.0,16708269,
CCF055,CAJACOPI,DIAGNÓSTICOS MÉDICOS AVANZADOS DEL NORTE S.A.S.,Evento,900583660.0,30000000,
CCF055,CAJACOPI,DIAXME S.A.S,Evento,900691301.0,63970305,
CCF055,CAJACOPI,DIGITALDENT SERVICIOS SAS,Evento,900418184.0,199999979,
CCF055,CAJACOPI,DISAMA MEDIC S.A.S.,Evento,900174577.0,800000004,
CCF055,CAJACOPI,DISCOLMEDICA S. A. S,Evento,828002423.0,641938454,
CCF055,CAJACOPI,E.S.E HOSPITAL AGUSTIN CODAZZI,Evento,892300358.0,3100189,
CCF055,CAJACOPI,E.S.E HOSPITAL SAN ANTONIO DE PADUA,Evento,900196366.0,21491842,
CCF055,CAJACOPI,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Evento,899999151.0,7427471,
CCF055,CAJACOPI,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,Evento,819002025.0,336264305,
CCF055,CAJACOPI,E.S.E. CENTRO DE SALUD DE COTORRA,Evento,812003726.0,2293378,
CCF055,CAJACOPI,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,Evento,891180134.0,3044030,
CCF055,CAJACOPI,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Evento,890501438.0,26090471,
CCF055,CAJACOPI,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,Evento,890706833.0,16503261,
CCF055,CAJACOPI,E.S.E. HOSPITAL JOSE RUDECINDO LOPEZ PARODI,Evento,806006753.0,1986151,
CCF055,CAJACOPI,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,Evento,800037979.0,4168633,
CCF055,CAJACOPI,E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO,Evento,806006414.0,28623677,
CCF055,CAJACOPI,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,Evento,890985703.0,6325971,
CCF055,CAJACOPI,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,Evento,892000264.0,1733540,
CCF055,CAJACOPI,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,Evento,802003081.0,1190227,
CCF055,CAJACOPI,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Evento,890985660.0,1454805,
CCF055,CAJACOPI,E.S.E. HOSPITAL SAN RAFAEL,Evento,891780008.0,349636167,
CCF055,CAJACOPI,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,Evento,832001411.0,1004674,
CCF055,CAJACOPI,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,Evento,890985603.0,2106290,
CCF055,CAJACOPI,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE FOMEQUE,Evento,800174375.0,6672992,
CCF055,CAJACOPI,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,Evento,800204153.0,60739660,
CCF055,CAJACOPI,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Evento,860009555.0,10089727,
CCF055,CAJACOPI,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,Evento,890303461.0,14115090,
CCF055,CAJACOPI,E.S.E. SALUD PESCA,Evento,826002031.0,1101265,
CCF055,CAJACOPI,EMPRESA MULTIACTIVA DE SALUD,Evento,900345765.0,108202550,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO CAMU DE CHIMA,Evento,812001424.0,34262629,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,Evento,806001061.0,34716084,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,Evento,822002459.0,169746316,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,Evento,819001483.0,13853728,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA,Evento,800154347.0,225370102,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,Evento,900196347.0,1200000000,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,Evento,900077520.0,1632540,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,Evento,892000458.0,1758160,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,Evento,819001309.0,56761482,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,Evento,802013023.0,603590898,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,Evento,892115009.0,30329324,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,Evento,890200500.0,3877104,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,Evento,820005389.0,132175534,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,Evento,891855438.0,221733569,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,Evento,900136865.0,5884323,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Evento,890984696.0,4348583,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,Evento,891800611.0,757136970,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,Evento,890202024.0,11479455,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Evento,890981536.0,9483585,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,Evento,892115010.0,325957808,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,Evento,891080015.0,56890491,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,Evento,825000834.0,17434119,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,Evento,899999032.0,51209422,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,Evento,900006037.0,111333628,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,Evento,900042103.0,18545438,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,Evento,891780185.0,300000001,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,Evento,891800231.0,889037799,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,Evento,800084206.0,5764577,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO METROSALUD,Evento,800058016.0,7735940,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Evento,800006850.0,11442087,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE,Evento,806013598.0,73152093,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Evento,901536799.0,618684994,
CCF055,CAJACOPI,EMPRESA SOCIAL DEL ESTADO VIDASINU,Evento,812005726.0,265952139,
CCF055,CAJACOPI,ENDOGASTRO DEL CESAR S.A.S.,Evento,901137097.0,2643000,
CCF055,CAJACOPI,ESE ALEJANDRO PROSPERO REVEREND,Evento,819004070.0,220821728,
CCF055,CAJACOPI,ESE CAMU SAN RAFAEL,Evento,812001579.0,161249433,
CCF055,CAJACOPI,ESE CENTRO DE SALUD DE CHITARAQUE,Evento,820003580.0,3568213,
CCF055,CAJACOPI,ESE HOSPITAL 7 DE AGOSTO,Evento,819002363.0,4522721,
CCF055,CAJACOPI,ESE HOSPITAL JORGE ISAAC RINCON TORRES,Evento,824000543.0,8569020,
CCF055,CAJACOPI,ESE HOSPITAL LOCAL DE PUERTO LIBERTADOR EL DIVINO NIÑO,Evento,812003382.0,6823701,
CCF055,CAJACOPI,ESE HOSPITAL LOCAL PIJIÑO DEL CARMEN,Evento,819001274.0,7159253,
CCF055,CAJACOPI,ESE HOSPITAL LOCAL SAN JOSE DEACHI,Evento,806007813.0,1124748,
CCF055,CAJACOPI,ESE HOSPITAL LOCAL TURBACO,Evento,806005602.0,1064430,
CCF055,CAJACOPI,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,Evento,900196346.0,199999914,
CCF055,CAJACOPI,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,Evento,892300445.0,75589359,
CCF055,CAJACOPI,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,Evento,800191643.0,10804119,
CCF055,CAJACOPI,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,Evento,800130625.0,190793136,
CCF055,CAJACOPI,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,Evento,891079999.0,299999999,
CCF055,CAJACOPI,ESE HOSPITAL SAN JOSE,Evento,824000425.0,233018260,
CCF055,CAJACOPI,ESE HOSPITAL SAN JOSE DE MAICAO,Evento,892120115.0,370569431,
CCF055,CAJACOPI,ESE HOSPITAL SAN JOSE DEL COCUY,Evento,891855719.0,2285619,
CCF055,CAJACOPI,ESE HOSPITAL SAN JOSE DEL GUAVIARE,Evento,832001966.0,69993310,
CCF055,CAJACOPI,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,Evento,890203436.0,1038630,
CCF055,CAJACOPI,ESE HOSPITAL SAN JUAN DE SAHAGUN,Evento,812003851.0,146417275,
CCF055,CAJACOPI,ESE HOSPITAL SAN NICOLAS DE TOLENTINO,Evento,806007343.0,4465248,
CCF055,CAJACOPI,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,Evento,891800644.0,13511955,
CCF055,CAJACOPI,ESE HOSPITAL SANTIAGO DE TOLU,Evento,900208676.0,36694501,
CCF055,CAJACOPI,ESPECIALISTAS ASESORES PROFESIONALES EAP IPS S.A.S,Evento,900882304.0,200000001,
CCF055,CAJACOPI,ESPECIALISTAS ASOCIADOS S.A.,Evento,812005130.0,25316660,
CCF055,CAJACOPI,FRC UNIDAD AMBULATORIA S.A.S,Evento,900603334.0,1099999998,
CCF055,CAJACOPI,FUNDACION ATENCION NIÑOS ESPECIALES FANES IPS,Evento,900517452.0,106553096,
CCF055,CAJACOPI,FUNDACIÓN CAMPBELL,Evento,900002780.0,249999961,
CCF055,CAJACOPI,FUNDACION CARDIOVASCULAR DE COLOMBIA,Evento,890212568.0,699999998,
CCF055,CAJACOPI,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,Evento,900269029.0,37351465,
CCF055,CAJACOPI,FUNDACIÓN CENTRO MEDICO PARA EL DESARROLLO HUMANO EN SALUD,Evento,806008828.0,300000011,
CCF055,CAJACOPI,FUNDACION CHISIA SINCELEJO,Evento,900794496.0,650000000,
CCF055,CAJACOPI,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,Evento,900423126.0,2000000000,
CCF055,CAJACOPI,FUNDACION CLINICA MEGASALUD,Evento,830085763.0,12467300,
CCF055,CAJACOPI,FUNDACION CRISTIANA LAZOS DE AMOR,Evento,900705451.0,20000000,
CCF055,CAJACOPI,FUNDACIÓN DE PROYECTO HOMBRE DE BIEN,Evento,900759182.0,205000000,
CCF055,CAJACOPI,FUNDACION FLORECER B.D.G,Evento,900778696.0,196455280,
CCF055,CAJACOPI,FUNDACION HOSPITAL DE LA MISERICORDIA,Evento,899999123.0,700000000,
CCF055,CAJACOPI,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,Evento,890480135.0,134089425,
CCF055,CAJACOPI,FUNDACIÓN HOSPITAL UNIVERSIDAD DEL NORTE,Evento,890112801.0,260356409,
CCF055,CAJACOPI,FUNDACION MULTIACTIVA CASA HOGAR EL MILAGRO,Evento,900254478.0,150000000,
CCF055,CAJACOPI,FUNDACION OFTALMOLOGICA DEL CARIBE,Evento,800112725.0,178100982,
CCF055,CAJACOPI,FUNDACION PARA EL DESARROLLO HUMANO INTEGRAL,Evento,900797713.0,12977814,
CCF055,CAJACOPI,FUNDACION POLICLINICA CIENAGA,Evento,800201726.0,6347043,
CCF055,CAJACOPI,FUNDACION SOCIAL PARA PROMOCION DE VIDA,Evento,900464901.0,228649999,
CCF055,CAJACOPI,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,Evento,900223749.0,440944666,
CCF055,CAJACOPI,FUNDACION VIDA CON AMOR,Evento,900139859.0,590967835,
CCF055,CAJACOPI,FUNNSER IPS S.A.S,Evento,901149106.0,27824601,
CCF055,CAJACOPI,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,Evento,800231038.0,101123808,
CCF055,CAJACOPI,GASTROCENTRO S.A.S,Evento,900581036.0,40000016,
CCF055,CAJACOPI,GASTROKIDS SAS,Evento,900622320.0,29745736,
CCF055,CAJACOPI,GASTROMAG SAS,Evento,819006461.0,2850337,
CCF055,CAJACOPI,GRUPO AVA LABZELL LIMITADA,Evento,900355962.0,39999990,
CCF055,CAJACOPI,GYO MEDICAL I.P.S. S.A.S.,Evento,900386591.0,699999999,
CCF055,CAJACOPI,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,Evento,900900122.0,99999999,
CCF055,CAJACOPI,HECAR AMBULANCIAS S.A.S,Evento,901561813.0,41999998,
CCF055,CAJACOPI,HECAR IPS S.A.S,Evento,901203037.0,899999982,
CCF055,CAJACOPI,HOSPITAL DE CASTILLA LA NUEVA ESE,Evento,900004059.0,37858945,
CCF055,CAJACOPI,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,Evento,800037021.0,168519537,
CCF055,CAJACOPI,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,Evento,892000501.0,2769671238,
CCF055,CAJACOPI,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",Evento,890904646.0,16735493,
CCF055,CAJACOPI,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E,Evento,824000440.0,127841793,
CCF055,CAJACOPI,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,Evento,824000441.0,66399714,
CCF055,CAJACOPI,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,Evento,832010436.0,1732143,
CCF055,CAJACOPI,HOSPITAL REGIONAL DE MONIQUIRA ESE,Evento,891800395.0,75618418,
CCF055,CAJACOPI,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,Evento,891855039.0,8307960,
CCF055,CAJACOPI,HOSPITAL REGIONAL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.,Evento,890480113.0,55272528,
CCF055,CAJACOPI,HOSPITAL REGIONAL SAN ANDRES ESE,Evento,892300175.0,505180223,
CCF055,CAJACOPI,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,Evento,900004894.0,53962451,
CCF055,CAJACOPI,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA,Evento,890706823.0,1513260,
CCF055,CAJACOPI,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,Evento,892399994.0,1018935921,
CCF055,CAJACOPI,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,Evento,890700666.0,2165046,
CCF055,CAJACOPI,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,Evento,892280033.0,188098825,
CCF055,CAJACOPI,HOSPITALIZACION INTEGRAL DOMICILIARIA S.A.S. (HID),Evento,900993819.0,1000000004,
CCF055,CAJACOPI,I.P.S SALUD PLENA S.A.S,Evento,802019932.0,20000001,
CCF055,CAJACOPI,I.P.S. CLINICA GUARANDA SANA S.A.S.,Evento,823004881.0,28081494,
CCF055,CAJACOPI,I.P.S.I. ANENU-JIA,Evento,900592962.0,100000000,
CCF055,CAJACOPI,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,Evento,824006480.0,13373895,
CCF055,CAJACOPI,IMAGENOLOGIA DEL MAGDALENA CENTRO RADIOLOGICO SAS,Evento,900302843.0,149993071,
CCF055,CAJACOPI,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,Evento,900205591.0,14514843,
CCF055,CAJACOPI,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,Evento,900016598.0,1300000000,
CCF055,CAJACOPI,INSTITUTO DE CANCEROLOGIA DE SUCRE S.A.S.,Evento,823002227.0,57152173,
CCF055,CAJACOPI,INSTITUTO DE ENFERMEDADES DIGESTIVAS DE COLOMBIA S.A.S,Evento,800187260.0,33052774,
CCF055,CAJACOPI,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,Evento,890102992.0,96212993,
CCF055,CAJACOPI,INSTITUTO DE SISTEMA NERVIOSO DE CORDOBA,Evento,901129333.0,3999999988,
CCF055,CAJACOPI,INSTITUTO DE TRASPLANTE DE MÉDULA OSEA DE LA COSTA IPS S.A.S,Evento,802014132.0,299999999,
CCF055,CAJACOPI,INSTITUTO DIAGNOSTICO POR IMAGENES DE MAICAO - IDIMA S.A.S,Evento,900534382.0,150000000,
CCF055,CAJACOPI,INSTITUTO NACIONAL DE CANCEROLOGIA,Evento,899999092.0,36019589,
CCF055,CAJACOPI,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,Evento,819006193.0,75638240,
CCF055,CAJACOPI,INSTITUTO ONCOLOGICO DEL CARIBE S.A.S,Evento,900509068.0,449999998,
CCF055,CAJACOPI,INTEGRAL HOME CARE S.A.S.,Evento,900540946.0,399999999,
CCF055,CAJACOPI,INTEGRALES HEALTH S.A.S,Evento,900638867.0,541388802,
CCF055,CAJACOPI,INTENSIVISTAS MRC IPS S.A,Evento,900036695.0,71608764,
CCF055,CAJACOPI,INVERSIONES CLINICA DEL META S.A.,Evento,892000401.0,17118888,
CCF055,CAJACOPI,INVERSIONES MEREZ S.A.S,Evento,900138555.0,49999991,
CCF055,CAJACOPI,INVERSIONES NUEVO SER S.A.S,Evento,901012681.0,41224954,
CCF055,CAJACOPI,INVERSIONES Y COMERCIALIZADORA DIAYCA Y CIA S EN C,Evento,900081880.0,80000000,
CCF055,CAJACOPI,IPS ASESORIAS HORIZONTES DEL NORTE SAS,Evento,900221747.0,300000000,
CCF055,CAJACOPI,IPS ASIS SALUD COLOMBIA SAS,Evento,901516373.0,250000001,
CCF055,CAJACOPI,IPS BIOSALUD DE LA COSTA S.A.S.,Evento,900524633.0,15000001,
CCF055,CAJACOPI,IPS CAFIS SAS,Evento,901320816.0,50000000,
CCF055,CAJACOPI,IPS CARDIOCENTRO PEDIATRICO DE SUCRE S.A.S,Evento,900550249.0,79999999,
CCF055,CAJACOPI,IPS CHIDES S.A.S,Evento,901175519.0,99999999,
CCF055,CAJACOPI,IPS CLINICA DE VARICES S.A.S.,Evento,823002342.0,99999996,
