DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
FEBRERO 2023",OBSERVACIÓN
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,143902417,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,288780730,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,385715478,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,153647125,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,25052953,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,164728600,
05790,ANTIOQUIA,TARAZA,EPSS37,NUEVA EPS,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,6349510,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,130251308,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,327803344,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,51987908,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,56752760,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,69151767,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,811045925,SALUD DARIEN I.P.S. S.A.,94059520,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,235250827,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,816341562,
05837,ANTIOQUIA,TURBO,EPSS41,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,228055212,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,186638331,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,93330771,
05847,ANTIOQUIA,URRAO,EPSS37,NUEVA EPS,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,29285676,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,479290918,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,225481554,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,43424061,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,198267060,
05861,ANTIOQUIA,VENECIA,EPSS37,NUEVA EPS,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,16646796,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,96808412,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,158532990,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,293131335,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,133736475,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,144498251,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,123916116,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,171843567,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,7312074,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,73128207,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,136995859,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,901139193,MIRED BARRANQUILLA IPS S.A.S.,2450827303,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,43416082,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,225055884,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,800112725,FUNDACION OFTALMOLOGICA DEL CARIBE,102162768,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,802012266,UNIGASTRO S.A.S.,28288935,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE,103752286,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102992,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,43625630,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,4479002,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900219120,VIVA 1A IPS SA,828682503,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900227720,CENTRO NEUROLOGICO DEL NORTE,21285985,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901139193,MIRED BARRANQUILLA IPS S.A.S.,102089505,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901340450,YEPES RESTREPO OTORRINOS S.A.S.,121973221,
08001,ATLANTICO,BARRANQUILLA,EPSS37,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,107702947,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,933578230,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD,901139193,MIRED BARRANQUILLA IPS S.A.S.,2091597900,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,12618214,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802014538,VITAL SALUD DEL CARIBE IPS S.A.,11606599,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,118034944,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,3897209996,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,57780316,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6823817,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,17321465,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,901104576,CEMEGS IPS S.A.S,15673404,
08078,ATLANTICO,BARANOA,EPSS37,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,6950740,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,225990910,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,277716240,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,24054044,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,7204548,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,564564,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,172228551,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,123595956,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,802010301,ESE HOSPITAL DE CANDELARIA,14564909,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,176270706,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,103235201,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7483476,
08296,ATLANTICO,GALAPA,EPSS37,NUEVA EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,7771400,
08296,ATLANTICO,GALAPA,EPSS41,NUEVA EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,67585700,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,3834052,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,188297347,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,7932400,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,503503,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,2774504,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,900317865,IPS MARIA DEL MAR S.A.S,1535738,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,70599640,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,30376954,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,147416534,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,890103025,ESE HOSPITAL LOCAL DE LURUACO,27140087,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1757756,
08421,ATLANTICO,LURUACO,EPSS37,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,4454590,
08421,ATLANTICO,LURUACO,EPSS41,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,103710128,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,890103025,ESE HOSPITAL LOCAL DE LURUACO,233033684,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,200695499,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,12874862,
08433,ATLANTICO,MALAMBO,EPSS37,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,7410722,
08433,ATLANTICO,MALAMBO,EPSS41,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,166847619,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,317895243,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,395727223,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,900874631,INTEGRAL DE COLOMBIA IPS S.A.S,62557355,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,802010401,HOSPITAL DE MANATI ESE,8239130,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,516516,
08436,ATLANTICO,MANATI,EPSS37,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,2694263,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,37022565,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,802010401,HOSPITAL DE MANATI ESE,433629630,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,98783630,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6588582,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,12633600,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,13918565,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,719719,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,30513836,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2422420,
08558,ATLANTICO,POLO NUEVO,EPSS37,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,5916411,
08558,ATLANTICO,POLO NUEVO,EPSS41,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,146684352,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,5778664,
08558,ATLANTICO,POLO NUEVO,ESS207,MUTUAL SER,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7837507,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,4550010,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,291291,
08560,ATLANTICO,PONEDERA,EPSS37,NUEVA EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,3154446,
08560,ATLANTICO,PONEDERA,EPSS41,NUEVA EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,70503681,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,462846427,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,158552499,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,11181170,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900978672,PUERTO SALUD UNIDAD MEDICA INTEGRAL S.A.S,8880597,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS37,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,3667245,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS41,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,60017595,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,15212303,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,914914,
08606,ATLANTICO,REPELON,EPSS37,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,3348262,
08606,ATLANTICO,REPELON,EPSS41,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,84981347,
08606,ATLANTICO,REPELON,ESS207,MUTUAL SER,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,286334278,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,4239177,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,353353,
08634,ATLANTICO,SABANAGRANDE,EPSS37,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,5576000,
08634,ATLANTICO,SABANAGRANDE,EPSS41,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,70312000,
08634,ATLANTICO,SABANAGRANDE,ESS024,COOSALUD,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,7489166,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,224400075,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,900561703,FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO SAS,10439856,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,116113145,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,8575567,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,99272252,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802017561,PROSALUDSA SAS,21691975,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,7299559,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,420420,
08675,ATLANTICO,SANTA LUCIA,EPSS37,NUEVA EPS,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,2059247,
08675,ATLANTICO,SANTA LUCIA,EPSS41,NUEVA EPS,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,35863966,
08675,ATLANTICO,SANTA LUCIA,ESS024,COOSALUD,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,85903625,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,800174123,ESE HOSPITAL DE SANTO TOMAS,29441544,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1758757,
08685,ATLANTICO,SANTO TOMAS,EPSS37,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,7349650,
08685,ATLANTICO,SANTO TOMAS,EPSS41,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,75008428,
08685,ATLANTICO,SANTO TOMAS,ESS024,COOSALUD,800174123,ESE HOSPITAL DE SANTO TOMAS,219621684,
08685,ATLANTICO,SANTO TOMAS,ESS207,MUTUAL SER,800174123,ESE HOSPITAL DE SANTO TOMAS,13667003,
08758,ATLANTICO,SOLEDAD,CCF033,EPS FAMILIAR DE COLOMBIA,900639881,CAMBIARSALUD S.A.S,5265000,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,630098496,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900219120,VIVA 1A IPS SA,61123083,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,67259192,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900423126,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,154129963,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900639234,GUADALUPE IPS S.A.S,29738896,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,901175519,IPS CHIDES S.A.S,1796446,
08758,ATLANTICO,SOLEDAD,ESS024,COOSALUD,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,728652898,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,1216460241,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,802024061,NOVASALUD CARIBE IPS SA,172295122,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,900874631,INTEGRAL DE COLOMBIA IPS S.A.S,86054720,
08770,ATLANTICO,SUAN,EPSS37,NUEVA EPS,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,4634775,
08770,ATLANTICO,SUAN,EPSS41,NUEVA EPS,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,125221321,
08770,ATLANTICO,SUAN,ESS207,MUTUAL SER,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,59157316,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,802009463,ESE CENTRO DE SALUD DE TUBARÁ,73136234,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4905901,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,3772753,
08832,ATLANTICO,TUBARA,EPSS10,SURAMERICANA,802009463,ESE CENTRO DE SALUD DE TUBARÁ,4643208,
08832,ATLANTICO,TUBARA,EPSS37,NUEVA EPS,802009463,ESE CENTRO DE SALUD DE TUBARÁ,1996137,
08832,ATLANTICO,TUBARA,EPSS41,NUEVA EPS,802009463,ESE CENTRO DE SALUD DE TUBARÁ,37217232,
08849,ATLANTICO,USIACURI,EPSS37,NUEVA EPS,802009049,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH,5796840,
08849,ATLANTICO,USIACURI,EPSS41,NUEVA EPS,802009049,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH,131629674,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,2217324979,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,800149453,CPO SA,50758855,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,826000923,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,32470960,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,826002601,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,30452256,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,832001465,E.S.E. HOSPITAL SAN ANTONIO DE ANOLAIMA,75635600,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,84855000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,890680025,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,82722500,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,899999032,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,79752000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,900750333,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,12540000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS10,SURAMERICANA,830017969,UNIDAD MEDICA SANTAFE SAS,147019527,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS10,SURAMERICANA,830018305,FUNDACIÓN JAVERIANA DE SERVICIOS MEDICO ODONTOLOGICOS INTERUNIVERSITARIOS CARLOS MARQUEZ VILLEGAS-JAVESALUD,73497393,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS10,SURAMERICANA,860007336,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,2797996618,
11001,BOGOTA D.C.,BOGOTA D.C.,ESS024,COOSALUD,900958564,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,114264977,
13001,BOLIVAR,CARTAGENA,CCF033,EPS FAMILIAR DE COLOMBIA,900343468,VIA MEDICA SAS,26264000,
13001,BOLIVAR,CARTAGENA,CCF033,EPS FAMILIAR DE COLOMBIA,900449481,MEDICINA INTEGRAL DEL CARIBE SAS,124602000,
13001,BOLIVAR,CARTAGENA,CCF055,CAJACOPI,806010305,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,646938457,
13001,BOLIVAR,CARTAGENA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,77493416,
13001,BOLIVAR,CARTAGENA,CCF055,CAJACOPI,900449481,MEDICINA INTEGRAL DEL CARIBE SAS,692528826,
13001,BOLIVAR,CARTAGENA,CCF055,CAJACOPI,901128236,IPS PORTOSALUD S.A.S.,53722380,
13001,BOLIVAR,CARTAGENA,EPSS02,SALUD TOTAL,806010305,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,3673144,
