DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ENERO 2023,OBSERVACIÓN
05628,ANTIOQUIA,SABANALARGA,EPSS40,SAVIA SALUD,890982140,E.S.E. HOSPITAL SAN PEDRO,117861751,
05631,ANTIOQUIA,SABANETA,EPSS40,SAVIA SALUD,800123106,ESE HOSPITAL VENANCIO DIAZ DIAZ,133033658,
05642,ANTIOQUIA,SALGAR,EPSS40,SAVIA SALUD,890981424,E.S.E. HOSPITAL SAN JOSE,146560332,
05647,ANTIOQUIA,SAN ANDRES,EPSS40,SAVIA SALUD,890982113,EMPRESA SOCIAL DEL ESTADO HOSPITAL GUSTAVO GONZALEZ OCHOA,71052705,
05649,ANTIOQUIA,SAN CARLOS,EPSS37,LA NUEVA EPS S.A.,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,12468420,
05649,ANTIOQUIA,SAN CARLOS,EPSS40,SAVIA SALUD,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,123516441,
05652,ANTIOQUIA,SAN FRANCISCO,EPSS40,SAVIA SALUD,800133887,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,90306985,
05656,ANTIOQUIA,SAN JERONIMO,EPSS37,LA NUEVA EPS S.A.,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,25206001,
05656,ANTIOQUIA,SAN JERONIMO,EPSS40,SAVIA SALUD,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,94173312,
05658,ANTIOQUIA,SAN JOSE DE LA MONTANA,EPSS40,SAVIA SALUD,890984427,E.S.E. HOSPITAL LAUREANO PINO,20367996,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSI03,A.I.C.,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,24047771,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS37,LA NUEVA EPS S.A.,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,64145048,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS40,SAVIA SALUD,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,318631516,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS41,NUEVA EPS,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,33089364,
05660,ANTIOQUIA,SAN LUIS,EPSS37,LA NUEVA EPS S.A.,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,22984500,
05660,ANTIOQUIA,SAN LUIS,EPSS40,SAVIA SALUD,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,177039764,
05664,ANTIOQUIA,SAN PEDRO,EPSS37,LA NUEVA EPS S.A.,800014405,ESE HOSPITAL SANTA ISABEL,26589321,
05664,ANTIOQUIA,SAN PEDRO,EPSS40,SAVIA SALUD,800014405,ESE HOSPITAL SANTA ISABEL,149590796,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS37,LA NUEVA EPS S.A.,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,48998956,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS40,SAVIA SALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,595171010,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS41,NUEVA EPS,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,19857978,
05665,ANTIOQUIA,SAN PEDRO DE URABA,ESS024,COOSALUD EPS S.A.,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,37216172,
05667,ANTIOQUIA,SAN RAFAEL,EPSS37,LA NUEVA EPS S.A.,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,16893265,
05667,ANTIOQUIA,SAN RAFAEL,EPSS40,SAVIA SALUD,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,169040984,
05670,ANTIOQUIA,SAN ROQUE,EPSS37,LA NUEVA EPS S.A.,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,21381834,
05670,ANTIOQUIA,SAN ROQUE,EPSS40,SAVIA SALUD,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,241450740,
05674,ANTIOQUIA,SAN VICENTE,EPSS37,LA NUEVA EPS S.A.,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,9715680,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,SAVIA SALUD,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,211537484,
05679,ANTIOQUIA,SANTA BARBARA,EPSS37,LA NUEVA EPS S.A.,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,17192476,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,SAVIA SALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,140168358,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,COOSALUD EPS S.A.,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,91530203,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,LA NUEVA EPS S.A.,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,8941020,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,SAVIA SALUD,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",249670432,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,SAVIA SALUD,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,105803278,
05697,ANTIOQUIA,SANTUARIO,EPSS37,LA NUEVA EPS S.A.,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,49509013,
05697,ANTIOQUIA,SANTUARIO,EPSS40,SAVIA SALUD,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,269382366,
05736,ANTIOQUIA,SEGOVIA,EPSI03,A.I.C.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,26019682,
05736,ANTIOQUIA,SEGOVIA,EPSS37,LA NUEVA EPS S.A.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,71175600,
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,138519214,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD EPS S.A.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,288780730,
05756,ANTIOQUIA,SONSON,EPSS37,LA NUEVA EPS S.A.,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,43174212,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,384462297,
05761,ANTIOQUIA,SOPETRAN,EPSS37,LA NUEVA EPS S.A.,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,18680000,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,145659080,
05789,ANTIOQUIA,TAMESIS,EPSS37,LA NUEVA EPS S.A.,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,8704476,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,23571519,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD EPS S.A.,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,164728600,
05790,ANTIOQUIA,TARAZA,EPSS37,LA NUEVA EPS S.A.,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,6349510,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,128631316,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD EPS S.A.,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,327803344,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,51404648,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,55211564,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,68272391,
05837,ANTIOQUIA,TURBO,EPSI03,A.I.C.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,78316652,
05837,ANTIOQUIA,TURBO,EPSS37,LA NUEVA EPS S.A.,811045925,SALUD DARIEN I.P.S. S.A.,94059520,
05837,ANTIOQUIA,TURBO,EPSS37,LA NUEVA EPS S.A.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,235250827,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,816646071,
05837,ANTIOQUIA,TURBO,EPSS41,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,228055212,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD EPS S.A.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,186638331,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD EPS S.A.,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,89618199,
05847,ANTIOQUIA,URRAO,EPSS37,LA NUEVA EPS S.A.,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,29285676,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,476966990,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD EPS S.A.,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,225481554,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,42335249,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,192773942,
05861,ANTIOQUIA,VENECIA,EPSS37,LA NUEVA EPS S.A.,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,16646796,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,95876626,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSI03,A.I.C.,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,25124209,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,154060830,
05887,ANTIOQUIA,YARUMAL,EPSS37,LA NUEVA EPS S.A.,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,24920500,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,291900621,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD EPS S.A.,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,133736475,
05890,ANTIOQUIA,YOLOMBO,EPSS37,LA NUEVA EPS S.A.,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,18546800,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,143286099,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD EPS S.A.,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,123916116,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,169202046,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,A.I.C.,818002571,CENTRO MEDICO CUBIS LIMITADA,41106933,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,LA NUEVA EPS S.A.,818002571,CENTRO MEDICO CUBIS LIMITADA,7312074,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,72559839,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,148391038,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,2480911050,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,44145973,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,226537625,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,802012266,UNIGASTRO S.A.S.,28387493,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE,252674066,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,4307539,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900219120,VIVA 1A IPS SA,1288764268,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900227720,CENTRO NEUROLOGICO DEL NORTE,21148908,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901139193,MIRED BARRANQUILLA IPS S.A.S.,102669696,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901340450,YEPES RESTREPO OTORRINOS S.A.S.,60677666,
08001,ATLANTICO,BARRANQUILLA,EPSS37,LA NUEVA EPS S.A.,901139193,MIRED BARRANQUILLA IPS S.A.S.,107702947,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,933578230,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD EPS S.A.,901139193,MIRED BARRANQUILLA IPS S.A.S.,2043037056,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,16095770,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802014538,VITAL SALUD DEL CARIBE IPS S.A.,11748879,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,108827464,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,3866636436,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,46560282,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,8155109,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI EPS,900724921,CLINICA SANTA MARTA RL SAS,17891389,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI EPS,901104576,CEMEGS IPS S.A.S,15811529,
08078,ATLANTICO,BARANOA,EPSS37,LA NUEVA EPS S.A.,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,6950740,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,205164870,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD EPS S.A.,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,277716240,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,23577623,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI EPS,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,7823119,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,629130,
08137,ATLANTICO,CAMPO DE LA CRUZ,EPSS41,NUEVA EPS,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,27879253,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD EPS S.A.,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,118842616,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,122688844,
08141,ATLANTICO,CANDELARIA,EPSS41,NUEVA EPS,802010301,ESE HOSPITAL DE CANDELARIA,15772285,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD EPS S.A.,802010301,ESE HOSPITAL DE CANDELARIA,14564909,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,174652393,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,93792511,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,8247281,
08296,ATLANTICO,GALAPA,EPSS37,LA NUEVA EPS S.A.,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,7771400,
08296,ATLANTICO,GALAPA,EPSS41,NUEVA EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,51057228,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD EPS S.A.,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,10777401,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,255024864,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,7578837,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,460862,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,LA NUEVA EPS S.A.,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,2774504,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,LA NUEVA EPS S.A.,900317865,IPS MARIA DEL MAR S.A.S,1535738,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,56972163,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD EPS S.A.,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,27330680,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,147331008,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,17392181,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1790930,
08421,ATLANTICO,LURUACO,EPSS37,LA NUEVA EPS S.A.,890103025,ESE HOSPITAL LOCAL DE LURUACO,4454590,
08421,ATLANTICO,LURUACO,EPSS41,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,103710128,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD EPS S.A.,890103025,ESE HOSPITAL LOCAL DE LURUACO,286767068,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,172108057,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,14412110,
08433,ATLANTICO,MALAMBO,EPSS37,LA NUEVA EPS S.A.,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,7410722,
08433,ATLANTICO,MALAMBO,EPSS41,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,166847619,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD EPS S.A.,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,313236776,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,392057893,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,900874631,INTEGRAL DE COLOMBIA IPS S.A.S,63016734,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI EPS,802010401,HOSPITAL DE MANATI ESE,9656003,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,429780,
08436,ATLANTICO,MANATI,EPSS37,LA NUEVA EPS S.A.,802010401,HOSPITAL DE MANATI ESE,2694263,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,37022565,
08436,ATLANTICO,MANATI,ESS024,COOSALUD EPS S.A.,802010401,HOSPITAL DE MANATI ESE,273427191,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI EPS,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,87592768,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7625654,
08520,ATLANTICO,PALMAR DE VARELA,EPSS41,NUEVA EPS,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,103249963,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI EPS,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,7102302,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,650565,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,34941534,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2884137,
08558,ATLANTICO,POLO NUEVO,EPSS37,LA NUEVA EPS S.A.,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,5916411,
08558,ATLANTICO,POLO NUEVO,EPSS41,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,146684352,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD EPS S.A.,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,5778664,
08558,ATLANTICO,POLO NUEVO,ESS207,MUTUAL SER,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7566087,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,4330549,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,285091,
08560,ATLANTICO,PONEDERA,EPSS37,LA NUEVA EPS S.A.,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,3154446,
08560,ATLANTICO,PONEDERA,EPSS41,NUEVA EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,70503681,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD EPS S.A.,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,235984695,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,143370228,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,11347916,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI EPS,900978672,PUERTO SALUD UNIDAD MEDICA INTEGRAL S.A.S,8993343,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS37,LA NUEVA EPS S.A.,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,3667245,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS41,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,60017595,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,15907330,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1464040,
08606,ATLANTICO,REPELON,EPSS37,LA NUEVA EPS S.A.,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,3149010,
08606,ATLANTICO,REPELON,EPSS41,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,79924185,
08606,ATLANTICO,REPELON,ESS207,MUTUAL SER,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,285268042,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,4085754,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI EPS,900397110,CONSUSALUD DEL CARIBE IPS LTDA,368689,
08634,ATLANTICO,SABANAGRANDE,EPSS37,LA NUEVA EPS S.A.,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,5576000,
08634,ATLANTICO,SABANAGRANDE,EPSS41,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,70312000,
08634,ATLANTICO,SABANAGRANDE,ESS024,COOSALUD EPS S.A.,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,7489166,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,224268392,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,900561703,FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO SAS,11060764,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI EPS,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,73228695,
