DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO AGOSTO 2023",OBSERVACIÓN
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS41,NUEVA EPS,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,52065480,
05660,ANTIOQUIA,SAN LUIS,EPSS37,NUEVA EPS,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,27894780,
05660,ANTIOQUIA,SAN LUIS,EPSS40,SAVIA SALUD,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,204189354,
05664,ANTIOQUIA,SAN PEDRO,EPSS37,NUEVA EPS,800014405,ESE HOSPITAL SANTA ISABEL,36116834,
05664,ANTIOQUIA,SAN PEDRO,EPSS40,SAVIA SALUD,800014405,ESE HOSPITAL SANTA ISABEL,172123518,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS37,NUEVA EPS,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,75081288,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS40,SAVIA SALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,676617480,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS41,NUEVA EPS,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,31365968,
05665,ANTIOQUIA,SAN PEDRO DE URABA,ESS024,COOSALUD,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,37372853,
05667,ANTIOQUIA,SAN RAFAEL,EPSS37,NUEVA EPS,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,23122076,
05667,ANTIOQUIA,SAN RAFAEL,EPSS40,SAVIA SALUD,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,194433237,
05670,ANTIOQUIA,SAN ROQUE,EPSS37,NUEVA EPS,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,27486856,
05670,ANTIOQUIA,SAN ROQUE,EPSS40,SAVIA SALUD,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,280868863,
05674,ANTIOQUIA,SAN VICENTE,EPSS37,NUEVA EPS,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,13946049,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,SAVIA SALUD,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,239583016,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,SAVIA SALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,162541692,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,COOSALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,80016048,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,NUEVA EPS,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,10179312,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,SAVIA SALUD,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",273245971,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,SAVIA SALUD,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,121973356,
05697,ANTIOQUIA,SANTUARIO,EPSS37,NUEVA EPS,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,65793953,
05697,ANTIOQUIA,SANTUARIO,EPSS40,SAVIA SALUD,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,310510017,
05736,ANTIOQUIA,SEGOVIA,EPSI03,A.I.C.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,28755766,
05736,ANTIOQUIA,SEGOVIA,EPSS37,NUEVA EPS,800080586,ESE HOSPITAL SAN JUAN DE DIOS,42727222,
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,163869324,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,265734648,
05756,ANTIOQUIA,SONSON,EPSS37,NUEVA EPS,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,52853280,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,435991008,
05761,ANTIOQUIA,SOPETRAN,EPSS37,NUEVA EPS,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,18660000,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,156908711,
05789,ANTIOQUIA,TAMESIS,EPSS37,NUEVA EPS,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,10522116,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,28006694,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,158165856,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,143495443,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,307935610,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,59395878,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,61064590,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,69220560,
05837,ANTIOQUIA,TURBO,CCF033,EPS FAMILIAR DE COLOMBIA,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,4644000,
05837,ANTIOQUIA,TURBO,EPSI03,A.I.C.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,81602072,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,811045925,SALUD DARIEN I.P.S. S.A.,104721777,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,905831937,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,171843430,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,96794948,
05847,ANTIOQUIA,URRAO,EPSS37,NUEVA EPS,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,34788600,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,547496964,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,249853371,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,46150583,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,227738334,
05861,ANTIOQUIA,VENECIA,EPSS37,NUEVA EPS,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,20571408,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,109143980,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,178312644,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,306670436,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,138057537,
05890,ANTIOQUIA,YOLOMBO,EPSS37,NUEVA EPS,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,24470482,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,153754977,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,127484850,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,190559239,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,A.I.C.,818002571,CENTRO MEDICO CUBIS LIMITADA,40417741,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,8581958,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,85308279,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,134255942,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,901139193,MIRED BARRANQUILLA IPS S.A.S.,2479742886,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,43434090,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,218284888,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,802012266,UNIGASTRO S.A.S.,31231208,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,120936940,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,5035371,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900219120,VIVA 1A IPS SA,1749465464,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900227720,CENTRO NEUROLOGICO DEL NORTE,21396923,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901139193,MIRED BARRANQUILLA IPS S.A.S.,97846855,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901340450,YEPES RESTREPO OTORRINOS S.A.S.,223594146,
08001,ATLANTICO,BARRANQUILLA,EPSS37,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,128742541,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,1114874201,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD,901139193,MIRED BARRANQUILLA IPS S.A.S.,2483714564,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,7262636,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802014538,VITAL SALUD DEL CARIBE IPS S.A.,4976163,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,114449003,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,3979407954,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,55976492,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6687341,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,14538279,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,901104576,CEMEGS IPS S.A.S,15008839,
08078,ATLANTICO,BARANOA,EPSS37,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,9858430,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,274203155,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,320906228,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,523840,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,31082755,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,9791866,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,553273,
08137,ATLANTICO,CAMPO DE LA CRUZ,EPSS41,NUEVA EPS,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,43753290,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,199846986,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,334464,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,93740522,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,802010301,ESE HOSPITAL DE CANDELARIA,14736148,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,49568,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,212552226,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,104016457,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7333806,
08296,ATLANTICO,GALAPA,EPSS37,NUEVA EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,8940330,
08296,ATLANTICO,GALAPA,EPSS41,NUEVA EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,80685090,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,11583426,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,21888,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,276221299,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,8766328,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,493433,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,3820440,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,900317865,IPS MARIA DEL MAR S.A.S,2239098,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,85035600,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,33886320,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,48000,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,167975268,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,890103025,ESE HOSPITAL LOCAL DE LURUACO,33520506,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1722601,
08421,ATLANTICO,LURUACO,EPSS37,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,5621378,
08421,ATLANTICO,LURUACO,EPSS41,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,116125835,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,890103025,ESE HOSPITAL LOCAL DE LURUACO,317755816,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,468576,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,192106374,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,12617365,
08433,ATLANTICO,MALAMBO,EPSS37,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,8881186,
08433,ATLANTICO,MALAMBO,EPSS41,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,192521858,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,390669893,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,674784,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,487488798,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,802010401,HOSPITAL DE MANATI ESE,12419339,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,506186,
08436,ATLANTICO,MANATI,EPSS37,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,4357901,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,43776101,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,802010401,HOSPITAL DE MANATI ESE,316512132,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,472032,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,89183393,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6456810,
08520,ATLANTICO,PALMAR DE VARELA,EPSS41,NUEVA EPS,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,182799841,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,14416480,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,24192,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,16977455,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,705325,
08549,ATLANTICO,PIOJO,EPSS37,NUEVA EPS,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,2032296,
08549,ATLANTICO,PIOJO,EPSS41,NUEVA EPS,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,53522684,
08549,ATLANTICO,PIOJO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,224,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,38113477,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2373972,
08558,ATLANTICO,POLO NUEVO,EPSS37,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7144900,
08558,ATLANTICO,POLO NUEVO,EPSS41,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,170507050,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,6331006,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,9600,
08558,ATLANTICO,POLO NUEVO,ESS207,MUTUAL SER,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,9452749,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,3582952,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,285465,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,273653503,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,473632,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,175236240,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,10957547,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900978672,PUERTO SALUD UNIDAD MEDICA INTEGRAL S.A.S,8474130,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS37,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,4886120,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS41,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,77325448,
08573,ATLANTICO,PUERTO COLOMBIA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,192,
08573,ATLANTICO,PUERTO COLOMBIA,ESS207,MUTUAL SER,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,17954774,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,15344619,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,896616,
08606,ATLANTICO,REPELON,EPSS37,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,3909588,
08606,ATLANTICO,REPELON,EPSS41,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,99864088,
08606,ATLANTICO,REPELON,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,96,
08606,ATLANTICO,REPELON,ESS207,MUTUAL SER,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,328504508,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,2813986,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,346286,
08634,ATLANTICO,SABANAGRANDE,ESS024,COOSALUD,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,8308278,
08634,ATLANTICO,SABANAGRANDE,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,12416,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,297774126,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,85318002,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,8404056,
08638,ATLANTICO,SABANALARGA,ESS024,COOSALUD,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,298962565,
08638,ATLANTICO,SABANALARGA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,642336,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,115714308,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802017561,PROSALUDSA SAS,21118171,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,8804092,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,412012,
08675,ATLANTICO,SANTA LUCIA,ESS024,COOSALUD,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,158536224,
08675,ATLANTICO,SANTA LUCIA,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,302048,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,800174123,ESE HOSPITAL DE SANTO TOMAS,33080581,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1723582,
08685,ATLANTICO,SANTO TOMAS,ESS024,COOSALUD,800174123,ESE HOSPITAL DE SANTO TOMAS,249059574,
08685,ATLANTICO,SANTO TOMAS,ESS024,COOSALUD,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,365920,
