COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO ($)
MARZO 2023",OBSERVACIÓN
CCF055,CAJACOPI,806008828.0,FUNDACIÓN CENTRO MEDICO PARA EL DESARROLLO HUMANO EN SALUD,700000011,
CCF055,CAJACOPI,806008930.0,ESE CENTRO DE SALUD CON CAMAS DE MONTECRISTO,14667075,
CCF055,CAJACOPI,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,5634219,
CCF055,CAJACOPI,806012426.0,CLINICA CARDIOVASCULAR JESUS DE NAZARETH E.U,215799719,
CCF055,CAJACOPI,806013609.0,ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA,325769,
CCF055,CAJACOPI,806015513.0,CENTRO DE REHABILITACION FISICA LUCY ORDOÑEZ SAS,4893280,
CCF055,CAJACOPI,807004352.0,EMPRESA SOCIAL DEL ESTADO IMSALUD,1385388,
CCF055,CAJACOPI,808003500.0,HOSPITAL ISMAEL SILVA E.S.E.,1685116,
CCF055,CAJACOPI,812000300.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS,2710974,
CCF055,CAJACOPI,812000317.0,ESE HOSPITAL SAN JOSE DE TIERRALTA,7630188,
CCF055,CAJACOPI,812000527.0,CLINICA SAHAGUN I.P.S. S.A,120000002,
CCF055,CAJACOPI,812001332.0,ESE SAN ANDRES APOSTOL,3299760,
CCF055,CAJACOPI,812001520.0,E.S.E. CAMU DE PUEBLO NUEVO,1431378,
CCF055,CAJACOPI,812001868.0,E.S.E. HOSPITAL SAN JOSÉ DE CANALETE,1541486,
CCF055,CAJACOPI,812002836.0,ESE CAMU DEL PRADO,802651,
CCF055,CAJACOPI,812002958.0,CLINICA LA TRINIDAD I.P.S. LTDA,240438145,
CCF055,CAJACOPI,812003726.0,E.S.E. CENTRO DE SALUD DE COTORRA,2861280,
CCF055,CAJACOPI,812003851.0,ESE HOSPITAL SAN JUAN DE SAHAGUN,109098270,
CCF055,CAJACOPI,812004935.0,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,129538614,
CCF055,CAJACOPI,812005323.0,TERAPIAS INTEGRALES S.A.S.,6400357,
CCF055,CAJACOPI,812005522.0,FUNDACION AMIGOS DE LA SALUD,202658886,
CCF055,CAJACOPI,812005644.0,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,130088031,
CCF055,CAJACOPI,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,12670599,
CCF055,CAJACOPI,812007194.0,ONCOMEDICA S.A.S,414957936,
CCF055,CAJACOPI,813001952.0,CLINICA MEDILASER S.A.S.,54199164,
CCF055,CAJACOPI,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,2199383,
CCF055,CAJACOPI,816001182.0,AUDIFARMA S.A.,51606652,
CCF055,CAJACOPI,819001107.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,4145774,
CCF055,CAJACOPI,819001269.0,E.S.E. HOSPITAL LOCAL DE CHIVOLO,1367336,
CCF055,CAJACOPI,819001483.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,75326238,
CCF055,CAJACOPI,819001796.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE EL RETEN,3766526,
CCF055,CAJACOPI,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,171165354,
CCF055,CAJACOPI,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,104745236,
CCF055,CAJACOPI,819002228.0,CENTRO DE IMÁGENES DIAGNOSTICAS SANTA MARTA S.A.S,6127383,
CCF055,CAJACOPI,819002551.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,67202276,
CCF055,CAJACOPI,819003618.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,976077,
CCF055,CAJACOPI,819003632.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA,5421042,
CCF055,CAJACOPI,819003863.0,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,7168210,
CCF055,CAJACOPI,819004070.0,ESE ALEJANDRO PROSPERO REVEREND,7345407,
CCF055,CAJACOPI,819004276.0,CLÍNICA LA ESPERANZA IPS S.A.S.,1492409,
CCF055,CAJACOPI,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,14573608,
CCF055,CAJACOPI,819006461.0,GASTROMAG SAS,5685742,
CCF055,CAJACOPI,820001277.0,CENTRO DE CANCEROLOGÍA DE BOYACÁ SAS.,189514906,
CCF055,CAJACOPI,820002854.0,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,77715,
CCF055,CAJACOPI,820002928.0,NEFROBOYACA SAS,75959797,
CCF055,CAJACOPI,820003422.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PABLO DE BORBUR,261117,
CCF055,CAJACOPI,820003435.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOGUI,532395,
CCF055,CAJACOPI,820003524.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE TOCA,405225,
CCF055,CAJACOPI,820003684.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SIACHOQUE,57735,
CCF055,CAJACOPI,820003876.0,E.S.E. CENTRO DE SALUD SANTO ECCEHOMO DE SUTAMARCHAN,516915,
CCF055,CAJACOPI,820004318.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MANUEL ELKIN PATARROYO,6296175,
CCF055,CAJACOPI,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,141503377,
CCF055,CAJACOPI,822000327.0,COOPERATIVA DE UROLOGOS DEL META Y LA ORINOQUIA CUMO,21612316,
CCF055,CAJACOPI,822000946.0,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,5677718,
CCF055,CAJACOPI,822001570.0,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTE DE ORO,1383936,
CCF055,CAJACOPI,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,302329134,
CCF055,CAJACOPI,822006595.0,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",387820308,
CCF055,CAJACOPI,822007351.0,CENTRO OFTALMOLOGICO DEL LLANO S.A.,74896098,
CCF055,CAJACOPI,822007837.0,AMBULANCIAS DEL LLANO SAS,80000004,
CCF055,CAJACOPI,823001035.0,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,96842229,
CCF055,CAJACOPI,823001873.0,ESE CENTRO DE SALUD DE OVEJAS,72960434,
CCF055,CAJACOPI,823002227.0,INSTITUTO DE CANCEROLOGIA DE SUCRE S.A.S.,178282414,
CCF055,CAJACOPI,823002342.0,IPS CLINICA DE VARICES S.A.S.,60000000,
CCF055,CAJACOPI,823004710.0,IPS DE LA COSTA S.A,402592000,
CCF055,CAJACOPI,823004881.0,I.P.S. CLINICA GUARANDA SANA S.A.S.,60402386,
CCF055,CAJACOPI,823004895.0,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,5126475,
CCF055,CAJACOPI,824000204.0,ESE HOSPITAL MARINO ZULETA RAMIREZ,2311587,
CCF055,CAJACOPI,824000426.0,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES,9985665,
CCF055,CAJACOPI,824000440.0,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E,7887771,
CCF055,CAJACOPI,824000441.0,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,76748913,
CCF055,CAJACOPI,824000450.0,HOSPITAL SAN JUAN BOSCO E.S.E,15870399,
CCF055,CAJACOPI,824000462.0,ESE HOSPITAL JOSE ANTONIO SOCARRAS,1481507,
CCF055,CAJACOPI,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,4319415,
CCF055,CAJACOPI,824000543.0,ESE HOSPITAL JORGE ISAAC RINCON TORRES,11284830,
CCF055,CAJACOPI,824000586.0,ESE HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,3975885,
CCF055,CAJACOPI,824000687.0,SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR S.A.S.,260551780,
CCF055,CAJACOPI,824000725.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,18277462,
CCF055,CAJACOPI,824001041.0,CLINICA MEDICOS S.A.,1200000003,
CCF055,CAJACOPI,824002277.0,CLINICA BUENOS AIRES S.A:S,207405773,
CCF055,CAJACOPI,824002672.0,ESE HOSPITAL CAMILO VILLAZON PUMAREJO,8582942,
CCF055,CAJACOPI,824004330.0,MEDICINA NUCLEAR SA,50000012,
CCF055,CAJACOPI,824006480.0,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,24423222,
CCF055,CAJACOPI,825000620.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,5170579,
CCF055,CAJACOPI,825001800.0,CLINICA SOMEDA S.A.S,197426504,
CCF055,CAJACOPI,825002525.0,ESE HOSPITAL SAN RAFAEL DE ALBANIA,3686720,
CCF055,CAJACOPI,825003080.0,UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA,357434646,
CCF055,CAJACOPI,825003378.0,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,42634630,
CCF055,CAJACOPI,825003685.0,URMEDICAS VIP S.A.S,97522816,
CCF055,CAJACOPI,826002031.0,E.S.E. SALUD PESCA,121482,
CCF055,CAJACOPI,826002601.0,EMPRESA SOCIAL DEL ESTADO SALUD DEL TUNDAMA,225225,
CCF055,CAJACOPI,826002660.0,"ESE CENTRO DE SALUD ""NUESTRA SEÑORA DE BELEN""",213268,
CCF055,CAJACOPI,826002765.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA RITA DE CASIA TIPACOQUE,1738800,
CCF055,CAJACOPI,826002963.0,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL ROSARIO DE PISBA,11446308,
CCF055,CAJACOPI,828002423.0,DISCOLMEDICA S. A. S,319958519,
CCF055,CAJACOPI,829001256.0,ESE HOSPITAL MANUEL ELKIN PATARROYO,51285894,
CCF055,CAJACOPI,830005028.0,ADMINISTRADORA COUNTRY S.A.S,11981522,
CCF055,CAJACOPI,830120157.0,COLOMBIANA DE TRASPLANTES SAS,400000000,
CCF055,CAJACOPI,830507718.0,CLINICA MEDICAL SAS,95488144,
CCF055,CAJACOPI,830509497.0,MEDICINA INTEGRAL IPS S.A,1338445215,
CCF055,CAJACOPI,830510991.0,CLÍNICA ESPECIALIZADA LA CONCEPCIÓN S.A.S,191411814,
CCF055,CAJACOPI,830511549.0,RESONANCIA E IMÁGENES SANTA MARIA S.A,2776200,
CCF055,CAJACOPI,830512772.0,SIKUANY S.A.S,200000001,
CCF055,CAJACOPI,832001411.0,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,24984467,
CCF055,CAJACOPI,832003167.0,CLÍNICA UNIVERSIDAD DE LA SABANA,11953408,
CCF055,CAJACOPI,839000145.0,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,73149265,
CCF055,CAJACOPI,839000356.0,SOCIEDAD MEDICA CLINICA MAICAO S.A,450000001,
CCF055,CAJACOPI,839000794.0,IPS INDIGENA SUMUYWAJAT,21200000,
CCF055,CAJACOPI,860005114.0,MESSER COLOMBIA S.A.,306862231,
CCF055,CAJACOPI,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,6220054,
CCF055,CAJACOPI,860013779.0,ASOCIACIÓN PROFAMILIA,63851008,
CCF055,CAJACOPI,860013874.0,INSTITUTO ROOSEVELT,271837401,
CCF055,CAJACOPI,860023878.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,1359376,
CCF055,CAJACOPI,860035992.0,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,508161523,
CCF055,CAJACOPI,860037592.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,1238998,
CCF055,CAJACOPI,860060016.0,ESE HOSPITAL SAN FRANCISCO,36772955,
CCF055,CAJACOPI,881862576.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,1020992,
CCF055,CAJACOPI,890102768.0,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,581281927,
CCF055,CAJACOPI,890102992.0,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,18158078,
CCF055,CAJACOPI,890103002.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,15963635,
CCF055,CAJACOPI,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,47951180,
CCF055,CAJACOPI,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,21955742,
CCF055,CAJACOPI,890480113.0,HOSPITAL REGIONAL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.,186409464,
CCF055,CAJACOPI,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,288825658,
CCF055,CAJACOPI,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,164187078,
CCF055,CAJACOPI,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,3099236,
CCF055,CAJACOPI,890706067.0,HOSPITAL SAN JOSÉ,1091834,
CCF055,CAJACOPI,890901826.0,HOSPITAL PABLO TOBON URIBE,141428932,
CCF055,CAJACOPI,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",1315616,
CCF055,CAJACOPI,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,4416970,
CCF055,CAJACOPI,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,4445562,
CCF055,CAJACOPI,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,2615470,
CCF055,CAJACOPI,890982430.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA,2140940,
CCF055,CAJACOPI,890985660.0,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,3819480,
CCF055,CAJACOPI,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,845910,
CCF055,CAJACOPI,891000736.0,E.S.E. HOSPITAL SAN NICOLAS,2378984,
CCF055,CAJACOPI,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,370548294,
CCF055,CAJACOPI,891080015.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,203962653,
CCF055,CAJACOPI,891701664.0,SOCIEDAD MEDICA DE SANTA MARTA S.A.S.,236995489,
CCF055,CAJACOPI,891702882.0,CENTRO DE CIRUGIA OCULAR LTDA,62994183,
CCF055,CAJACOPI,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,590860468,
CCF055,CAJACOPI,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,797352171,
CCF055,CAJACOPI,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,1600000001,
CCF055,CAJACOPI,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,189468916,
CCF055,CAJACOPI,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,21423675,
CCF055,CAJACOPI,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,393866829,
CCF055,CAJACOPI,891800644.0,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,5713402,
CCF055,CAJACOPI,891800857.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,26616312,
CCF055,CAJACOPI,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,9740852,
CCF055,CAJACOPI,891800982.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,3450400,
CCF055,CAJACOPI,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,172915638,
CCF055,CAJACOPI,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,2865958,
CCF055,CAJACOPI,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,493953952,
CCF055,CAJACOPI,891855439.0,E.S.E. HOSPITAL ANDRES GIRARDOT DE GUICAN,4067420,
CCF055,CAJACOPI,891855492.0,ESE SALUD AQUITANIA,86471,
CCF055,CAJACOPI,892000264.0,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,12066692,
CCF055,CAJACOPI,892000401.0,INVERSIONES CLINICA DEL META S.A.,294820731,
CCF055,CAJACOPI,892000458.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,4319212,
CCF055,CAJACOPI,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,3666666651,
CCF055,CAJACOPI,892001990.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,1673712,
CCF055,CAJACOPI,892115006.0,CAJA DE COMPENSACION FAMILIAR DE LA GUAJIRA,7482938,
CCF055,CAJACOPI,892115009.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,283229288,
CCF055,CAJACOPI,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,393487008,
CCF055,CAJACOPI,892115347.0,ESE HOSPITAL DE NAZARETH,1018035,
CCF055,CAJACOPI,892115437.0,CRUZ ROJA COLOMBIANA SECCIONAL GUAJIRA,10385880,
CCF055,CAJACOPI,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,400000001,
CCF055,CAJACOPI,892170002.0,ESE HOSPITAL SAN AGUSTIN DE FONSECA,21146994,
CCF055,CAJACOPI,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,138122433,
CCF055,CAJACOPI,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,342692267,
CCF055,CAJACOPI,892300343.0,HOSPITAL SAN JOSE ESE,256414,
CCF055,CAJACOPI,892300358.0,E.S.E HOSPITAL AGUSTIN CODAZZI,38626757,
CCF055,CAJACOPI,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,62792108,
CCF055,CAJACOPI,892300979.0,CLINICA DEL CESAR S.A.,178831039,
CCF055,CAJACOPI,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,1226592870,
CCF055,CAJACOPI,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,159745097,
CCF055,CAJACOPI,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,500000000,
CCF055,CAJACOPI,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,27223275,
CCF055,CAJACOPI,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,1149299,
CCF055,CAJACOPI,900002780.0,FUNDACIÓN CAMPBELL,250000000,
CCF055,CAJACOPI,900004059.0,HOSPITAL DE CASTILLA LA NUEVA ESE,14657709,
CCF055,CAJACOPI,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,120799843,
CCF055,CAJACOPI,900005955.0,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,600000009,
CCF055,CAJACOPI,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,213494974,
CCF055,CAJACOPI,900008328.0,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,2000000010,
CCF055,CAJACOPI,900012660.0,CARDENAS VISION S.A.S,55000002,
CCF055,CAJACOPI,900012819.0,DIAC S.A.S,49999995,
CCF055,CAJACOPI,900016598.0,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,1199999998,
CCF055,CAJACOPI,900023199.0,CENTRO ESPECIALIZADO ECOVIDA SAS,50000000,
CCF055,CAJACOPI,900025914.0,AMRITZAR S.A.,11020257,
CCF055,CAJACOPI,900027397.0,CLINICA HIGEA IPS S.A.,97427529,
CCF055,CAJACOPI,900036695.0,INTENSIVISTAS MRC IPS S.A,35674542,
CCF055,CAJACOPI,900038926.0,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,30701394,
CCF055,CAJACOPI,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,565284311,
CCF055,CAJACOPI,900048040.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE CUBARRAL,1090940,
CCF055,CAJACOPI,900054563.0,UNIDAD DE CUIDADOS INTENSIVOS NEONATAL DEL BAJO SINU,50277566,
CCF055,CAJACOPI,900061048.0,ESE HSOPITAL NIVEL I PUERTO RICO,2075017,
CCF055,CAJACOPI,900077520.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,2660900,
CCF055,CAJACOPI,900081880.0,INVERSIONES Y COMERCIALIZADORA DIAYCA Y CIA S EN C,40000000,
CCF055,CAJACOPI,900090247.0,CLINICA CARDIO INTEGRAL IPS. SAS,34188357,
CCF055,CAJACOPI,900091143.0,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,1242027,
CCF055,CAJACOPI,900099151.0,CLINICA BENEDICTO S.A,79999988,
CCF055,CAJACOPI,900112364.0,SOCIEDAD CARDIOVASCULAR DEL CARIBE COLOMBIANO S.A.S,199999998,
CCF055,CAJACOPI,900118856.0,LLANO SMILE S.A.S,15000000,
CCF055,CAJACOPI,900118990.0,CENTRO DE FISIOTERAPIA REHABILITAR DRA. MARTA CANTILLO MARTINEZ S.A.S.,80000000,
CCF055,CAJACOPI,900119472.0,IPS TOLUSALUD LTDA,8732611,
CCF055,CAJACOPI,900120098.0,INSTITUTO DE MEDICINA NUCLEAR S.A,23618082,
CCF055,CAJACOPI,900121635.0,LABORATORIO CLINICO ESPECIALIZADO FORD LTDA,39999998,
CCF055,CAJACOPI,900123612.0,NEFROUROS MOM SAS,233950317,
CCF055,CAJACOPI,900138555.0,INVERSIONES MEREZ S.A.S,108012567,
CCF055,CAJACOPI,900138649.0,MEDICENTER ESPECIALIZADO LTDA,199999997,
CCF055,CAJACOPI,900139859.0,FUNDACION VIDA CON AMOR,500000000,
CCF055,CAJACOPI,900148265.0,ANGIOGRAFIA DE COLOMBIA S.A.S.,189441206,
CCF055,CAJACOPI,900161116.0,SOCIEDAD CARDIOLOGICA COLOMBIANA S.A.S,21710273,
CCF055,CAJACOPI,900164918.0,FUNDACION ANAS AKUAIPA,10202377,
CCF055,CAJACOPI,900164946.0,CLINICA PEDIATRICA NIÑO JESUS S.A.S,119999999,
CCF055,CAJACOPI,900166069.0,MULTI IMÁGENES MÉDICAS S.A.S,18559814,
CCF055,CAJACOPI,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,4028794,
CCF055,CAJACOPI,900174577.0,DISAMA MEDIC S.A.S.,800000002,
CCF055,CAJACOPI,900177624.0,ANASHIWAYA IPSI,195038533,
CCF055,CAJACOPI,900193988.0,UROCLINICA DE CORDOBA SAS,72142987,
CCF055,CAJACOPI,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,70760339,
CCF055,CAJACOPI,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,3300000000,
CCF055,CAJACOPI,900196366.0,E.S.E HOSPITAL SAN ANTONIO DE PADUA,18886939,
CCF055,CAJACOPI,900205591.0,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,70938284,
CCF055,CAJACOPI,900206529.0,DIAGNOSTICAR MILLAN LTDA,5426318,
CCF055,CAJACOPI,900208676.0,ESE HOSPITAL SANTIAGO DE TOLU,386209,
CCF055,CAJACOPI,900213617.0,CORPORACION CLINICA,120710630,
CCF055,CAJACOPI,900214926.0,CLINICA DE ESPECIALISTAS GUAJIRA S.A.,300000008,
CCF055,CAJACOPI,900217343.0,CLINICA OFTALMOLOGICA DE SUCRE S.A.S,70000002,
CCF055,CAJACOPI,900219120.0,VIVA 1A IPS SA,55723392,
CCF055,CAJACOPI,900223749.0,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,295338716,
CCF055,CAJACOPI,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,867223757,
CCF055,CAJACOPI,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,36366814,
CCF055,CAJACOPI,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,7409233,
CCF055,CAJACOPI,900249053.0,CLINICA UCI DEL RIO S.A.,15577781,
CCF055,CAJACOPI,900254478.0,FUNDACION MULTIACTIVA CASA HOGAR EL MILAGRO,87667000,
CCF055,CAJACOPI,900261422.0,CENTRO DE IMÁGENES ESPECIALIZADAS- CIME SAS.,3880853,
CCF055,CAJACOPI,900269029.0,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,26327044,
CCF055,CAJACOPI,900270453.0,IPSI SOL WAYUU,247591205,
CCF055,CAJACOPI,900272582.0,CLINICA SAN JUAN BAUTISTA S.A.S.,222921484,
CCF055,CAJACOPI,900274057.0,CENTRO DE REHABILITACION INTEGRAL ROSALIA MENA S.A.S,34947084,
CCF055,CAJACOPI,900293923.0,IPS ESPECIALIZADA S.A.,25142828,
CCF055,CAJACOPI,900302843.0,IMAGENOLOGIA DEL MAGDALENA CENTRO RADIOLOGICO SAS,16344956,
CCF055,CAJACOPI,900315498.0,ORTHO ESTHETIC Y SPA S.A.S,5779619,
CCF055,CAJACOPI,900328332.0,CARDIOCARE SERVICES SAS,25000000,
CCF055,CAJACOPI,900338671.0,IPS OXI CARE S.A.S,50000000,
CCF055,CAJACOPI,900353345.0,CENTRO DE REHABILITACION INTEGRAL FUNDACION PASOS,2970000,
CCF055,CAJACOPI,900354649.0,CENTRO DE REHABILITACION INTEGRAL FISIOVITAL,37606142,
CCF055,CAJACOPI,900355962.0,GRUPO AVA LABZELL LIMITADA,7465263,
CCF055,CAJACOPI,900361707.0,LABORATORIO CLINICO ISABEL CURIEL S.A.S,6889605,
CCF055,CAJACOPI,900364092.0,CENTRO DE IMAGENOLOGIA CASTULO ROPAIN LOBO S.A.S,4288912,
CCF055,CAJACOPI,900364721.0,UNIDAD MEDICA ONCOLOGICA ONCOLIFE IPS SAS,79748283,
CCF055,CAJACOPI,900368327.0,MEDICAL HOMECARE S.A.S.,6502069,
CCF055,CAJACOPI,900386591.0,GYO MEDICAL I.P.S. S.A.S.,500000011,
CCF055,CAJACOPI,900396644.0,SESS COLOMBIA S A S,5554633,
