COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
ENERO 2023",OBSERVACIÓN
CCF055,CAJACOPI EPS,812003726.0,E.S.E. CENTRO DE SALUD DE COTORRA,14139084,
CCF055,CAJACOPI EPS,812003851.0,ESE HOSPITAL SAN JUAN DE SAHAGUN,197087012,
CCF055,CAJACOPI EPS,812004479.0,UMBRAL ONCOLÓGICOS S.A.S,1000000,
CCF055,CAJACOPI EPS,812004935.0,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,99073914,
CCF055,CAJACOPI EPS,812005522.0,FUNDACION AMIGOS DE LA SALUD,142010674,
CCF055,CAJACOPI EPS,812005644.0,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,29675514,
CCF055,CAJACOPI EPS,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,309030351,
CCF055,CAJACOPI EPS,812007194.0,ONCOMEDICA S.A.S,569769497,
CCF055,CAJACOPI EPS,812007222.0,CENTRO DE CIRUGIA S.A.S,1868535,
CCF055,CAJACOPI EPS,813001952.0,CLINICA MEDILASER S.A.S.,71873994,
CCF055,CAJACOPI EPS,815000316.0,E.S.E. HOSPITAL RAUL OREJUELA BUENO,9291611,
CCF055,CAJACOPI EPS,819001274.0,ESE HOSPITAL LOCAL PIJIÑO DEL CARMEN,1643592,
CCF055,CAJACOPI EPS,819001483.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,23311851,
CCF055,CAJACOPI EPS,819001712.0,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,8761498,
CCF055,CAJACOPI EPS,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,100000005,
CCF055,CAJACOPI EPS,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,47938525,
CCF055,CAJACOPI EPS,819002228.0,CENTRO DE IMÁGENES DIAGNOSTICAS SANTA MARTA S.A.S,6832421,
CCF055,CAJACOPI EPS,819002363.0,ESE HOSPITAL 7 DE AGOSTO,16274744,
CCF055,CAJACOPI EPS,819002551.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,67011448,
CCF055,CAJACOPI EPS,819003618.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,1336125,
CCF055,CAJACOPI EPS,819003863.0,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,19952677,
CCF055,CAJACOPI EPS,819004229.0,FUNDACION ESTILO DE VIDA SALUDABLE ESVIDA IPS,4378184,
CCF055,CAJACOPI EPS,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,19723663,
CCF055,CAJACOPI EPS,819006461.0,GASTROMAG SAS,5105379,
CCF055,CAJACOPI EPS,820001277.0,CENTRO DE CANCEROLOGÍA DE BOYACÁ SAS.,159736012,
CCF055,CAJACOPI EPS,820002928.0,NEFROBOYACA SAS,27449937,
CCF055,CAJACOPI EPS,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,45649652,
CCF055,CAJACOPI EPS,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,156428892,
CCF055,CAJACOPI EPS,822000327.0,COOPERATIVA DE UROLOGOS DEL META Y LA ORINOQUIA CUMO,23509005,
CCF055,CAJACOPI EPS,822000946.0,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,29549985,
CCF055,CAJACOPI EPS,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,302329134,
CCF055,CAJACOPI EPS,822006595.0,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",443382521,
CCF055,CAJACOPI EPS,822007351.0,CENTRO OFTALMOLOGICO DEL LLANO S.A.,93620121,
CCF055,CAJACOPI EPS,822007837.0,AMBULANCIAS DEL LLANO SAS,48620855,
CCF055,CAJACOPI EPS,823001873.0,ESE CENTRO DE SALUD DE OVEJAS,72960434,
CCF055,CAJACOPI EPS,823002227.0,INSTITUTO DE CANCEROLOGIA DE SUCRE S.A.S.,150000001,
CCF055,CAJACOPI EPS,823002342.0,IPS CLINICA DE VARICES S.A.S.,25739399,
CCF055,CAJACOPI EPS,823002991.0,CLINICA SALUD SOCIAL S.A.S,50000000,
CCF055,CAJACOPI EPS,823003836.0,IPS SALUD A TU LADO SAS,3302597,
CCF055,CAJACOPI EPS,823004710.0,IPS DE LA COSTA S.A,450000000,
CCF055,CAJACOPI EPS,823004881.0,I.P.S. CLINICA GUARANDA SANA S.A.S.,35339493,
CCF055,CAJACOPI EPS,824000426.0,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES,44692872,
CCF055,CAJACOPI EPS,824000441.0,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,23462321,
CCF055,CAJACOPI EPS,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,4174932,
CCF055,CAJACOPI EPS,824000543.0,ESE HOSPITAL JORGE ISAAC RINCON TORRES,15548506,
CCF055,CAJACOPI EPS,824000687.0,SOCIEDAD DE ONCOLOGIA Y HEMATOLOGIA DEL CESAR S.A.S.,411697210,
CCF055,CAJACOPI EPS,824001041.0,CLINICA MEDICOS S.A.,1000000003,
CCF055,CAJACOPI EPS,824002277.0,CLINICA BUENOS AIRES S.A:S,199999999,
CCF055,CAJACOPI EPS,824004330.0,MEDICINA NUCLEAR SA,12627328,
CCF055,CAJACOPI EPS,824005609.0,ASISTENCIA MEDICA INMEDIATA AMEDI S.A.S.,16026294,
CCF055,CAJACOPI EPS,824005651.0,SALUD HUMANA EMPRESA S.A.S,7657200,
CCF055,CAJACOPI EPS,824006480.0,IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S,33156594,
CCF055,CAJACOPI EPS,825000147.0,E.S.E. HOSPITAL ARMANDO PABON LOPEZ,4097631,
CCF055,CAJACOPI EPS,825001800.0,CLINICA SOMEDA S.A.S,103589679,
CCF055,CAJACOPI EPS,825003080.0,UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA,316598163,
CCF055,CAJACOPI EPS,825003378.0,SAIS IPS SAS IMAGENOLOGIA Y HEMODINAMIA,42634630,
CCF055,CAJACOPI EPS,825003685.0,URMEDICAS VIP S.A.S,150000005,
CCF055,CAJACOPI EPS,826000261.0,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,15424246,
CCF055,CAJACOPI EPS,828002423.0,DISCOLMEDICA S. A. S,999999941,
CCF055,CAJACOPI EPS,829001256.0,ESE HOSPITAL MANUEL ELKIN PATARROYO,43518729,
CCF055,CAJACOPI EPS,830085763.0,FUNDACION CLINICA MEGASALUD,14256000,
CCF055,CAJACOPI EPS,830120157.0,COLOMBIANA DE TRASPLANTES SAS,69768000,
CCF055,CAJACOPI EPS,830507245.0,CLINICA JERUSALEN,3412360,
CCF055,CAJACOPI EPS,830509497.0,MEDICINA INTEGRAL IPS S.A,1100000000,
CCF055,CAJACOPI EPS,830511298.0,MULTISALUD SAS,83407659,
CCF055,CAJACOPI EPS,830511549.0,RESONANCIA E IMÁGENES SANTA MARIA S.A,4879279,
CCF055,CAJACOPI EPS,830512772.0,SIKUANY S.A.S,499999994,
CCF055,CAJACOPI EPS,832001411.0,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,3543078,
CCF055,CAJACOPI EPS,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,230880654,
CCF055,CAJACOPI EPS,832010436.0,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,22195519,
CCF055,CAJACOPI EPS,839000145.0,ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA,92603696,
CCF055,CAJACOPI EPS,839000356.0,SOCIEDAD MEDICA CLINICA MAICAO S.A,426648472,
CCF055,CAJACOPI EPS,839000794.0,IPS INDIGENA SUMUYWAJAT,15264000,
CCF055,CAJACOPI EPS,844003225.0,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,1583904,
CCF055,CAJACOPI EPS,860002566.0,FLOTA LA MACARENA S.A.,150383601,
CCF055,CAJACOPI EPS,860005114.0,MESSER COLOMBIA S.A.,200000000,
CCF055,CAJACOPI EPS,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,4562125,
CCF055,CAJACOPI EPS,860013779.0,ASOCIACIÓN PROFAMILIA,29386620,
CCF055,CAJACOPI EPS,860013874.0,INSTITUTO ROOSEVELT,205724840,
CCF055,CAJACOPI EPS,890102768.0,ORGANIZACION CLINICA GENERAL DEL NORTE,189854530,
CCF055,CAJACOPI EPS,890102992.0,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,90790391,
CCF055,CAJACOPI EPS,890103406.0,ESE HOSPITAL DE PUERTO COLOMBIA,41719596,
CCF055,CAJACOPI EPS,890480113.0,HOSPITAL REGIONAL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL E.S.E.,115813142,
CCF055,CAJACOPI EPS,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,179500756,
CCF055,CAJACOPI EPS,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,1782478,
CCF055,CAJACOPI EPS,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,39827037,
CCF055,CAJACOPI EPS,890706067.0,HOSPITAL SAN JOSÉ,1924923,
CCF055,CAJACOPI EPS,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,28524824,
CCF055,CAJACOPI EPS,890901826.0,HOSPITAL PABLO TOBON URIBE,113141333,
CCF055,CAJACOPI EPS,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,3916140,
CCF055,CAJACOPI EPS,890981268.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,1690436,
CCF055,CAJACOPI EPS,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,1105626,
CCF055,CAJACOPI EPS,890985660.0,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,4721776,
CCF055,CAJACOPI EPS,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,7645069,
CCF055,CAJACOPI EPS,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,176615449,
CCF055,CAJACOPI EPS,891080015.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,219725544,
CCF055,CAJACOPI EPS,891180134.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,2718948,
CCF055,CAJACOPI EPS,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,1125714,
CCF055,CAJACOPI EPS,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,2168578,
CCF055,CAJACOPI EPS,891701664.0,SOCIEDAD MEDICA DE SANTA MARTA S.A.S.,44932085,
CCF055,CAJACOPI EPS,891702882.0,CENTRO DE CIRUGIA OCULAR LTDA,100000006,
CCF055,CAJACOPI EPS,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,163644280,
CCF055,CAJACOPI EPS,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,597872729,
CCF055,CAJACOPI EPS,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,1632825480,
CCF055,CAJACOPI EPS,891800335.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,1322980,
CCF055,CAJACOPI EPS,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,185954533,
CCF055,CAJACOPI EPS,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,300000059,
CCF055,CAJACOPI EPS,891800644.0,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,2547476,
CCF055,CAJACOPI EPS,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,52683384,
CCF055,CAJACOPI EPS,891800982.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,15343470,
CCF055,CAJACOPI EPS,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,10603604,
CCF055,CAJACOPI EPS,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,185340071,
CCF055,CAJACOPI EPS,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,3845058,
CCF055,CAJACOPI EPS,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,624867777,
CCF055,CAJACOPI EPS,892000264.0,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,26522531,
CCF055,CAJACOPI EPS,892000401.0,INVERSIONES CLINICA DEL META S.A.,300472817,
CCF055,CAJACOPI EPS,892000458.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,4987994,
CCF055,CAJACOPI EPS,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,4566666652,
CCF055,CAJACOPI EPS,892001990.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,1334699,
CCF055,CAJACOPI EPS,892115009.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,122110131,
CCF055,CAJACOPI EPS,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,293415650,
CCF055,CAJACOPI EPS,892115437.0,CRUZ ROJA COLOMBIANA SECCIONAL GUAJIRA,10412818,
CCF055,CAJACOPI EPS,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,138426232,
CCF055,CAJACOPI EPS,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,171484916,
CCF055,CAJACOPI EPS,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,400192977,
CCF055,CAJACOPI EPS,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,265491653,
CCF055,CAJACOPI EPS,892300979.0,CLINICA DEL CESAR S.A.,183236962,
CCF055,CAJACOPI EPS,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,588233007,
CCF055,CAJACOPI EPS,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,59250056,
CCF055,CAJACOPI EPS,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,60835717,
CCF055,CAJACOPI EPS,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,34033404,
CCF055,CAJACOPI EPS,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,4842823,
CCF055,CAJACOPI EPS,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,40742877,
CCF055,CAJACOPI EPS,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,1316890,
CCF055,CAJACOPI EPS,900002780.0,FUNDACIÓN CAMPBELL,72850983,
CCF055,CAJACOPI EPS,900004059.0,HOSPITAL DE CASTILLA LA NUEVA ESE,11086728,
CCF055,CAJACOPI EPS,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,187280646,
CCF055,CAJACOPI EPS,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,90075636,
CCF055,CAJACOPI EPS,900008328.0,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,2000000004,
CCF055,CAJACOPI EPS,900012660.0,CARDENAS VISION S.A.S,76720612,
CCF055,CAJACOPI EPS,900012819.0,DIAC S.A.S,10215721,
CCF055,CAJACOPI EPS,900016598.0,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,1000000005,
CCF055,CAJACOPI EPS,900023199.0,CENTRO ESPECIALIZADO ECOVIDA SAS,26923249,
CCF055,CAJACOPI EPS,900025914.0,AMRITZAR S.A.,4202426,
CCF055,CAJACOPI EPS,900027397.0,CLINICA HIGEA IPS S.A.,25679372,
CCF055,CAJACOPI EPS,900036695.0,INTENSIVISTAS MRC IPS S.A,51183672,
CCF055,CAJACOPI EPS,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,600000000,
CCF055,CAJACOPI EPS,900054563.0,UNIDAD DE CUIDADOS INTENSIVOS NEONATAL DEL BAJO SINU,3939937,
CCF055,CAJACOPI EPS,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,2323503,
CCF055,CAJACOPI EPS,900077520.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,2641997,
CCF055,CAJACOPI EPS,900078998.0,AMBULANCIAS MEDICAS DEL ATLANTICO S.A.S.,1000000,
CCF055,CAJACOPI EPS,900081880.0,INVERSIONES Y COMERCIALIZADORA DIAYCA Y CIA S EN C,11682000,
CCF055,CAJACOPI EPS,900090247.0,CLINICA CARDIO INTEGRAL IPS. SAS,28097101,
CCF055,CAJACOPI EPS,900099151.0,CLINICA BENEDICTO S.A,48543544,
CCF055,CAJACOPI EPS,900108793.0,MEDICOOP IPS LTDA,46972317,
CCF055,CAJACOPI EPS,900112364.0,SOCIEDAD CARDIOVASCULAR DEL CARIBE COLOMBIANO S.A.S,199610743,
CCF055,CAJACOPI EPS,900118856.0,LLANO SMILE S.A.S,65729998,
CCF055,CAJACOPI EPS,900118990.0,CENTRO DE FISIOTERAPIA REHABILITAR DRA. MARTA CANTILLO MARTINEZ S.A.S.,32136930,
CCF055,CAJACOPI EPS,900120098.0,INSTITUTO DE MEDICINA NUCLEAR S.A,23618084,
CCF055,CAJACOPI EPS,900121635.0,LABORATORIO CLINICO ESPECIALIZADO FORD LTDA,10107416,
CCF055,CAJACOPI EPS,900123612.0,NEFROUROS MOM SAS,166863864,
CCF055,CAJACOPI EPS,900136865.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,24316539,
CCF055,CAJACOPI EPS,900138649.0,MEDICENTER ESPECIALIZADO LTDA,42755040,
CCF055,CAJACOPI EPS,900139859.0,FUNDACION VIDA CON AMOR,300000000,
CCF055,CAJACOPI EPS,900148265.0,ANGIOGRAFIA DE COLOMBIA S.A.S.,70861360,
CCF055,CAJACOPI EPS,900152996.0,CARVAJAL LABORATORIOS I.P.S. S.A.S.,60225572,
CCF055,CAJACOPI EPS,900161116.0,SOCIEDAD CARDIOLOGICA COLOMBIANA S.A.S,23595024,
CCF055,CAJACOPI EPS,900166069.0,MULTI IMÁGENES MÉDICAS S.A.S,12530718,
CCF055,CAJACOPI EPS,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,97542908,
CCF055,CAJACOPI EPS,900174577.0,DISAMA MEDIC S.A.S.,700000003,
CCF055,CAJACOPI EPS,900177624.0,ANASHIWAYA IPSI,99999956,
CCF055,CAJACOPI EPS,900193988.0,UROCLINICA DE CORDOBA SAS,61296202,
CCF055,CAJACOPI EPS,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,145690382,
CCF055,CAJACOPI EPS,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,3300000000,
CCF055,CAJACOPI EPS,900196366.0,E.S.E HOSPITAL SAN ANTONIO DE PADUA,49600402,
CCF055,CAJACOPI EPS,900206529.0,DIAGNOSTICAR MILLAN LTDA,3762958,
CCF055,CAJACOPI EPS,900213617.0,CORPORACION CLINICA,536959391,
CCF055,CAJACOPI EPS,900214926.0,CLINICA DE ESPECIALISTAS GUAJIRA S.A.,38324314,
CCF055,CAJACOPI EPS,900217343.0,CLINICA OFTALMOLOGICA DE SUCRE S.A.S,26433912,
CCF055,CAJACOPI EPS,900219120.0,VIVA 1A IPS SA,278616964,
CCF055,CAJACOPI EPS,900223749.0,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,98510951,
CCF055,CAJACOPI EPS,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,650000013,
CCF055,CAJACOPI EPS,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,3024000,
CCF055,CAJACOPI EPS,900249053.0,CLINICA UCI DEL RIO S.A.,15577781,
CCF055,CAJACOPI EPS,900254478.0,FUNDACION MULTIACTIVA CASA HOGAR EL MILAGRO,120000000,
CCF055,CAJACOPI EPS,900261422.0,CENTRO DE IMÁGENES ESPECIALIZADAS- CIME SAS.,2433169,
CCF055,CAJACOPI EPS,900269029.0,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,82832495,
CCF055,CAJACOPI EPS,900270453.0,IPSI SOL WAYUU,299999999,
CCF055,CAJACOPI EPS,900272582.0,CLINICA SAN JUAN BAUTISTA S.A.S.,300000008,
CCF055,CAJACOPI EPS,900274057.0,CENTRO DE REHABILITACION INTEGRAL ROSALIA MENA S.A.S,22724764,
CCF055,CAJACOPI EPS,900293923.0,IPS ESPECIALIZADA S.A.,5304663,
CCF055,CAJACOPI EPS,900302843.0,IMAGENOLOGIA DEL MAGDALENA CENTRO RADIOLOGICO SAS,15460161,
CCF055,CAJACOPI EPS,900315498.0,ORTHO ESTHETIC Y SPA S.A.S,106719572,
CCF055,CAJACOPI EPS,900319336.0,ODONT JOMAR VALLEDUPAR,23652024,
CCF055,CAJACOPI EPS,900328332.0,CARDIOCARE SERVICES SAS,41107871,
CCF055,CAJACOPI EPS,900338671.0,IPS OXI CARE S.A.S,74453591,
CCF055,CAJACOPI EPS,900353345.0,CENTRO DE REHABILITACION INTEGRAL FUNDACION PASOS,12330360,
CCF055,CAJACOPI EPS,900354649.0,CENTRO DE REHABILITACION INTEGRAL FISIOVITAL,27546753,
CCF055,CAJACOPI EPS,900361707.0,LABORATORIO CLINICO ISABEL CURIEL S.A.S,4364036,
CCF055,CAJACOPI EPS,900364092.0,CENTRO DE IMAGENOLOGIA CASTULO ROPAIN LOBO S.A.S,5225271,
CCF055,CAJACOPI EPS,900364721.0,UNIDAD MEDICA ONCOLOGICA ONCOLIFE IPS SAS,115614496,
CCF055,CAJACOPI EPS,900368327.0,MEDICAL HOMECARE S.A.S.,19754280,
CCF055,CAJACOPI EPS,900373544.0,LABORATORIO CLINICO CRISTIAM GRAM IPS S.A.S,4123812,
CCF055,CAJACOPI EPS,900385628.0,MEDICENTRO FAMILIAR IPS SAS,3992092,
CCF055,CAJACOPI EPS,900386591.0,GYO MEDICAL I.P.S. S.A.S.,379999996,
CCF055,CAJACOPI EPS,900396644.0,SESS COLOMBIA S A S,5554634,
CCF055,CAJACOPI EPS,900398151.0,SABANASALUD SAHAGUN S.A.S.,100114629,
CCF055,CAJACOPI EPS,900404554.0,SOCIEDAD REGIONAL DE CIRUGIA OCULAR S.A.S.,8014221,
CCF055,CAJACOPI EPS,900412760.0,AMBULANCIAS PROYECTAR SAS,30000001,
CCF055,CAJACOPI EPS,900418184.0,DIGITALDENT SERVICIOS SAS,14774596,
CCF055,CAJACOPI EPS,900423126.0,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,900206750,
CCF055,CAJACOPI EPS,900424611.0,SKY AMBULANCE S.A.S.,80000000,
CCF055,CAJACOPI EPS,900424844.0,CCICOL S.A.S,159459799,
CCF055,CAJACOPI EPS,900429130.0,IPS UNIDAD MEDICA GASTRICA S.A.S UNIMEGAS,1100435,
CCF055,CAJACOPI EPS,900437964.0,CENTRO DE RADIOLOGIA ELISA CLARA R. F. S.A.S.,99999997,
CCF055,CAJACOPI EPS,900439009.0,CENTRO NEURORADIONCOLOGICO DE CARTAGENA SAS,49979348,
CCF055,CAJACOPI EPS,900441355.0,OSTEOBIOMED S.A.S,4179557,
CCF055,CAJACOPI EPS,900449481.0,MEDICINA INTEGRAL DEL CARIBE SAS,240000000,
CCF055,CAJACOPI EPS,900450008.0,CLINICA VIVE LTDA,389068554,
CCF055,CAJACOPI EPS,900451827.0,RADIOLOGOS ASOCIADOS DE CORDOBA S.A.S,96635098,
CCF055,CAJACOPI EPS,900464901.0,FUNDACION SOCIAL PARA PROMOCION DE VIDA,200000000,
CCF055,CAJACOPI EPS,900465319.0,OINSAMED S.A.S.,4000000073,
CCF055,CAJACOPI EPS,900468210.0,CENTRO DE RESONANCIA MAGNETICA DEL NORTE S.A.S,28253381,
CCF055,CAJACOPI EPS,900470909.0,NUEVA CLÍNICA EL BARZAL S.A.S,799999993,
CCF055,CAJACOPI EPS,900477943.0,MVC INVERSIONES,56687567,
CCF055,CAJACOPI EPS,900494165.0,IPS SANFRANCISCO DE MOMPOS LTDA,18192422,
CCF055,CAJACOPI EPS,900497022.0,IPS DIVINA MISERICORDIA MEDICINA ESPECIALIZADA S.A.S.,49981098,
CCF055,CAJACOPI EPS,900498069.0,CLINICA REGIONAL DE ESPECIALISTAS SINAIS VITAIS SAS,1687013005,
CCF055,CAJACOPI EPS,900500653.0,CAD VIDA IPS S.A.S,233499984,
CCF055,CAJACOPI EPS,900509068.0,INSTITUTO ONCOLOGICO DEL CARIBE S.A.S,125108803,
CCF055,CAJACOPI EPS,900514515.0,OFTALMOSALUD CARTAGENA SAS IPS,70965030,
CCF055,CAJACOPI EPS,900517452.0,FUNDACION ATENCION NIÑOS ESPECIALES FANES IPS,46872000,
CCF055,CAJACOPI EPS,900518338.0,INSTITUTO DE REUMATOLOGIA Y REHABILITACION DEPORTIVA INTEGRAL S.A.S.,34354800,
CCF055,CAJACOPI EPS,900520007.0,BEHAVIORAL CENTER IPS S.A.S.,169483004,
CCF055,CAJACOPI EPS,900520510.0,CENTROS HOSPITALARIOS DEL CARIBE SAS,1000000011,
CCF055,CAJACOPI EPS,900524633.0,IPS BIOSALUD DE LA COSTA S.A.S.,5002128,
CCF055,CAJACOPI EPS,900526843.0,IPS CENTRO MEDICO SAN NICOLAS S.A.S,1000000,
CCF055,CAJACOPI EPS,900532504.0,DAVITA S.A.S.,1000000000,
CCF055,CAJACOPI EPS,900534382.0,INSTITUTO DIAGNOSTICO POR IMAGENES DE MAICAO - IDIMA S.A.S,59999999,
CCF055,CAJACOPI EPS,900540156.0,FUNDACION CLINICA DEL RIO,30000000,
CCF055,CAJACOPI EPS,900540946.0,INTEGRAL HOME CARE S.A.S.,202649038,
CCF055,CAJACOPI EPS,900547903.0,PREVENCION INTEGRAL EN SALUD IPS S.A.S,6657273,
CCF055,CAJACOPI EPS,900548209.0,IPS VISION CARIBE EI SAS,15986952,
CCF055,CAJACOPI EPS,900549914.0,LABORATORIO CLINICO VIVIAN RAMIREZ IPS SAS,234552658,
CCF055,CAJACOPI EPS,900550249.0,IPS CARDIOCENTRO PEDIATRICO DE SUCRE S.A.S,23090626,
CCF055,CAJACOPI EPS,900552539.0,SOCIEDAD UNIDAD INTEGRAL DE SALUD MENTAL SION SAS,61046370,
CCF055,CAJACOPI EPS,900580653.0,CENTRO DE REHABILITACION Y EDUCACION DE LA COSTA SAS,113175000,
