DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
DICIEMBRE 2023",OBSERVACIÓN
05628,ANTIOQUIA,SABANALARGA,ESS024,Coosalud,890982140,E.S.E. HOSPITAL SAN PEDRO,Capitacion,9273577,
05631,ANTIOQUIA,SABANETA,EPSS37,Nueva Eps,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,Capitacion,9545700,
05631,ANTIOQUIA,SABANETA,EPSS40,Savia Salud,800123106,ESE HOSPITAL VENANCIO DIAZ DIAZ,Capitacion,157652083,
05642,ANTIOQUIA,SALGAR,EPSS40,Savia Salud,890981424,E.S.E. HOSPITAL SAN JOSE,Capitacion,173212141,
05647,ANTIOQUIA,SAN ANDRES,EPSS40,Savia Salud,890982113,EMPRESA SOCIAL DEL ESTADO HOSPITAL GUSTAVO GONZALEZ OCHOA,Capitacion,78505462,
05649,ANTIOQUIA,SAN CARLOS,EPSS10,Suramericana,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,50498063,
05649,ANTIOQUIA,SAN CARLOS,EPSS37,Nueva Eps,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,15910393,
05649,ANTIOQUIA,SAN CARLOS,EPSS40,Savia Salud,890981561,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Capitacion,143000626,
05652,ANTIOQUIA,SAN FRANCISCO,EPSS40,Savia Salud,800133887,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,Capitacion,101283037,
05656,ANTIOQUIA,SAN JERONIMO,EPSS10,Suramericana,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,29187840,
05656,ANTIOQUIA,SAN JERONIMO,EPSS37,Nueva Eps,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,34686392,
05656,ANTIOQUIA,SAN JERONIMO,EPSS40,Savia Salud,890981848,E.S.E. HOSPITAL SAN LUIS BELTRAN,Capitacion,107591039,
05658,ANTIOQUIA,SAN JOSE DE LA MONTANA,EPSS40,Savia Salud,890984427,E.S.E. HOSPITAL LAUREANO PINO,Capitacion,20710144,
05659,ANTIOQUIA,SAN JUAN DE URABA,CCF033,Familiar de Colombia,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,30976855,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS40,Savia Salud,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,353801872,
05659,ANTIOQUIA,SAN JUAN DE URABA,EPSS41,Nueva Eps,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Capitacion,92685342,
05660,ANTIOQUIA,SAN LUIS,EPSS37,Nueva Eps,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,Capitacion,26853930,
05660,ANTIOQUIA,SAN LUIS,EPSS40,Savia Salud,890982091,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,Capitacion,198390356,
05664,ANTIOQUIA,SAN PEDRO,EPSS37,Nueva Eps,800014405,ESE HOSPITAL SANTA ISABEL,Capitacion,39509702,
05664,ANTIOQUIA,SAN PEDRO,EPSS40,Savia Salud,800014405,ESE HOSPITAL SANTA ISABEL,Capitacion,169736476,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS37,Nueva Eps,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,36647916,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS40,Savia Salud,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,665966280,
05665,ANTIOQUIA,SAN PEDRO DE URABA,EPSS41,Nueva Eps,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,73879776,
05665,ANTIOQUIA,SAN PEDRO DE URABA,ESS024,Coosalud,890985660,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,Capitacion,37372853,
05667,ANTIOQUIA,SAN RAFAEL,EPSS10,Suramericana,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,12706689,
05667,ANTIOQUIA,SAN RAFAEL,EPSS37,Nueva Eps,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,23403000,
05667,ANTIOQUIA,SAN RAFAEL,EPSS40,Savia Salud,891982128,E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO,Capitacion,195063870,
05670,ANTIOQUIA,SAN ROQUE,EPSS37,Nueva Eps,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,Capitacion,29551320,
05670,ANTIOQUIA,SAN ROQUE,EPSS40,Savia Salud,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,Capitacion,274422773,
05674,ANTIOQUIA,SAN VICENTE,EPSS37,Nueva Eps,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,Capitacion,13622193,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,Savia Salud,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,Capitacion,238417323,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,Savia Salud,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,Capitacion,160115199,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,Coosalud,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,Capitacion,88288143,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,Nueva Eps,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,Capitacion,10668702,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,Savia Salud,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",Capitacion,265239070,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,Savia Salud,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,Capitacion,119085756,
05697,ANTIOQUIA,SANTUARIO,EPSS37,Nueva Eps,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,Capitacion,66478077,
05697,ANTIOQUIA,SANTUARIO,EPSS40,Savia Salud,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,Capitacion,307308100,
05736,ANTIOQUIA,SEGOVIA,EPSI03,Asociación Indígena del Cauca,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,35558621,
05736,ANTIOQUIA,SEGOVIA,EPSS37,Nueva Eps,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,43509685,
05736,ANTIOQUIA,SEGOVIA,EPSS40,Savia Salud,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,166469556,
05736,ANTIOQUIA,SEGOVIA,ESS024,Coosalud,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Capitacion,265734648,
05756,ANTIOQUIA,SONSON,EPSS37,Nueva Eps,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Capitacion,52664096,
05756,ANTIOQUIA,SONSON,EPSS40,Savia Salud,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,Capitacion,433457307,
05761,ANTIOQUIA,SOPETRAN,EPSS37,Nueva Eps,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,Capitacion,22106946,
05761,ANTIOQUIA,SOPETRAN,EPSS40,Savia Salud,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,Capitacion,168983023,
05789,ANTIOQUIA,TAMESIS,EPSS37,Nueva Eps,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,12018688,
05789,ANTIOQUIA,TAMESIS,EPSS40,Savia Salud,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,28227913,
05789,ANTIOQUIA,TAMESIS,ESS024,Coosalud,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Capitacion,158165856,
05790,ANTIOQUIA,TARAZA,EPSS37,Nueva Eps,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,7791670,
05790,ANTIOQUIA,TARAZA,EPSS40,Savia Salud,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,142415393,
05790,ANTIOQUIA,TARAZA,ESS024,Coosalud,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,Capitacion,551199551,
05792,ANTIOQUIA,TARSO,EPSS40,Savia Salud,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,Capitacion,58386888,
05809,ANTIOQUIA,TITIRIBI,EPSS40,Savia Salud,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,Capitacion,61061810,
05819,ANTIOQUIA,TOLEDO,EPSS40,Savia Salud,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,Capitacion,69266070,
05837,ANTIOQUIA,TURBO,CCF033,Familiar de Colombia,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,22477500,
05837,ANTIOQUIA,TURBO,CCF033,Familiar de Colombia,901028845,CAPF CINETICA IPS S.A.S.,Capitacion,7757100,
05837,ANTIOQUIA,TURBO,EPSI03,Asociación Indígena del Cauca,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,60795068,
05837,ANTIOQUIA,TURBO,EPSS37,Nueva Eps,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,135506800,
05837,ANTIOQUIA,TURBO,EPSS40,Savia Salud,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,888288796,
05837,ANTIOQUIA,TURBO,EPSS41,Nueva Eps,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,643091592,
05837,ANTIOQUIA,TURBO,ESS024,Coosalud,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,Capitacion,195334212,
05842,ANTIOQUIA,URAMITA,ESS024,Coosalud,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,Capitacion,154598293,
05847,ANTIOQUIA,URRAO,EPSS37,Nueva Eps,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,Capitacion,39993792,
05847,ANTIOQUIA,URRAO,EPSS40,Savia Salud,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,Capitacion,546580789,
05854,ANTIOQUIA,VALDIVIA,ESS024,Coosalud,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,Capitacion,391321794,
05856,ANTIOQUIA,VALPARAISO,EPSS40,Savia Salud,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,Capitacion,47048820,
05858,ANTIOQUIA,VEGACHI,EPSS40,Savia Salud,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,Capitacion,224870885,
05861,ANTIOQUIA,VENECIA,EPSS40,Savia Salud,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,Capitacion,107482344,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,Savia Salud,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,Capitacion,170861034,
05887,ANTIOQUIA,YARUMAL,EPSS40,Savia Salud,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,296856753,
05887,ANTIOQUIA,YARUMAL,ESS024,Coosalud,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Capitacion,142638225,
05890,ANTIOQUIA,YOLOMBO,EPSS37,Nueva Eps,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,25626932,
05890,ANTIOQUIA,YOLOMBO,EPSS40,Savia Salud,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,149706933,
05890,ANTIOQUIA,YOLOMBO,ESS024,Coosalud,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Capitacion,127484850,
05893,ANTIOQUIA,YONDO,EPSS40,Savia Salud,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,Capitacion,187414098,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,Asociación Indígena del Cauca,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,40417735,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,Nueva Eps,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,9032562,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,Savia Salud,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,85693291,
05895,ANTIOQUIA,ZARAGOZA,ESS024,Coosalud,818002571,CENTRO MEDICO CUBIS LIMITADA,Capitacion,272261248,
08001,ATLANTICO,BARRANQUILLA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,61966124,
08001,ATLANTICO,BARRANQUILLA,CCF055,Cajacopi,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,2710627883,
08001,ATLANTICO,BARRANQUILLA,EPSS02,Salud Total,800003765,VIRREY SOLIS IPS SA,Capitacion,1299381702,
08001,ATLANTICO,BARRANQUILLA,EPSS02,Salud Total,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,Capitacion,43752222,
08001,ATLANTICO,BARRANQUILLA,EPSS02,Salud Total,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,263622003,
08001,ATLANTICO,BARRANQUILLA,EPSS10,Suramericana,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,Capitacion,19552568,
08001,ATLANTICO,BARRANQUILLA,EPSS10,Suramericana,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,Capitacion,7959784,
08001,ATLANTICO,BARRANQUILLA,EPSS10,Suramericana,900219120,VIVA 1A IPS SA,Capitacion,1312954337,
08001,ATLANTICO,BARRANQUILLA,EPSS10,Suramericana,900227720,CENTRO NEUROLOGICO DEL NORTE,Capitacion,25801807,
08001,ATLANTICO,BARRANQUILLA,EPSS10,Suramericana,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,96045845,
08001,ATLANTICO,BARRANQUILLA,EPSS37,Nueva Eps,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,133257582,
08001,ATLANTICO,BARRANQUILLA,EPSS41,Nueva Eps,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,1137428106,
08001,ATLANTICO,BARRANQUILLA,ESS024,Coosalud,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,2489169209,
08001,ATLANTICO,BARRANQUILLA,ESS207,Mutual Ser,802001904,IPS PEREZ RADIOLOGOS S.A.S.,Capitacion,6747466,
08001,ATLANTICO,BARRANQUILLA,ESS207,Mutual Ser,802014538,VITAL SALUD DEL CARIBE IPS S.A.,Capitacion,9228429,
08001,ATLANTICO,BARRANQUILLA,ESS207,Mutual Ser,900219120,VIVA 1A IPS SA,Capitacion,111146120,
08001,ATLANTICO,BARRANQUILLA,ESS207,Mutual Ser,901139193,MIRED BARRANQUILLA IPS S.A.S.,Capitacion,4022335022,
08078,ATLANTICO,BARANOA,CCF055,Cajacopi,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,50016586,
08078,ATLANTICO,BARANOA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6687341,
08078,ATLANTICO,BARANOA,CCF055,Cajacopi,900724921,CLINICA SANTA MARTA RL SAS,Capitacion,13054523,
08078,ATLANTICO,BARANOA,CCF055,Cajacopi,901104576,CEMEGS IPS S.A.S,Capitacion,14361408,
08078,ATLANTICO,BARANOA,EPSS37,Nueva Eps,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,12148150,
08078,ATLANTICO,BARANOA,EPSS41,Nueva Eps,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,318839150,
08078,ATLANTICO,BARANOA,ESS024,Coosalud,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,320906228,
08078,ATLANTICO,BARANOA,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,523840,
08078,ATLANTICO,BARANOA,ESS207,Mutual Ser,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Capitacion,33004246,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,Cajacopi,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,8618080,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,553273,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,Coosalud,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,220616832,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,334464,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,Mutual Ser,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,Capitacion,175134877,
08141,ATLANTICO,CANDELARIA,ESS024,Coosalud,802010301,ESE HOSPITAL DE CANDELARIA,Capitacion,20482420,
08141,ATLANTICO,CANDELARIA,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,49568,
08141,ATLANTICO,CANDELARIA,ESS207,Mutual Ser,802010301,ESE HOSPITAL DE CANDELARIA,Capitacion,218662698,
08296,ATLANTICO,GALAPA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,7333806,
08296,ATLANTICO,GALAPA,ESS024,Coosalud,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,11583426,
08296,ATLANTICO,GALAPA,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,21888,
08296,ATLANTICO,GALAPA,ESS207,Mutual Ser,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,Capitacion,307584781,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,493433,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,Nueva Eps,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,4020744,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,Nueva Eps,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,95106060,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,Coosalud,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,33886320,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,48000,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,Mutual Ser,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,Capitacion,180044021,
08421,ATLANTICO,LURUACO,CCF055,Cajacopi,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,33822248,
08421,ATLANTICO,LURUACO,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1722601,
08421,ATLANTICO,LURUACO,EPSS41,Nueva Eps,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,99667272,
08421,ATLANTICO,LURUACO,ESS024,Coosalud,890103025,ESE HOSPITAL LOCAL DE LURUACO,Capitacion,317755816,
08421,ATLANTICO,LURUACO,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,468576,
08433,ATLANTICO,MALAMBO,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,12617365,
08433,ATLANTICO,MALAMBO,EPSS37,Nueva Eps,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,9293306,
08433,ATLANTICO,MALAMBO,EPSS41,Nueva Eps,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,192357010,
08433,ATLANTICO,MALAMBO,ESS024,Coosalud,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,390669893,
08433,ATLANTICO,MALAMBO,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,674784,
08433,ATLANTICO,MALAMBO,ESS207,Mutual Ser,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,Capitacion,501752088,
08436,ATLANTICO,MANATI,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,506186,
08436,ATLANTICO,MANATI,EPSS37,Nueva Eps,802010401,HOSPITAL DE MANATI ESE,Capitacion,4576891,
08436,ATLANTICO,MANATI,EPSS41,Nueva Eps,802010401,HOSPITAL DE MANATI ESE,Capitacion,45199536,
08436,ATLANTICO,MANATI,ESS024,Coosalud,802010401,HOSPITAL DE MANATI ESE,Capitacion,316512132,
08436,ATLANTICO,MANATI,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,472032,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,6456810,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,Coosalud,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,Capitacion,14416480,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,24192,
08549,ATLANTICO,PIOJO,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,705325,
08549,ATLANTICO,PIOJO,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,224,
08558,ATLANTICO,POLO NUEVO,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2373972,
08558,ATLANTICO,POLO NUEVO,EPSS37,Nueva Eps,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,8273740,
08558,ATLANTICO,POLO NUEVO,EPSS41,Nueva Eps,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,178293929,
08558,ATLANTICO,POLO NUEVO,ESS024,Coosalud,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,6331006,
08558,ATLANTICO,POLO NUEVO,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,9600,
08558,ATLANTICO,POLO NUEVO,ESS207,Mutual Ser,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,Capitacion,11126252,
08560,ATLANTICO,PONEDERA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,285465,
08560,ATLANTICO,PONEDERA,ESS024,Coosalud,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,Capitacion,273653503,
08560,ATLANTICO,PONEDERA,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,473632,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,Cajacopi,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,Capitacion,189978093,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,10957547,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,Cajacopi,900978672,PUERTO SALUD UNIDAD MEDICA INTEGRAL S.A.S,Capitacion,8306433,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS37,Nueva Eps,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,Capitacion,5813226,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS41,Nueva Eps,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,Capitacion,90199527,
08573,ATLANTICO,PUERTO COLOMBIA,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,192,
08573,ATLANTICO,PUERTO COLOMBIA,ESS207,Mutual Ser,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,Capitacion,19551522,
08606,ATLANTICO,REPELON,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,896616,
08606,ATLANTICO,REPELON,EPSS41,Nueva Eps,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,Capitacion,97876797,
08606,ATLANTICO,REPELON,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,96,
08606,ATLANTICO,REPELON,ESS207,Mutual Ser,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,Capitacion,330862906,
08634,ATLANTICO,SABANAGRANDE,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,346286,
08634,ATLANTICO,SABANAGRANDE,EPSS41,Nueva Eps,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,Capitacion,106252529,
08634,ATLANTICO,SABANAGRANDE,ESS024,Coosalud,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,Capitacion,8308278,
08634,ATLANTICO,SABANAGRANDE,ESS024,Coosalud,901536799,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,Capitacion,12416,
08634,ATLANTICO,SABANAGRANDE,ESS207,Mutual Ser,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,Capitacion,297788522,
08634,ATLANTICO,SABANAGRANDE,ESS207,Mutual Ser,900561703,FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO SAS,Capitacion,14433976,
08638,ATLANTICO,SABANALARGA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,8404056,
