DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO ($)MARZO 2023",OBSERVACIÓN
05670,ANTIOQUIA,SAN ROQUE,EPSS40,SAVIA SALUD,890906211,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,243027176,
05674,ANTIOQUIA,SAN VICENTE,EPSS40,SAVIA SALUD,890983738,E S E HOSPITAL MUNICIPIO DE SAN VICENTE,214794663,
05679,ANTIOQUIA,SANTA BARBARA,EPSS40,SAVIA SALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,141752327,
05679,ANTIOQUIA,SANTA BARBARA,ESS024,COOSALUD,890905198,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,93726736,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS37,NUEVA EPS,800228773,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,8580495,
05686,ANTIOQUIA,SANTA ROSA DE OSOS,EPSS40,SAVIA SALUD,901249947,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",253668720,
05690,ANTIOQUIA,SANTO DOMINGO,EPSS40,SAVIA SALUD,890906560,ESE HOSPITAL SAN RAFAEL DE SANTO DOMINGO,105842635,
05697,ANTIOQUIA,SANTUARIO,EPSS40,SAVIA SALUD,890980326,HOSPITAL SAN JUAN DE DIOS EL SANTUARIO,272577907,
05736,ANTIOQUIA,SEGOVIA,EPSI03,A.I.C.,800080586,ESE HOSPITAL SAN JUAN DE DIOS,24772625,
05736,ANTIOQUIA,SEGOVIA,EPSS40,SAVIA SALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,140668852,
05736,ANTIOQUIA,SEGOVIA,ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,288780730,
05756,ANTIOQUIA,SONSON,EPSS40,SAVIA SALUD,890980003,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,383506152,
05761,ANTIOQUIA,SOPETRAN,EPSS40,SAVIA SALUD,890982184,EMPRESA SOCIAL DEL ESTADO HORACIO MUÑOZ SUESCUN,149311361,
05789,ANTIOQUIA,TAMESIS,EPSS40,SAVIA SALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,24693962,
05789,ANTIOQUIA,TAMESIS,ESS024,COOSALUD,890980855,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,164728600,
05790,ANTIOQUIA,TARAZA,EPSS40,SAVIA SALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,129342532,
05790,ANTIOQUIA,TARAZA,ESS024,COOSALUD,890984696,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,327803344,
05792,ANTIOQUIA,TARSO,EPSS40,SAVIA SALUD,890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,51365764,
05809,ANTIOQUIA,TITIRIBI,EPSS40,SAVIA SALUD,890980346,E.S.E. HOSPITAL SAN JUAN DE DIOS DE TITIRIBÍ,55132528,
05819,ANTIOQUIA,TOLEDO,EPSS40,SAVIA SALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,68471802,
05837,ANTIOQUIA,TURBO,EPSI03,A.I.C.,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,76458736,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,811045925,SALUD DARIEN I.P.S. S.A.,105419725,
05837,ANTIOQUIA,TURBO,EPSS37,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,385593054,
05837,ANTIOQUIA,TURBO,EPSS40,SAVIA SALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,812327897,
05837,ANTIOQUIA,TURBO,EPSS41,NUEVA EPS,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,236476548,
05837,ANTIOQUIA,TURBO,ESS024,COOSALUD,890981137,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,186638331,
05842,ANTIOQUIA,URAMITA,ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,94649403,
05847,ANTIOQUIA,URRAO,EPSS40,SAVIA SALUD,890980971,EMPRESA SOCIAL DEL ESTADO IVAN RESTREPO GOMEZ,479555601,
05854,ANTIOQUIA,VALDIVIA,ESS024,COOSALUD,891982129,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,225481554,
05856,ANTIOQUIA,VALPARAISO,EPSS40,SAVIA SALUD,890980828,E.S.E. HOSPITAL SAN JUAN DE DIOS,43327623,
05858,ANTIOQUIA,VEGACHI,EPSS40,SAVIA SALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,195696442,
05861,ANTIOQUIA,VENECIA,EPSS40,SAVIA SALUD,890980367,E.S.E. HOSPITAL SAN RAFAEL DE VENECIA,96455408,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSI03,A.I.C.,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,26268219,
05873,ANTIOQUIA,VIGIA DEL FUERTE,EPSS40,SAVIA SALUD,811020943,EMPRESA SOCIAL DEL ESTADO HOSPITAL ATRATO MEDIO ANTIOQUEÑO,157262490,
05887,ANTIOQUIA,YARUMAL,EPSS37,NUEVA EPS,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,28781700,
05887,ANTIOQUIA,YARUMAL,EPSS40,SAVIA SALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,291566325,
05887,ANTIOQUIA,YARUMAL,ESS024,COOSALUD,890981726,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,137274257,
05890,ANTIOQUIA,YOLOMBO,EPSS37,NUEVA EPS,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,19701000,
05890,ANTIOQUIA,YOLOMBO,EPSS40,SAVIA SALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,143827879,
05890,ANTIOQUIA,YOLOMBO,ESS024,COOSALUD,890981536,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,123916116,
05893,ANTIOQUIA,YONDO,EPSS40,SAVIA SALUD,800014884,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,174623798,
05895,ANTIOQUIA,ZARAGOZA,EPSI03,A.I.C.,818002571,CENTRO MEDICO CUBIS LIMITADA,37827628,
05895,ANTIOQUIA,ZARAGOZA,EPSS37,NUEVA EPS,818002571,CENTRO MEDICO CUBIS LIMITADA,8663886,
05895,ANTIOQUIA,ZARAGOZA,EPSS40,SAVIA SALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,74255971,
05895,ANTIOQUIA,ZARAGOZA,ESS024,COOSALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,241989882,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,136995859,
08001,ATLANTICO,BARRANQUILLA,CCF055,CAJACOPI,901139193,MIRED BARRANQUILLA IPS S.A.S.,2493418797,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,802017015,SOCIEDAD BERBOJ SALUD LIMITADA DE SABANALARGA,42497700,
08001,ATLANTICO,BARRANQUILLA,EPSS02,SALUD TOTAL,901139193,MIRED BARRANQUILLA IPS S.A.S.,223236530,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,802012266,UNIGASTRO S.A.S.,28758178,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102768,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,122287124,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890102992,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,22858758,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,890116783,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,4908824,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900219120,VIVA 1A IPS SA,791827139,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,900227720,CENTRO NEUROLOGICO DEL NORTE,21317634,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901139193,MIRED BARRANQUILLA IPS S.A.S.,101207130,
08001,ATLANTICO,BARRANQUILLA,EPSS10,SURAMERICANA,901340450,YEPES RESTREPO OTORRINOS S.A.S.,5422773,
08001,ATLANTICO,BARRANQUILLA,EPSS37,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,106548594,
08001,ATLANTICO,BARRANQUILLA,EPSS41,NUEVA EPS,901139193,MIRED BARRANQUILLA IPS S.A.S.,924306762,
08001,ATLANTICO,BARRANQUILLA,ESS024,COOSALUD,901139193,MIRED BARRANQUILLA IPS S.A.S.,2129995118,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802001904,IPS PEREZ RADIOLOGOS S.A.S.,6375640,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,802014538,VITAL SALUD DEL CARIBE IPS S.A.,5379918,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,111483453,
08001,ATLANTICO,BARRANQUILLA,ESS207,MUTUAL SER,901139193,MIRED BARRANQUILLA IPS S.A.S.,3753057917,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,51317265,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6823817,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,16887069,
08078,ATLANTICO,BARANOA,CCF055,CAJACOPI,901104576,CEMEGS IPS S.A.S,15758910,
08078,ATLANTICO,BARANOA,EPSS37,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,9235605,
08078,ATLANTICO,BARANOA,EPSS41,NUEVA EPS,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,269095990,
08078,ATLANTICO,BARANOA,ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,277716240,
08078,ATLANTICO,BARANOA,ESS207,MUTUAL SER,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,24993226,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,8035744,
08137,ATLANTICO,CAMPO DE LA CRUZ,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,564564,
08137,ATLANTICO,CAMPO DE LA CRUZ,EPSS41,NUEVA EPS,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,43884120,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS024,COOSALUD,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,127747285,
08137,ATLANTICO,CAMPO DE LA CRUZ,ESS207,MUTUAL SER,900017892,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE CAMPO DE LA CRUZ,132349713,
08141,ATLANTICO,CANDELARIA,EPSS41,NUEVA EPS,802010301,ESE HOSPITAL DE CANDELARIA,18529445,
08141,ATLANTICO,CANDELARIA,ESS024,COOSALUD,802010301,ESE HOSPITAL DE CANDELARIA,15116682,
08141,ATLANTICO,CANDELARIA,ESS207,MUTUAL SER,802010301,ESE HOSPITAL DE CANDELARIA,190751479,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,106828432,
08296,ATLANTICO,GALAPA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,7483476,
08296,ATLANTICO,GALAPA,EPSS37,NUEVA EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,8073975,
08296,ATLANTICO,GALAPA,EPSS41,NUEVA EPS,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,68159000,
08296,ATLANTICO,GALAPA,ESS024,COOSALUD,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,10777401,
08296,ATLANTICO,GALAPA,ESS207,MUTUAL SER,802007798,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE GALAPA,254122820,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,7452054,
08372,ATLANTICO,JUAN DE ACOSTA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,503503,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,2421064,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS37,NUEVA EPS,900317865,IPS MARIA DEL MAR S.A.S,1899765,
08372,ATLANTICO,JUAN DE ACOSTA,EPSS41,NUEVA EPS,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,71872024,
08372,ATLANTICO,JUAN DE ACOSTA,ESS024,COOSALUD,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,30376954,
08372,ATLANTICO,JUAN DE ACOSTA,ESS207,MUTUAL SER,802003414,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,148900787,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,890103025,ESE HOSPITAL LOCAL DE LURUACO,28014775,
08421,ATLANTICO,LURUACO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1757756,
08421,ATLANTICO,LURUACO,EPSS41,NUEVA EPS,890103025,ESE HOSPITAL LOCAL DE LURUACO,102546480,
08421,ATLANTICO,LURUACO,ESS024,COOSALUD,890103025,ESE HOSPITAL LOCAL DE LURUACO,286767068,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,181221823,
08433,ATLANTICO,MALAMBO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,12874862,
08433,ATLANTICO,MALAMBO,EPSS37,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,7712115,
08433,ATLANTICO,MALAMBO,EPSS41,NUEVA EPS,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,164808784,
08433,ATLANTICO,MALAMBO,ESS024,COOSALUD,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,351568736,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,802009806,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE MALAMBO,447243305,
08433,ATLANTICO,MALAMBO,ESS207,MUTUAL SER,900874631,INTEGRAL DE COLOMBIA IPS S.A.S,58747176,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,802010401,HOSPITAL DE MANATI ESE,8285185,
08436,ATLANTICO,MANATI,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,516516,
08436,ATLANTICO,MANATI,EPSS37,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,2637740,
08436,ATLANTICO,MANATI,EPSS41,NUEVA EPS,802010401,HOSPITAL DE MANATI ESE,37305180,
08436,ATLANTICO,MANATI,ESS024,COOSALUD,802010401,HOSPITAL DE MANATI ESE,273427191,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,92538916,
08520,ATLANTICO,PALMAR DE VARELA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,6588582,
08520,ATLANTICO,PALMAR DE VARELA,EPSS41,NUEVA EPS,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,122514994,
08520,ATLANTICO,PALMAR DE VARELA,ESS024,COOSALUD,802006267,ESE CENTRO DE SALUD CON CAMAS DE PALMAR DE VARELA,15367680,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,802007650,HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E,12697684,
08549,ATLANTICO,PIOJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,719719,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,32048637,
08558,ATLANTICO,POLO NUEVO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2422420,
08558,ATLANTICO,POLO NUEVO,EPSS37,NUEVA EPS,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7661150,
08558,ATLANTICO,POLO NUEVO,ESS024,COOSALUD,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,5778664,
08558,ATLANTICO,POLO NUEVO,ESS207,MUTUAL SER,802004549,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO,7724215,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,4608704,
08560,ATLANTICO,PONEDERA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,291291,
08560,ATLANTICO,PONEDERA,EPSS37,NUEVA EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,3666528,
08560,ATLANTICO,PONEDERA,EPSS41,NUEVA EPS,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,83845488,
08560,ATLANTICO,PONEDERA,ESS024,COOSALUD,802009195,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA,235984695,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,165991620,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,11181170,
08573,ATLANTICO,PUERTO COLOMBIA,CCF055,CAJACOPI,900978672,PUERTO SALUD UNIDAD MEDICA INTEGRAL S.A.S,8841210,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS37,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,4096024,
08573,ATLANTICO,PUERTO COLOMBIA,EPSS41,NUEVA EPS,890103406,ESE HOSPITAL DE PUERTO COLOMBIA,72668040,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,15203915,
08606,ATLANTICO,REPELON,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,914914,
08606,ATLANTICO,REPELON,EPSS37,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,3363621,
08606,ATLANTICO,REPELON,EPSS41,NUEVA EPS,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,88667507,
08606,ATLANTICO,REPELON,ESS207,MUTUAL SER,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,260549646,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,4239177,
08634,ATLANTICO,SABANAGRANDE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,353353,
08634,ATLANTICO,SABANAGRANDE,EPSS37,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,5967000,
08634,ATLANTICO,SABANAGRANDE,EPSS41,NUEVA EPS,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,71910000,
08634,ATLANTICO,SABANAGRANDE,ESS024,COOSALUD,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,7489166,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,802003081,E.S.E. HOSPITAL MUNICIPAL DE SABANAGRANDE,252269163,
08634,ATLANTICO,SABANAGRANDE,ESS207,MUTUAL SER,900561703,FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO SAS,10824824,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,107218925,
08638,ATLANTICO,SABANALARGA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,8575567,
08638,ATLANTICO,SABANALARGA,EPSS41,NUEVA EPS,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,108608537,
08638,ATLANTICO,SABANALARGA,ESS024,COOSALUD,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,176983546,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802010241,ESE CENTRO MATERNO INFANTIL DE SABANALARGA,94300049,
08638,ATLANTICO,SABANALARGA,ESS207,MUTUAL SER,802017561,PROSALUDSA SAS,22532725,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,7365797,
08675,ATLANTICO,SANTA LUCIA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,420420,
08675,ATLANTICO,SANTA LUCIA,EPSS37,NUEVA EPS,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,2239619,
08675,ATLANTICO,SANTA LUCIA,EPSS41,NUEVA EPS,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,35322850,
08675,ATLANTICO,SANTA LUCIA,ESS024,COOSALUD,802006991,E.S.E. CENTRO DE SALUD DE SANTA LUCIA,134041680,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,800174123,ESE HOSPITAL DE SANTO TOMAS,28362566,
08685,ATLANTICO,SANTO TOMAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1758757,
08685,ATLANTICO,SANTO TOMAS,EPSS37,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,7748631,
08685,ATLANTICO,SANTO TOMAS,EPSS41,NUEVA EPS,800174123,ESE HOSPITAL DE SANTO TOMAS,76583353,
08685,ATLANTICO,SANTO TOMAS,ESS024,COOSALUD,800174123,ESE HOSPITAL DE SANTO TOMAS,219621684,
08685,ATLANTICO,SANTO TOMAS,ESS207,MUTUAL SER,800174123,ESE HOSPITAL DE SANTO TOMAS,15555248,
08758,ATLANTICO,SOLEDAD,CCF033,EPS FAMILIAR DE COLOMBIA,900639881,CAMBIARSALUD S.A.S,5364000,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,724662352,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900219120,VIVA 1A IPS SA,61208004,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,67259192,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900423126,FUNDACION CLINICA MATERNO INFANTIL ADELA DE CHAR,158942841,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,900639234,GUADALUPE IPS S.A.S,29600853,
08758,ATLANTICO,SOLEDAD,CCF055,CAJACOPI,901175519,IPS CHIDES S.A.S,1843782,
08758,ATLANTICO,SOLEDAD,ESS024,COOSALUD,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,730546318,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,1603461156,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,802024061,NOVASALUD CARIBE IPS SA,172461908,
08758,ATLANTICO,SOLEDAD,ESS207,MUTUAL SER,900874631,INTEGRAL DE COLOMBIA IPS S.A.S,85039684,
08770,ATLANTICO,SUAN,EPSS37,NUEVA EPS,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,4778968,
08770,ATLANTICO,SUAN,EPSS41,NUEVA EPS,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,126045281,
08770,ATLANTICO,SUAN,ESS207,MUTUAL SER,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,63767859,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,802009463,ESE CENTRO DE SALUD DE TUBARÁ,71697318,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4905901,
08832,ATLANTICO,TUBARA,CCF055,CAJACOPI,900724921,CLINICA SANTA MARTA RL SAS,3724765,
08832,ATLANTICO,TUBARA,EPSS10,SURAMERICANA,802009463,ESE CENTRO DE SALUD DE TUBARÁ,4609067,
08832,ATLANTICO,TUBARA,EPSS37,NUEVA EPS,802009463,ESE CENTRO DE SALUD DE TUBARÁ,2396750,
08832,ATLANTICO,TUBARA,EPSS41,NUEVA EPS,802009463,ESE CENTRO DE SALUD DE TUBARÁ,43409936,
08849,ATLANTICO,USIACURI,EPSS37,NUEVA EPS,802009049,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH,6417930,
08849,ATLANTICO,USIACURI,EPSS41,NUEVA EPS,802009049,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH,131878110,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,298215931,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,73892000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,800149453,CPO SA,48956390,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,860020283,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,84375000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,860023999,E.S.E. HOSPITAL SAN VICENTE DE PAUL,288666000,
11001,BOGOTA D.C.,BOGOTA D.C.,EPSS02,SALUD TOTAL,860037592,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ROSA DE TENJO,20240000,
